NeuroMorpho.Org ID,Neuron Name,Archive Name,Species Name,Strain,Structural Domains,Physical Integrity,Morphological Attributes,Min Age,Max Age,Gender,Min Weight,Max Weight,Development,Primary Brain Region,Secondary Brain Region,Tertiary Brain Region,Primary Cell Class,Secondary Cell Class,Tertiary Cell Class,Original Format,Experiment Protocol,Experimental Condition,Staining Method,Slicing Direction,Slice Thickness,Tissue Shrinkage,Objective Type,Magnification,Reconstruction Method,Date of Deposition,Date of Upload,Soma Surface,Number of Stems,Number of Bifurcations,Number of Branches,Overall Width,Overall Height,Overall Depth,Average Diameter,Total Length,Total Surface,Total Volume,Max Euclidean Distance,Max Path Distance,Max Branch Order,Average Contraction,Total Fragmentation,Partition Asymmetry,Average Rall's Ratio,Average Bifurcation Angle Local,Average Bifurcation Angle Remote,Fractal Dimension,Soma_Surface ,N_stems ,N_bifs ,N_branch ,N_tips ,Width ,Height ,Depth ,Type ,Diameter ,Diameter_pow ,Length ,Surface ,SectionArea ,Volume ,EucDistance ,PathDistance ,Branch_Order ,Terminal_degree ,TerminalSegment ,Taper_1 ,Taper_2 ,Branch_pathlength ,Contraction ,Fragmentation ,Daughter_Ratio ,Parent_Daughter_Ratio ,Partition_asymmetry ,Rall_Power ,Pk ,Pk_classic ,Pk_2 ,Bif_ampl_local ,Bif_ampl_remote ,Bif_tilt_local ,Bif_tilt_remote ,Bif_torque_local ,Bif_torque_remote ,Last_parent_diam ,Diam_threshold ,HillmanThreshold ,Helix ,Fractal_Dim ,gstats 0,gstats 1,gstats 2,gstats 3,gstats 4,gstats 5,gstats 6,gstats 7,gstats 8,gstats 9,gstats 10,gstats 11,gstats 12,gstats 13,gstats 14,gstats 15,gstats 16,gstats 17,gstats 18,gstats 19,gstats 20,gstats 21,gstats 22,gstats 23,gstats 24,gstats 25,gstats 26,gstats 27,gstats 28,gstats 29,gstats 30,gstats 31,gstats 32,gstats 33,gstats 34,gstats 35,gstats 36,gstats 37,gstats 38,gstats 39,gstats 40,gstats 41,gstats 42,gstats 43,gstats 44,gstats 45,gstats 46,gstats 47,gstats 48,gstats 49,gstats 50,gstats 51,gstats 52,gstats 53,gstats 54,gstats 55,gstats 56,gstats 57,gstats 58,gstats 59,gstats 60,gstats 61,gstats 62,gstats 63,gstats 64,gstats 65
NMO_36877,FLUO58-LEFT,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14.0,14.0,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 6,principal cell,pyramidal,Not reported,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200.00,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,584.4,4,49,102,1145.47,1305.1,217.66,0.19,12450.8,7088.98,534.78,906.29,1997.25,12.0,0.86,7063,0.47,1.75,81.87,67.72,1.02,584.399,4.0,50.0,104.0,55.0,947.66,1303.82,217.67,15943.0,1348.17,815.704,12464.4,7673.38,595.867,2527.99,2178460.0,3900380.0,40794.0,18323.0,4324.0,1.88234,14.9924,12463.9,89.7491,7066.0,72.75,90.5409,23.8497,10.86,18.7755,87.689,85.9581,4011.63,3318.51,5066.34,5688.41,4836.19,4408.68,3.48,37.2456,38.8656,0.38,101.268,FLUO58-LEFT,12464.42,1997.254,50,0.6045963,13,1.463155,119.8502,551.9929,5.695238,0.847796,5.617005,-58.5158,-55.87905,-24.6474,1,5,13,15,15,17,18,18,19,19,18,17,15,12,12,13,12,11,10,12,10,11,11,14,12,7,7,5,5,7,5,5,5,4,4,4,4,4,4,3,3,3,3,3,4,4,2,1.0,1.0,0.0,
NMO_36840,FLUO58-RIGHT,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14.0,14.0,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 6,principal cell,pyramidal,Not reported,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200.00,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,495.89,7,33,73,171.07,833.99,151.77,0.54,5545.03,9662.77,1577.41,708.96,813.56,11.0,0.83,4324,0.54,1.56,77.74,58.99,1.03,495.886,7.0,34.0,75.0,42.0,212.74,833.99,151.78,15062.0,2357.42,1905.3,5557.59,10158.7,1352.74,3135.02,974893.0,1146230.0,17030.0,8111.0,3197.0,4.25593,22.7951,5557.24,62.7137,4327.0,48.1637,58.0529,18.931,24.785,48.3589,53.6177,50.8829,2565.34,1946.51,3420.96,4168.17,3075.82,3168.68,5.88,45.0484,53.4355,-2.14,72.4316,FLUO58-RIGHT,5557.595,813.5627,34,0.8114237,12,1.409272,74.10126,264.9015,4.144737,0.2562112,1.475378,8.779415,156.7342,-34.10306,1,9,13,21,18,17,15,13,13,11,9,7,5,7,6,8,6,5,3,3,3,3,2,1,2,4,4,4,4,4,4,4,5,5,5,6,4,3,3,3,3,3,3,2,2,2,2,2.0,2.0,0.0,
NMO_36841,FLUO6-LEFT,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14.0,14.0,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200.00,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,658.42,9,83,175,1055.93,959.87,421.6,0.36,14558.5,15819.8,2188.16,992.47,1264.66,16.0,0.82,9504,0.49,1.61,76.24,68.4,1.04,658.42,9.0,84.0,177.0,94.0,1056.14,962.32,420.89,26976.0,3473.62,2554.75,14573.0,16478.2,1731.19,4572.37,2084250.0,3082290.0,62859.0,18142.0,7227.0,5.63573,41.3216,14572.1,145.581,9507.0,139.752,143.314,41.8141,48.8,87.2686,135.588,130.486,6327.91,5677.22,8688.02,9760.67,7173.01,6687.15,14.29,66.1888,77.521,3.96,170.905,FLUO6-LEFT,14572.96,1264.658,84,0.6959189,17,1.352196,82.33313,324.2126,6.578652,1.143314,2.644461,41.50588,-22.1906,-39.26081,1,11,31,46,35,34,25,22,20,20,22,23,21,20,14,11,10,7,5,5,5,5,4,4,4,4,6,3,3,3,3,3,2,2,3,4,3,3,3,1,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_36878,FLUO6-RIGHT,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14.0,14.0,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 5,principal cell,pyramidal,Not reported,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200.00,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,725.59,8,83,174,690.38,1243.29,681.61,0.38,13694.8,15190.7,2080.09,885.39,1073.33,20.0,0.82,10146,0.59,1.54,77.17,70.31,1.04,725.591,8.0,84.0,176.0,93.0,674.2,1243.14,693.77,30367.0,3917.05,2910.82,13710.0,15916.3,1993.72,4838.32,2179390.0,3169900.0,68206.0,21012.0,7475.0,7.02332,41.6685,13709.1,144.559,10149.0,141.301,139.247,50.17,50.88,93.6332,130.132,123.871,6404.74,5835.59,8454.11,9888.17,7360.27,7654.88,9.96,63.6508,71.2908,-4.6,178.608,FLUO6-RIGHT,13709.95,1073.329,84,0.7385677,21,1.368159,77.89747,312.3364,7.446328,0.5914024,1.085273,5.641548,3.241219,-30.66994,1,13,23,34,35,30,26,23,19,19,20,22,23,18,16,13,10,10,11,10,8,7,8,7,7,5,5,6,6,6,6,5,4,4,4,4,4,4,4,3,3,3,3,2,2,1,1,1.0,1.0,0.0,
NMO_36830,FLUO9-LEFT,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14.0,14.0,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 4,principal cell,pyramidal,Not reported,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200.00,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,560.28,8,64,136,552.94,802.84,286.54,0.37,9961.77,11450.8,1508.22,790.59,994.67,12.0,0.78,7208,0.54,1.72,77.14,68.26,1.05,560.277,8.0,65.0,138.0,74.0,552.3,802.81,287.38,21012.0,2719.97,1995.42,9975.12,12011.1,1337.34,3379.97,1405410.0,2266290.0,30583.0,18521.0,5035.0,4.9983,27.1696,9974.48,108.73,7211.0,98.7042,116.615,35.843,20.415,62.2017,112.2,109.32,4936.89,4368.94,6571.47,7780.29,5876.9,5551.89,8.28,51.686,60.5275,5.89,137.049,FLUO9-LEFT,9975.118,994.6715,65,0.6201027,13,1.373947,72.28346,314.2817,5.42446,0.7633267,2.056256,-1.118567,104.1599,-8.318947,1,12,19,26,41,32,32,29,20,15,10,8,8,6,5,4,4,4,6,5,5,4,5,5,6,4,6,4,5,5,4,6,2,2,2,2,2,2,2,3,2,4,2,2,3,3,3,4.0,3.0,0.0,
NMO_36831,FLUO9-RIGHT,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14.0,14.0,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 4,principal cell,pyramidal,Not reported,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200.00,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,785.82,5,46,97,326.62,793.06,258.88,0.42,7232.53,9192.57,1332.92,704.96,1138.89,8.0,0.81,5372,0.53,1.64,74.43,64.97,1.05,785.822,5.0,47.0,99.0,53.0,361.68,791.77,272.7,15848.0,2299.84,1826.75,7248.34,9978.39,1378.2,4441.71,1019050.0,1542560.0,20786.0,10661.0,3781.0,3.62819,22.6129,7247.8,80.2499,5375.0,70.75,81.8226,25.3294,36.26,50.745,77.46,74.436,3423.85,2988.72,4885.29,5572.09,4087.09,3863.13,7.8,52.7688,55.1088,6.02,98.0542,FLUO9-RIGHT,7248.339,1138.886,47,0.7225363,9,1.338277,73.21554,286.9872,4.35,0.4948609,1.213603,49.77825,95.60172,13.04824,1,5,15,24,33,34,28,24,20,16,13,11,8,5,5,4,4,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,5,3,3,3,3,3,2,3,3,3,3,3,4,4,3,3.0,1.0,0.0,
NMO_37010,GTS070208-P1,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14.0,14.0,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 5,principal cell,pyramidal,Not reported,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200.00,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,1475.21,11,186,383,612.42,1600.19,261.38,0.38,19796.7,24704.7,5645.12,1080.6,1238.36,27.0,0.85,10166,0.54,1.45,74.99,64.24,1.04,1475.21,11.0,187.0,385.0,199.0,612.65,1600.22,261.23,32344.0,3927.5,3367.02,19818.4,26179.9,3009.58,13638.9,3524010.0,4350840.0,94466.0,41608.0,5402.0,14.4423,100.516,19816.6,327.402,10169.0,371.528,291.131,101.098,109.4,267.555,271.709,262.199,13947.4,11948.5,18713.8,22304.5,17116.5,17741.1,23.89,103.34,121.81,-1.56,338.479,GTS070208-P1,19818.41,1238.364,187,0.7772161,28,1.318557,51.47638,427.8538,10.74352,0.5121119,3.01189,-23.92734,169.2761,-2.52739,1,22,31,47,52,48,42,27,17,23,15,14,13,11,18,11,10,9,7,7,10,8,6,6,4,3,3,4,2,3,6,7,5,6,5,3,4,5,5,6,7,6,6,8,8,12,11,10.0,5.0,0.0,
NMO_37011,GTS070208-P2,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14.0,14.0,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 5,principal cell,pyramidal,Not reported,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200.00,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,1324.99,11,164,339,524.2,1869.82,214.48,0.34,19191.7,21205.0,4005.88,1161.23,1702.22,32.0,0.86,8590,0.53,1.5,74.97,62.17,1.03,1324.99,11.0,165.0,341.0,177.0,524.7,1868.96,214.54,26395.0,3010.93,2482.07,19212.3,22530.0,2191.11,10808.7,2580430.0,3285430.0,78390.0,28368.0,5496.0,13.0299,101.76,19210.5,292.683,8593.0,332.577,261.736,87.6288,71.345,249.37,247.662,243.36,12294.5,10195.2,16726.9,20204.2,14407.3,13784.8,18.85,87.834,104.309,-0.55,299.681,GTS070208-P2,19212.27,1702.216,165,0.7896249,33,1.319525,56.34097,382.3383,9.862573,0.3124771,2.201674,-6.136285,116.0397,-8.361962,1,18,39,40,41,40,39,39,25,19,24,18,20,13,13,12,10,7,6,5,4,5,5,5,5,4,4,4,4,4,4,5,4,4,5,4,3,2,2,2,3,3,6,5,6,6,10,7.0,5.0,0.0,
NMO_37012,GTS070208-P3,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14.0,14.0,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 5,principal cell,pyramidal,Not reported,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200.00,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,748.22,6,62,130,308.39,1259.97,103.43,0.25,4613.24,3675.68,473.97,756.5,841.15,22.0,0.87,2341,0.61,1.58,88.35,75.47,1.05,748.217,6.0,63.0,132.0,70.0,258.25,1259.99,103.37,7183.0,622.99,531.839,4628.67,4423.9,573.31,3360.87,524228.0,609586.0,12550.0,9069.0,1210.0,5.82903,38.2065,4628.02,114.973,2344.0,104.418,104.799,38.9871,21.745,100.749,99.8342,97.9646,5477.43,4679.03,6170.91,6955.42,5767.84,6138.05,4.49,43.9069,47.2719,1.39,101.069,GTS070208-P3,4628.67,841.1505,63,0.834557,23,1.567313,35.06568,260.0624,7.428571,0.2480991,3.221872,20.86008,19.05261,-1.889753,1,7,20,19,13,13,15,8,8,8,6,6,6,7,4,3,4,5,2,2,3,4,5,4,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1.0,1.0,0.0,
NMO_37215,MPE120205-SL-2-IDA,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14.0,14.0,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 5,principal cell,pyramidal,Not reported,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200.00,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,1557.33,9,192,393,1377.76,1582.41,206.47,0.56,31143.6,50246.2,15481.8,1263.91,2172.07,27.0,0.84,16707,0.59,1.45,88.19,68.58,1.04,1557.33,9.0,193.0,395.0,203.0,1377.04,1582.38,206.49,47483.0,9394.95,9713.38,31165.9,51803.5,9246.56,24152.8,5699840.0,8599420.0,147434.0,49070.0,10071.0,14.8861,97.5144,31163.9,331.631,16710.0,315.21,301.658,114.227,95.365,282.511,280.301,267.028,16931.7,13166.6,20201.4,22335.2,16816.7,16318.2,39.05,123.403,162.883,26.26,378.68,MPE120205-SL-2-IDA,31165.87,2172.068,193,0.678593,28,1.547438,78.90094,514.6274,9.35101,0.9839595,6.829657,0.1826134,154.9356,-20.43207,1,24,45,60,44,48,37,31,29,28,33,35,33,28,25,19,15,12,12,14,10,11,10,14,15,11,11,11,11,10,10,9,8,6,8,5,4,4,4,4,5,6,6,6,8,9,9,10.0,4.0,0.0,
NMO_37236,MTC020600B-IDA,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14.0,14.0,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 4,interneuron,pyramidal,Star,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200.00,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,480.63,6,13,32,187.64,674.43,40.12,0.62,2771.22,5320.8,1059.26,550.5,614.19,3.0,0.84,2049,0.54,1.22,92.17,67.94,1.04,480.627,6.0,14.0,34.0,21.0,171.34,674.07,40.0,5848.0,1298.19,1223.13,2783.58,5801.43,1009.11,2545.74,274625.0,326411.0,2977.0,2707.0,1637.0,2.87896,14.5221,2783.42,28.8714,2052.0,16.7857,20.6629,8.0,18.995,16.6979,17.8036,16.461,1198.15,883.192,1440.44,1615.41,1285.22,1210.58,4.8,37.2222,40.1022,3.52,31.0701,MTC020600B-IDA,2783.582,614.1891,14,0.817791,4,1.71809,81.87006,159.0697,2.228571,0.2829005,3.993975,-6.586209,82.20663,5.871218,1,6,12,14,14,15,16,12,11,9,7,6,5,3,3,2,2,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_37848,MTC040800E-IDF,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14.0,14.0,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 6,principal cell,pyramidal,Inverted,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200.00,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,1111.41,10,52,114,611.42,503.64,91.66,0.62,8965.8,16484.4,3727.62,839.02,958.62,16.0,0.8,4717,0.53,1.27,94.92,76.33,1.06,1111.41,10.0,53.0,116.0,64.0,886.11,503.64,91.67,15198.0,3003.48,2909.65,8984.61,17595.8,2587.86,8954.89,821259.0,1194320.0,26732.0,9366.0,3394.0,8.73994,18.9523,8984.01,93.257,4720.0,101.473,76.2845,28.6324,34.455,69.2226,68.0709,63.2089,4935.81,3969.41,5155.83,5758.96,4858.08,5275.01,12.17,74.2663,119.923,2.76,110.702,MTC040800E-IDF,8984.608,958.617,53,0.6733382,17,1.684674,77.45352,253.0345,5.709402,1.505577,8.16317,-42.34806,115.204,25.9492,1,13,19,20,19,23,24,29,22,24,20,14,14,14,10,8,9,7,6,5,5,5,5,4,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_37771,MTC050600A-IDC,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14.0,14.0,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200.00,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,607.09,7,74,155,661.62,984.95,87.66,0.34,13550.9,12881.6,1968.78,756.47,1158.65,10.0,0.8,7846,0.48,1.82,76.75,64.69,1.05,607.092,7.0,75.0,157.0,83.0,688.54,984.95,87.68,18764.0,2685.33,2129.61,13564.8,13488.7,1584.79,4079.82,2015450.0,3116300.0,37710.0,25557.0,4185.0,2.67871,21.179,13564.0,126.514,7849.0,103.926,139.676,36.2748,20.9,42.8797,136.44,135.199,5679.77,4787.15,7870.87,8765.14,5943.74,5863.95,9.12,52.7784,61.113,-5.99,156.863,MTC050600A-IDC,13564.8,1158.654,75,0.6544249,11,1.36363,86.40001,397.0315,5.702532,0.7405736,6.880586,-26.55476,-139.1278,21.34998,1,7,20,19,24,22,21,26,25,21,19,17,20,16,15,13,15,14,15,16,16,15,15,14,14,17,17,15,14,12,12,10,10,9,8,6,6,4,5,5,4,2,2,2,1,1,1,1.0,3.0,0.0,
NMO_37414,MTC050800E-IDD,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14.0,14.0,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 4,principal cell,pyramidal,Not reported,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200.00,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,839.16,7,64,135,1033.07,1418.59,131.11,0.45,14026.0,16195.2,2692.61,878.63,1275.64,14.0,0.79,8971,0.53,1.6,96.08,77.27,1.04,839.161,7.0,65.0,137.0,73.0,677.46,1418.39,131.12,23700.0,4099.47,3485.25,14042.3,17034.3,2706.67,6121.57,2520390.0,4064070.0,49748.0,22950.0,5505.0,2.6421,17.2448,14041.6,108.699,8974.0,114.182,108.927,34.8257,19.06,106.163,104.568,103.371,6149.11,4945.13,6061.78,6926.78,5226.78,5126.87,10.17,57.6594,71.7667,-6.12,131.543,MTC050800E-IDD,14042.29,1275.641,65,0.5917541,15,1.699443,102.4985,452.8721,6.021739,0.8114244,7.035983,-1.595753,5.145292,27.41502,1,12,13,23,24,28,29,36,24,23,22,16,14,14,13,10,8,8,8,8,9,7,6,5,6,6,6,8,7,7,7,8,7,7,12,8,5,3,3,3,6,4,4,4,3,3,3,3.0,1.0,0.0,
NMO_37346,MTC070301B-IDA,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14.0,14.0,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 6,interneuron,pyramidal,bipolar,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200.00,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,966.87,8,47,102,435.27,732.96,108.04,0.57,7651.09,12159.6,2690.8,568.44,705.64,9.0,0.86,5067,0.48,1.14,90.97,65.57,1.03,966.874,8.0,48.0,104.0,57.0,545.36,732.88,73.1,15842.0,2964.56,2807.64,7668.63,13126.4,2448.15,6933.67,761733.0,1004410.0,19434.0,9140.0,3646.0,6.96145,33.4027,7668.11,90.1623,5070.0,77.2851,65.0885,23.3752,42.695,57.237,55.7377,49.8003,4275.68,3081.67,5180.92,5838.69,3989.59,4431.1,13.5,62.7059,82.3524,2.25,101.347,MTC070301B-IDA,7668.628,705.6421,48,0.7583139,10,1.620133,73.73681,198.1076,4.228571,0.6879066,5.473004,-12.58816,61.96596,7.939172,1,9,16,23,28,35,32,28,25,20,17,15,13,11,15,17,12,11,11,10,10,9,8,6,6,6,7,6,6,5,5,5,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2.0,1.0,0.0,
NMO_37248,MTC070301C-IDB,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14.0,14.0,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 4,interneuron,pyramidal,Star,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200.00,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,1466.53,7,97,201,1447.77,1247.41,109.37,0.49,12226.7,16062.4,3124.65,1201.3,1667.24,11.0,0.82,8811,0.49,1.31,85.11,77.59,1.04,1466.53,7.0,98.0,203.0,106.0,1627.73,1247.36,109.37,24916.0,4421.39,4009.66,12248.3,17529.0,3469.62,11049.4,2013340.0,2784620.0,41522.0,22487.0,5137.0,9.37384,51.2498,12247.2,167.696,8814.0,156.361,142.706,48.2557,67.945,132.811,129.459,122.488,8255.7,7526.66,10144.0,10783.7,9201.14,9129.41,19.99,81.22,96.775,-9.72,198.066,MTC070301C-IDB,12248.25,1667.243,98,0.7040863,12,1.502355,60.33621,315.9312,5.583333,1.252562,15.72111,-12.69931,106.7619,-12.17621,1,15,32,40,46,29,22,14,10,8,6,6,5,6,3,2,3,4,4,5,4,3,3,3,3,3,7,3,3,4,3,3,3,3,3,3,3,5,2,2,2,1,1,1,2,2,2,2.0,1.0,0.0,
NMO_37712,MTC080300A-IDA,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14.0,14.0,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200.00,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,809.83,6,46,98,324.83,624.73,112.16,0.34,6804.59,6748.53,851.19,416.16,544.33,8.0,0.84,1719,0.42,1.77,83.57,70.98,1.05,809.829,6.0,47.0,100.0,54.0,324.83,624.7,112.17,5782.0,626.61,578.783,6820.65,7558.35,628.475,4102.68,271307.0,394883.0,6743.0,3572.0,1199.0,4.17174,27.2103,6820.13,84.1545,1722.0,62.1208,82.4737,20.4143,17.955,82.2485,83.1925,91.1693,3844.11,3265.14,4925.92,5463.88,3860.78,3428.44,7.04,48.5702,51.5902,0.23,91.2338,MTC080300A-IDA,6820.645,544.332,47,0.6855347,9,1.494339,68.20645,229.3163,4.237624,0.6742692,3.452082,-1.161632,77.0268,-15.85347,1,8,8,9,14,18,24,26,27,26,25,27,25,22,21,24,18,19,13,11,10,8,8,6,7,6,5,5,4,4,4,7,7,7,7,8,8,9,9,9,8,7,7,6,5,5,4,1.0,1.0,0.0,
NMO_37579,MTC090401A-IDB,Markram,rat,Han Wistar,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",14.0,14.0,Male,Not reported,Not reported,young,neocortex,somatosensory,layer 6,interneuron,pyramidal,bipolar,Neurolucida.asc,in vitro,Control,biocytin,parasagittal,200.00,"Reported 10% in xy, 25% in z Corrected (no values given)",water or oil,60x,Neurolucida,2015-03-06,2016-03-04,736.73,9,32,73,623.55,1017.64,77.51,0.44,6764.86,8936.83,1490.75,734.05,871.45,7.0,0.87,1482,0.55,1.33,79.66,61.31,1.04,736.729,9.0,33.0,75.0,43.0,792.58,1017.42,77.51,4933.0,700.999,679.777,6780.17,9673.55,695.118,4311.75,313361.0,367809.0,5097.0,2616.0,1166.0,4.81271,30.3826,6779.81,65.6555,1485.0,87.3949,49.2167,18.4476,8.925,45.8077,44.4575,41.6903,2549.2,1961.8,3579.31,4066.06,2951.98,2984.81,5.27,44.8227,64.8191,0.55,65.4046,MTC090401A-IDB,6780.169,871.4504,33,0.8302855,8,1.443441,90.40226,247.6829,3.960526,0.7865128,10.19447,-24.79163,-32.871,-12.09857,1,12,14,18,14,16,16,18,12,11,9,10,10,9,9,10,9,9,8,5,5,8,9,11,10,9,9,9,8,7,6,4,4,4,3,3,3,3,3,3,2,2,1,1,1,1,1,1.0,1.0,0.0,
