NeuroMorpho.Org ID,Neuron Name,Archive Name,Species Name,Strain,Structural Domains,Physical Integrity,Morphological Attributes,Min Age,Max Age,Gender,Min Weight,Max Weight,Development,Primary Brain Region,Secondary Brain Region,Tertiary Brain Region,Primary Cell Class,Secondary Cell Class,Tertiary Cell Class,Original Format,Experiment Protocol,Experimental Condition,Staining Method,Slicing Direction,Slice Thickness,Tissue Shrinkage,Objective Type,Magnification,Reconstruction Method,Date of Deposition,Date of Upload,Soma Surface,Number of Stems,Number of Bifurcations,Number of Branches,Overall Width,Overall Height,Overall Depth,Average Diameter,Total Length,Total Surface,Total Volume,Max Euclidean Distance,Max Path Distance,Max Branch Order,Average Contraction,Total Fragmentation,Partition Asymmetry,Average Rall's Ratio,Average Bifurcation Angle Local,Average Bifurcation Angle Remote,Fractal Dimension,Soma_Surface ,N_stems ,N_bifs ,N_branch ,N_tips ,Width ,Height ,Depth ,Type ,Diameter ,Diameter_pow ,Length ,Surface ,SectionArea ,Volume ,EucDistance ,PathDistance ,Branch_Order ,Terminal_degree ,TerminalSegment ,Taper_1 ,Taper_2 ,Branch_pathlength ,Contraction ,Fragmentation ,Daughter_Ratio ,Parent_Daughter_Ratio ,Partition_asymmetry ,Rall_Power ,Pk ,Pk_classic ,Pk_2 ,Bif_ampl_local ,Bif_ampl_remote ,Bif_tilt_local ,Bif_tilt_remote ,Bif_torque_local ,Bif_torque_remote ,Last_parent_diam ,Diam_threshold ,HillmanThreshold ,Helix ,Fractal_Dim ,gstats 0,gstats 1,gstats 2,gstats 3,gstats 4,gstats 5,gstats 6,gstats 7,gstats 8,gstats 9,gstats 10,gstats 11,gstats 12,gstats 13,gstats 14,gstats 15,gstats 16,gstats 17,gstats 18,gstats 19,gstats 20,gstats 21,gstats 22,gstats 23,gstats 24,gstats 25,gstats 26,gstats 27,gstats 28,gstats 29,gstats 30,gstats 31,gstats 32,gstats 33,gstats 34,gstats 35,gstats 36,gstats 37,gstats 38,gstats 39,gstats 40,gstats 41,gstats 42,gstats 43,gstats 44,gstats 45,gstats 46,gstats 47,gstats 48,gstats 49,gstats 50,gstats 51,gstats 52,gstats 53,gstats 54,gstats 55,gstats 56,gstats 57,gstats 58,gstats 59,gstats 60,gstats 61,gstats 62,gstats 63,gstats 64,gstats 65
NMO_08586,080509-9-4,Fisher,mouse,C57BL/6J,"Dendrites, Soma, No Axon",Dendrites Moderate,"No Diameter, 2D, Angles",17.0,17.0,Male/Female,Not reported,Not reported,embryonic,neocortex,Not reported,Not reported,principal cell,Not reported,Not reported,Neurolucida.dat,culture,Control,green fluorescent protein,Not reported,Not reported,Not reported,dry,40x,Neurolucida,2012-02-20,2013-01-15,3132.6,2,5,12,148.86,326.15,0.0,0.39,1156.03,1416.39,138.09,388.43,458.24,2.0,0.89,297,0.2,2.0,86.16,32.38,1.01,3132.6,2.0,6.0,14.0,9.0,520.05,231.45,0.0,894.0,210.555,604.611,1187.61,4548.99,1601.53,24866.1,42292.8,48283.1,447.0,400.0,220.0,2.38104,1.9753,1187.53,12.7707,300.0,6.0,12.0247,2.0,0.0,12.0,12.0,12.0,457.65,161.922,568.028,717.861,0.0,180.0,1.17,65.88,65.88,0.0,12.2096,080509-9-4,1187.606,458.2462,6,0.9145352,3,1.776831,84.82899,160.9438,2.0,1.309141,0.0,339.6768,-399.2331,0.0,1,4,2,2,4,4,4,4,5,5,5,5,5,5,5,5,5,6,6,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_08585,080509-9-5,Fisher,mouse,C57BL/6J,"Dendrites, Soma, No Axon",Dendrites Moderate,"No Diameter, 2D, Angles",17.0,17.0,Male/Female,Not reported,Not reported,embryonic,neocortex,Not reported,Not reported,principal cell,Not reported,Not reported,Neurolucida.dat,culture,Control,green fluorescent protein,Not reported,Not reported,Not reported,dry,40x,Neurolucida,2012-02-20,2013-01-15,3620.39,5,14,33,248.48,445.49,0.0,0.39,2246.46,2752.42,268.36,307.6,370.41,5.0,0.93,536,0.47,2.0,77.13,60.87,1.01,3620.39,5.0,15.0,35.0,21.0,379.65,480.44,0.0,1611.0,310.873,723.839,2280.42,6372.81,1873.92,30991.2,81280.6,91394.2,1053.0,963.0,346.0,2.37907,4.94255,2280.25,32.8766,539.0,15.0,30.0574,7.66667,0.0,30.0,30.0,30.0,1079.91,852.243,1805.92,1892.76,1260.0,1260.0,2.34,75.2984,92.0755,0.0,30.4807,080509-9-5,2280.422,370.4119,15,0.9044414,6,1.465967,65.1549,169.5625,2.75,0.5898937,0.0,278.1713,-343.0965,0.0,1,7,7,7,5,5,6,6,6,6,7,7,6,5,6,6,7,8,9,8,8,8,9,8,8,11,9,10,7,8,8,9,8,8,8,7,7,5,4,4,4,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_08584,080509-9-8,Fisher,mouse,C57BL/6J,"Dendrites, Soma, No Axon",Dendrites Moderate,"No Diameter, 2D, Angles",17.0,17.0,Male/Female,Not reported,Not reported,embryonic,neocortex,Not reported,Not reported,principal cell,Not reported,Not reported,Neurolucida.dat,culture,Control,green fluorescent protein,Not reported,Not reported,Not reported,dry,40x,Neurolucida,2012-02-20,2013-01-15,7827.58,1,5,11,61.37,162.19,0.0,0.39,381.46,467.37,45.56,192.31,233.19,5.0,0.92,119,0.8,2.0,98.45,103.4,1.02,7827.58,1.0,6.0,13.0,8.0,151.39,312.72,0.0,360.0,196.145,1086.84,431.384,8294.96,3927.36,97717.8,14764.0,18003.4,238.0,332.0,64.0,0.602308,0.992186,431.31,12.1624,122.0,6.0,12.0078,5.0,0.0,12.0,12.0,12.0,492.281,517.029,529.924,515.35,720.0,540.0,0.39,102.164,102.164,0.0,10.2972,080509-9-8,431.3843,233.1985,6,0.8284034,6,1.955586,33.1834,147.5692,3.071429,0.7913321,0.0,186.1927,-184.6389,0.0,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,5,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,4,5,2,2,2,1,1.0,1.0,0.0,
NMO_08583,080509-9-9,Fisher,mouse,C57BL/6J,"Dendrites, Soma, No Axon",Dendrites Moderate,"No Diameter, 2D, Angles",17.0,17.0,Male/Female,Not reported,Not reported,embryonic,neocortex,Not reported,Not reported,principal cell,Not reported,Not reported,Neurolucida.dat,culture,Control,green fluorescent protein,Not reported,Not reported,Not reported,dry,40x,Neurolucida,2012-02-20,2013-01-15,1676.57,6,12,30,165.63,333.89,0.0,0.35,1470.71,1681.95,157.99,201.4,246.03,5.0,0.92,435,0.5,1.94,66.21,41.65,1.01,1676.57,6.0,13.0,32.0,20.0,354.16,258.07,0.0,1308.0,224.138,427.055,1493.81,3358.53,883.479,9841.3,40420.4,46082.5,846.0,700.0,331.0,2.85024,6.38589,1493.68,29.7298,438.0,13.95,25.6141,7.0,0.0,26.0,25.3672,25.263,794.532,499.823,1447.22,1586.62,540.0,540.0,1.76,52.8452,75.5578,0.0,26.3286,080509-9-9,1493.809,246.0309,13,0.8879112,6,1.308369,46.68153,105.2113,2.666667,1.209367,0.0,212.5911,-268.41,0.0,1,8,8,6,6,6,6,7,7,7,7,8,10,11,11,10,7,6,5,5,5,5,6,7,9,8,8,8,8,8,9,9,9,6,6,4,4,4,5,5,4,4,4,2,2,1,1,1.0,1.0,0.0,
NMO_08561,090509-2-1,Fisher,mouse,C57BL6J/Dync1li1N235Y,"Dendrites, Soma, No Axon",Dendrites Moderate,"No Diameter, 2D, Angles",17.0,17.0,Male/Female,Not reported,Not reported,embryonic,neocortex,Not reported,Not reported,principal cell,Not reported,Not reported,Neurolucida.dat,culture,point mutation in Dync1li1,green fluorescent protein,Not reported,Not reported,Not reported,dry,40x,Neurolucida,2012-02-20,2013-01-15,1417.3,6,6,18,315.81,552.33,0.0,0.39,2371.36,2905.44,283.27,367.46,478.91,2.0,0.9,460,0.16,2.0,76.04,52.95,1.01,1417.3,6.0,7.0,20.0,14.0,536.53,383.97,0.0,1383.0,243.121,405.705,2392.6,4322.74,763.61,7809.24,70790.3,88509.4,578.0,615.0,381.0,2.1245,5.88983,2392.47,18.2642,463.0,7.0,14.1102,2.0,0.0,14.0,14.0,14.0,456.271,317.729,735.121,767.431,360.0,360.0,1.56,47.1604,78.4357,0.0,17.2911,090509-2-1,2392.6,478.9162,7,0.8695964,3,1.586432,119.63,191.165,1.809524,1.212862,0.0,302.8945,-352.5322,0.0,1,8,6,6,6,7,6,8,7,7,6,6,6,7,7,7,8,7,7,7,7,8,7,7,13,7,7,7,5,5,5,5,5,5,9,4,4,4,3,3,3,2,2,2,2,1,1,1.0,1.0,0.0,
NMO_08560,090509-2-10,Fisher,mouse,C57BL6J/Dync1li1N235Y,"Dendrites, Soma, No Axon",Dendrites Moderate,"No Diameter, 2D, Angles",17.0,17.0,Male/Female,Not reported,Not reported,embryonic,neocortex,Not reported,Not reported,principal cell,Not reported,Not reported,Neurolucida.dat,culture,point mutation in Dync1li1,green fluorescent protein,Not reported,Not reported,Not reported,dry,40x,Neurolucida,2012-02-20,2013-01-15,1639.62,5,12,29,221.18,639.56,0.0,0.39,1959.21,2400.46,234.04,435.66,675.68,4.0,0.91,410,0.33,2.0,103.36,49.97,1.01,1639.62,5.0,13.0,31.0,19.0,588.29,364.75,0.0,1233.0,228.422,427.336,1982.06,4040.09,868.452,9596.53,75090.8,93621.1,911.0,754.0,250.0,3.33847,4.91463,1981.94,28.4295,413.0,13.0,26.0854,5.0,0.0,26.0,26.0,26.0,1240.36,599.66,1210.62,1533.95,720.0,1080.0,2.34,52.3112,74.7618,0.0,24.4024,090509-2-10,1982.063,675.6872,13,0.8598236,5,1.906916,63.93753,226.6856,2.84375,1.38528,0.0,361.236,-237.3191,0.0,1,7,6,9,9,11,7,7,7,5,6,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,3,4,4,4,4,4,4,4,4,3,2,2,2,2.0,1.0,0.0,
NMO_08559,090509-2-15,Fisher,mouse,C57BL6J/Dync1li1N235Y,"Dendrites, Soma, No Axon",Dendrites Moderate,"No Diameter, 2D, Angles",17.0,17.0,Male/Female,Not reported,Not reported,embryonic,neocortex,Not reported,Not reported,principal cell,Not reported,Not reported,Neurolucida.dat,culture,point mutation in Dync1li1,green fluorescent protein,Not reported,Not reported,Not reported,dry,40x,Neurolucida,2012-02-20,2013-01-15,3846.47,9,19,47,314.89,359.97,0.0,0.39,3020.93,3701.3,360.87,304.39,589.97,7.0,0.93,657,0.53,2.0,83.8,84.38,1.01,3846.47,9.0,20.0,49.0,30.0,303.17,307.09,0.0,1974.0,361.206,780.991,3055.92,7547.78,2001.83,34009.8,81837.4,115965.0,2018.0,1183.0,459.0,5.73565,8.89969,3055.7,45.7752,660.0,20.0,40.1003,11.1333,0.0,40.0,40.0,40.0,1592.35,1603.35,2243.39,2124.38,1620.0,1980.0,2.73,80.904,167.409,0.0,44.5395,090509-2-15,3055.917,589.9747,20,0.8265597,8,1.546668,62.36566,175.7045,3.7,0.8318184,0.0,195.6615,-227.2322,0.0,1,11,11,9,10,10,11,13,11,15,16,15,10,9,10,12,11,11,10,7,7,6,7,7,7,7,7,7,7,6,6,6,7,7,7,5,5,5,5,5,5,6,4,4,4,3,2,2.0,1.0,0.0,
NMO_08558,090509-2-3,Fisher,mouse,C57BL6J/Dync1li1N235Y,"Dendrites, Soma, No Axon",Dendrites Moderate,"No Diameter, 2D, Angles",17.0,17.0,Male/Female,Not reported,Not reported,embryonic,neocortex,Not reported,Not reported,principal cell,Not reported,Not reported,Neurolucida.dat,culture,point mutation in Dync1li1,green fluorescent protein,Not reported,Not reported,Not reported,dry,40x,Neurolucida,2012-02-20,2013-01-15,608.48,6,2,10,134.98,323.97,0.0,0.39,844.48,1034.68,100.88,265.68,385.47,1.0,0.91,174,0.0,2.0,90.13,81.78,1.02,608.481,6.0,3.0,12.0,10.0,472.6,181.2,0.0,525.0,109.603,198.085,858.401,1643.16,324.899,2217.51,17846.8,21276.8,32.0,267.0,95.0,1.27215,5.83183,858.33,11.1797,177.0,3.0,6.16817,1.0,0.0,6.0,6.0,6.0,180.278,163.579,257.666,106.628,180.0,180.0,0.78,30.9484,57.9967,0.0,9.18669,090509-2-3,858.4014,385.4786,3,0.8425569,2,2.096014,71.53345,120.2077,1.230769,1.711863,0.0,309.2546,-272.8354,0.0,1,8,6,6,6,7,7,7,7,6,5,5,5,4,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2.0,2.0,0.0,
NMO_08556,090509-2-4,Fisher,mouse,C57BL6J/Dync1li1N235Y,"Dendrites, Soma, No Axon",Dendrites Moderate,"No Diameter, 2D, Angles",17.0,17.0,Male/Female,Not reported,Not reported,embryonic,neocortex,Not reported,Not reported,principal cell,Not reported,Not reported,Neurolucida.dat,culture,point mutation in Dync1li1,green fluorescent protein,Not reported,Not reported,Not reported,dry,40x,Neurolucida,2012-02-20,2013-01-15,1041.92,1,1,3,23.09,50.82,0.0,0.39,87.37,107.05,10.43,55.5,63.25,1.0,0.92,29,0.0,2.0,103.86,53.56,1.01,1041.92,1.0,2.0,5.0,4.0,25.88,298.88,0.0,90.0,65.9479,240.237,105.588,1148.97,524.498,4754.45,874.935,982.505,25.0,39.0,27.0,0.997908,0.978586,105.57,4.78981,32.0,2.0,4.02141,1.0,0.0,4.0,4.0,4.0,103.865,53.5646,90.0,144.869,0.0,0.0,0.39,37.2053,37.2053,0.0,3.04205,090509-2-4,105.5885,63.25454,2,0.9579845,2,2.477194,21.11769,30.70329,1.166667,0.4046912,0.0,228.4381,-263.6994,0.0,1,3,3,3,3,3,3,3,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_08557,090509-2-4-1,Fisher,mouse,C57BL6J/Dync1li1N235Y,"Dendrites, Soma, No Axon",Dendrites Moderate,"No Diameter, 2D, Angles",17.0,17.0,Male/Female,Not reported,Not reported,embryonic,neocortex,Not reported,Not reported,principal cell,Not reported,Not reported,Neurolucida.dat,culture,point mutation in Dync1li1,green fluorescent protein,Not reported,Not reported,Not reported,dry,40x,Neurolucida,2012-02-20,2013-01-15,3009.73,6,21,48,326.2,408.69,0.0,0.39,3260.06,3994.29,389.44,338.87,644.97,8.0,0.93,688,0.58,2.0,86.7,67.84,1.01,3009.73,6.0,22.0,50.0,29.0,334.94,338.07,0.0,2067.0,361.182,684.216,3291.01,7004.02,1587.25,23680.2,98136.7,141140.0,2400.0,1235.0,474.0,4.66974,5.9244,3290.78,46.8957,691.0,22.0,44.0756,13.3619,0.0,44.0,44.0,44.0,1820.86,1424.8,2330.25,2428.11,1080.0,1440.0,2.73,72.438,103.002,0.0,40.4911,090509-2-4-1,3291.008,644.9786,22,0.8400732,9,1.587344,65.82015,204.2553,3.882353,0.8569995,0.0,212.0394,-226.5813,0.0,1,8,8,6,7,10,11,10,11,16,14,13,9,10,12,13,11,6,7,7,8,7,7,7,7,7,7,6,6,10,7,7,6,5,5,5,5,5,5,5,5,4,5,5,4,4,4,2.0,2.0,0.0,
NMO_08555,090509-2-7,Fisher,mouse,C57BL6J/Dync1li1N235Y,"Dendrites, Soma, No Axon",Dendrites Moderate,"No Diameter, 2D, Angles",17.0,17.0,Male/Female,Not reported,Not reported,embryonic,neocortex,Not reported,Not reported,principal cell,Not reported,Not reported,Neurolucida.dat,culture,point mutation in Dync1li1,green fluorescent protein,Not reported,Not reported,Not reported,dry,40x,Neurolucida,2012-02-20,2013-01-15,1450.74,5,17,39,440.83,448.76,0.0,0.39,3268.68,4004.85,390.47,412.2,683.49,8.0,0.91,637,0.5,2.0,86.77,73.37,1.01,1450.74,5.0,18.0,41.0,24.0,474.56,464.38,0.0,1914.0,312.895,453.977,3290.17,5455.6,801.413,8184.01,111151.0,146215.0,1391.0,1273.0,446.0,1.17321,4.90925,3289.98,37.8156,640.0,18.0,36.0907,9.65873,0.0,36.0,36.0,36.0,1475.2,1247.42,1846.33,1873.18,1080.0,900.0,2.73,51.5568,72.6552,0.0,33.6261,090509-2-7,3290.168,683.4942,18,0.8160996,9,1.604928,80.24801,228.4611,3.833333,1.149655,0.0,290.1304,-302.731,0.0,1,7,5,5,6,6,6,7,8,8,8,7,7,7,6,7,8,10,12,10,8,8,8,8,8,9,10,11,7,8,5,5,4,4,4,4,4,3,3,3,2,2,1,1,1,1,1,1.0,1.0,0.0,
NMO_08554,090509-2-8,Fisher,mouse,C57BL6J/Dync1li1N235Y,"Dendrites, Soma, No Axon",Dendrites Moderate,"No Diameter, 2D, Angles",17.0,17.0,Male/Female,Not reported,Not reported,embryonic,neocortex,Not reported,Not reported,principal cell,Not reported,Not reported,Neurolucida.dat,culture,point mutation in Dync1li1,green fluorescent protein,Not reported,Not reported,Not reported,dry,40x,Neurolucida,2012-02-20,2013-01-15,898.35,1,1,3,21.51,180.09,0.0,0.39,230.43,282.33,27.52,191.53,196.51,1.0,0.97,54,0.0,2.0,60.53,41.0,1.0,898.358,1.0,2.0,5.0,4.0,58.23,185.1,0.0,165.0,71.7914,221.772,247.344,1180.69,455.643,3825.44,5876.83,6071.69,27.0,87.0,29.0,0.139673,0.976937,247.31,4.92988,57.0,2.0,4.02306,1.0,0.0,4.0,4.0,4.0,60.5364,41.0063,131.311,141.127,0.0,0.0,0.39,34.601,34.601,0.0,3.01546,090509-2-8,247.3439,196.5118,2,0.9761136,2,2.099076,49.46879,106.5209,1.166667,0.3008525,0.0,228.7937,-202.5323,0.0,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_08553,090509-2-9,Fisher,mouse,C57BL6J/Dync1li1N235Y,"Dendrites, Soma, No Axon",Dendrites Moderate,"No Diameter, 2D, Angles",17.0,17.0,Male/Female,Not reported,Not reported,embryonic,neocortex,Not reported,Not reported,principal cell,Not reported,Not reported,Neurolucida.dat,culture,point mutation in Dync1li1,green fluorescent protein,Not reported,Not reported,Not reported,dry,40x,Neurolucida,2012-02-20,2013-01-15,925.12,3,6,15,102.99,403.86,0.0,0.39,1042.95,1277.84,124.59,254.73,288.46,4.0,0.94,193,0.38,2.0,61.2,52.59,1.01,925.121,3.0,7.0,17.0,11.0,413.77,129.42,0.0,582.0,126.752,260.271,1060.11,2202.97,485.631,4093.49,20731.7,23786.4,322.0,291.0,130.0,1.02978,2.93182,1060.01,16.1049,196.0,7.0,14.0682,3.33333,0.0,14.0,14.0,14.0,367.238,315.547,806.354,783.322,540.0,180.0,1.17,37.8311,46.2164,0.0,12.1604,090509-2-9,1060.114,288.466,7,0.890191,5,1.364444,62.35965,121.3589,2.5,3.062261,0.0,227.2018,-301.1808,0.0,1,5,3,3,3,5,6,6,6,7,7,6,6,6,5,5,5,4,4,3,3,3,2,2,2,2,3,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1.0,1.0,0.0,
NMO_08582,090509-5-16,Fisher,mouse,C57BL/6J,"Dendrites, Soma, No Axon",Dendrites Moderate,"No Diameter, 2D, Angles",17.0,17.0,Male/Female,Not reported,Not reported,embryonic,neocortex,Not reported,Not reported,principal cell,Not reported,Not reported,Neurolucida.dat,culture,Control,green fluorescent protein,Not reported,Not reported,Not reported,dry,40x,Neurolucida,2012-02-20,2013-01-15,1912.09,7,28,63,235.74,600.47,0.0,0.39,3148.89,3858.08,376.16,385.31,579.53,9.0,0.92,737,0.56,2.0,92.9,82.25,1.01,1912.09,7.0,29.0,65.0,37.0,451.42,415.35,0.0,2214.0,361.444,547.126,3173.56,5770.18,1044.13,12169.6,90667.7,128228.0,2702.0,1285.0,542.0,6.33469,6.88934,3173.26,60.0299,740.0,29.0,58.1107,16.9182,0.0,58.0,58.0,58.0,2601.33,2303.25,2901.4,3048.75,2520.0,2880.0,3.9,62.9924,75.133,0.0,49.691,090509-5-16,3173.558,579.5349,29,0.811506,10,1.67391,48.82397,173.2812,3.863636,1.051486,0.0,282.7147,-284.9854,0.0,1,9,7,13,15,16,16,14,13,13,8,6,6,7,8,8,8,8,7,7,9,9,5,7,7,6,6,5,5,5,5,5,5,5,5,4,2,2,2,2,2,2,2,1,1,1,1,1.0,1.0,0.0,
NMO_08581,090509-5-17,Fisher,mouse,C57BL/6J,"Dendrites, Soma, No Axon",Dendrites Moderate,"No Diameter, 2D, Angles",17.0,17.0,Male/Female,Not reported,Not reported,embryonic,neocortex,Not reported,Not reported,principal cell,Not reported,Not reported,Neurolucida.dat,culture,Control,green fluorescent protein,Not reported,Not reported,Not reported,dry,40x,Neurolucida,2012-02-20,2013-01-15,366.19,2,2,6,156.16,504.31,0.0,0.39,965.62,1183.09,115.35,321.67,353.27,2.0,0.89,135,0.5,2.0,61.45,50.09,1.01,366.194,2.0,3.0,8.0,6.0,554.96,277.28,0.0,408.0,85.0286,139.252,976.422,1549.29,199.103,1103.42,22304.6,25387.3,127.0,187.0,109.0,0.128514,1.92773,976.38,7.38881,138.0,3.0,6.07227,2.0,0.0,6.0,6.0,6.0,274.883,100.194,270.857,257.378,0.0,180.0,0.39,23.1458,28.3472,0.0,6.08105,090509-5-17,976.4225,353.2706,3,0.899058,3,1.762283,122.0528,183.9658,1.555556,1.764198,0.0,395.1809,-357.5456,0.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2.0,2.0,0.0,
NMO_08580,090509-5-18,Fisher,mouse,C57BL/6J,"Dendrites, Soma, No Axon",Dendrites Moderate,"No Diameter, 2D, Angles",17.0,17.0,Male/Female,Not reported,Not reported,embryonic,neocortex,Not reported,Not reported,principal cell,Not reported,Not reported,Neurolucida.dat,culture,Control,green fluorescent protein,Not reported,Not reported,Not reported,dry,40x,Neurolucida,2012-02-20,2013-01-15,889.84,2,8,18,77.04,216.14,0.0,0.39,566.91,694.59,67.72,181.11,207.83,3.0,0.92,161,0.5,2.0,88.9,78.3,1.02,889.84,2.0,9.0,20.0,12.0,320.82,75.69,0.0,486.0,113.279,246.34,583.74,1584.43,464.147,3811.67,15298.0,16747.8,283.0,386.0,91.0,0.764792,1.95365,583.66,18.655,164.0,9.0,18.0463,5.0,0.0,18.0,18.0,18.0,806.87,626.462,980.207,952.651,360.0,360.0,1.17,37.5595,37.5595,0.0,14.3396,090509-5-18,583.74,207.8327,9,0.9191662,4,1.728379,29.187,102.1209,2.571429,2.642592,0.0,210.9081,-318.0515,0.0,1,4,4,2,2,2,2,2,3,3,3,3,2,2,2,2,2,3,3,4,4,4,4,3,3,1,2,3,4,3,3,3,3,3,2,3,4,2,2,2,2,3,3,3,1,1,1,1.0,1.0,0.0,
NMO_08579,090509-5-20,Fisher,mouse,C57BL/6J,"Dendrites, Soma, No Axon",Dendrites Moderate,"No Diameter, 2D, Angles",17.0,17.0,Male/Female,Not reported,Not reported,embryonic,neocortex,Not reported,Not reported,principal cell,Not reported,Not reported,Neurolucida.dat,culture,Control,green fluorescent protein,Not reported,Not reported,Not reported,dry,40x,Neurolucida,2012-02-20,2013-01-15,787.11,4,10,24,280.39,415.39,0.0,0.39,1875.38,2297.75,224.03,383.21,504.18,6.0,0.93,329,0.53,2.0,96.59,65.96,1.01,787.115,4.0,11.0,26.0,16.0,552.61,362.79,0.0,990.0,175.792,269.03,1891.21,3084.87,432.793,3338.51,45204.1,58453.1,897.0,620.0,245.0,2.34357,3.90144,1891.05,24.3266,332.0,11.0,22.0986,6.33333,0.0,22.0,22.0,22.0,965.929,659.672,1014.68,1186.37,540.0,540.0,1.56,37.1146,44.8333,0.0,20.2784,090509-5-20,1891.206,504.1869,11,0.8249124,7,1.818204,72.7387,176.0636,3.185185,0.954141,0.0,348.4113,-358.6817,0.0,1,6,4,6,5,5,6,7,7,6,7,7,6,5,4,4,4,4,3,3,4,4,3,3,4,4,4,5,6,5,5,5,5,5,4,3,3,2,2,2,2,2,2,2,2,2,2,1.0,1.0,0.0,
NMO_08578,090509-5-22,Fisher,mouse,C57BL/6J,"Dendrites, Soma, No Axon",Dendrites Moderate,"No Diameter, 2D, Angles",17.0,17.0,Male/Female,Not reported,Not reported,embryonic,neocortex,Not reported,Not reported,principal cell,Not reported,Not reported,Neurolucida.dat,culture,Control,green fluorescent protein,Not reported,Not reported,Not reported,dry,40x,Neurolucida,2012-02-20,2013-01-15,465.65,5,7,19,154.02,270.82,0.0,0.39,1083.47,1327.49,129.43,250.18,398.86,5.0,0.91,233,0.42,2.0,77.51,79.34,1.02,465.65,5.0,8.0,21.0,14.0,279.64,212.57,0.0,702.0,127.408,184.26,1095.64,1793.13,260.835,1547.24,18804.1,24925.6,463.0,334.0,202.0,1.87162,4.83989,1095.53,19.3571,236.0,8.0,16.1601,4.0,0.0,16.0,16.0,16.0,542.633,555.438,760.892,840.719,720.0,720.0,1.17,29.0384,46.7222,0.0,16.3917,090509-5-22,1095.636,398.8646,8,0.7574956,6,1.57654,52.17313,105.6169,2.863636,1.194034,0.0,199.3197,-282.2688,0.0,1,7,5,7,8,8,8,8,7,7,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2.0,2.0,0.0,
NMO_08577,090509-5-23,Fisher,mouse,C57BL/6J,"Dendrites, Soma, No Axon",Dendrites Moderate,"No Diameter, 2D, Angles",17.0,17.0,Male/Female,Not reported,Not reported,embryonic,neocortex,Not reported,Not reported,principal cell,Not reported,Not reported,Neurolucida.dat,culture,Control,green fluorescent protein,Not reported,Not reported,Not reported,dry,40x,Neurolucida,2012-02-20,2013-01-15,1691.15,6,10,26,329.39,427.05,0.0,0.39,1962.44,2404.42,234.43,381.19,562.63,5.0,0.92,390,0.52,2.0,92.37,83.83,1.01,1691.15,6.0,11.0,28.0,18.0,318.07,336.51,0.0,1173.0,221.709,430.289,1985.64,4095.57,892.273,10044.4,71097.6,89772.2,662.0,844.0,269.0,3.21571,5.89915,1985.48,26.0563,393.0,11.0,22.1008,6.2,0.0,22.0,22.0,22.0,923.732,838.312,945.641,1163.77,540.0,540.0,1.56,52.646,86.8655,0.0,24.3906,090509-5-23,1985.64,562.6339,11,0.8662427,6,1.75125,70.91572,228.428,2.758621,1.076324,0.0,143.7182,-218.9472,0.0,1,8,7,7,8,9,5,5,5,5,4,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,4,4,5,10,7,8,5,2,1,1,1,1,1,1,1.0,1.0,0.0,
