NeuroMorpho.Org ID,Neuron Name,Archive Name,Species Name,Strain,Structural Domains,Physical Integrity,Morphological Attributes,Min Age,Max Age,Gender,Min Weight,Max Weight,Development,Primary Brain Region,Secondary Brain Region,Tertiary Brain Region,Primary Cell Class,Secondary Cell Class,Tertiary Cell Class,Original Format,Experiment Protocol,Experimental Condition,Staining Method,Slicing Direction,Slice Thickness,Tissue Shrinkage,Objective Type,Magnification,Reconstruction Method,Date of Deposition,Date of Upload,Soma Surface,Number of Stems,Number of Bifurcations,Number of Branches,Overall Width,Overall Height,Overall Depth,Average Diameter,Total Length,Total Surface,Total Volume,Max Euclidean Distance,Max Path Distance,Max Branch Order,Average Contraction,Total Fragmentation,Partition Asymmetry,Average Rall's Ratio,Average Bifurcation Angle Local,Average Bifurcation Angle Remote,Fractal Dimension,Soma_Surface ,N_stems ,N_bifs ,N_branch ,N_tips ,Width ,Height ,Depth ,Type ,Diameter ,Diameter_pow ,Length ,Surface ,SectionArea ,Volume ,EucDistance ,PathDistance ,Branch_Order ,Terminal_degree ,TerminalSegment ,Taper_1 ,Taper_2 ,Branch_pathlength ,Contraction ,Fragmentation ,Daughter_Ratio ,Parent_Daughter_Ratio ,Partition_asymmetry ,Rall_Power ,Pk ,Pk_classic ,Pk_2 ,Bif_ampl_local ,Bif_ampl_remote ,Bif_tilt_local ,Bif_tilt_remote ,Bif_torque_local ,Bif_torque_remote ,Last_parent_diam ,Diam_threshold ,HillmanThreshold ,Helix ,Fractal_Dim ,gstats 0,gstats 1,gstats 2,gstats 3,gstats 4,gstats 5,gstats 6,gstats 7,gstats 8,gstats 9,gstats 10,gstats 11,gstats 12,gstats 13,gstats 14,gstats 15,gstats 16,gstats 17,gstats 18,gstats 19,gstats 20,gstats 21,gstats 22,gstats 23,gstats 24,gstats 25,gstats 26,gstats 27,gstats 28,gstats 29,gstats 30,gstats 31,gstats 32,gstats 33,gstats 34,gstats 35,gstats 36,gstats 37,gstats 38,gstats 39,gstats 40,gstats 41,gstats 42,gstats 43,gstats 44,gstats 45,gstats 46,gstats 47,gstats 48,gstats 49,gstats 50,gstats 51,gstats 52,gstats 53,gstats 54,gstats 55,gstats 56,gstats 57,gstats 58,gstats 59,gstats 60,gstats 61,gstats 62,gstats 63,gstats 64,gstats 65
NMO_04841,130-1-6,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",7300.0,7300.0,Female,59000 grams,59000 grams,not reported,neocortex,posterior short insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120.00,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,1104.97,5,21,47,263.89,334.65,100.43,0.6,2606.26,5564.9,2805.02,264.16,341.47,5.0,0.9,384,0.47,1.72,74.49,62.45,1.04,1104.97,5.0,22.0,49.0,28.0,298.38,297.56,100.44,1166.0,287.076,503.642,2625.01,6669.87,858.008,7986.95,37349.8,47475.8,1170.0,593.0,319.0,3.61764,9.54323,2624.79,44.3104,387.0,22.0,39.984,10.9683,1.01,40.1321,38.2745,38.0994,1564.39,1311.59,2341.71,2579.1,1828.64,1918.03,3.12,56.3572,71.5608,-1.18,28.1712,130-1-6,2625.009,341.4712,22,0.8233478,6,1.383883,53.57161,122.6766,3.58,0.9665261,3.068131,7.957287,-52.50171,5.828217,1,7,5,5,6,9,11,14,14,15,17,16,18,18,14,15,15,15,13,13,12,12,11,9,9,8,8,7,7,7,6,6,5,4,4,4,4,4,4,2,2,2,1,1,1,1,1,1.0,1.0,0.0,
NMO_04842,130-1-7,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",7300.0,7300.0,Female,59000 grams,59000 grams,not reported,neocortex,posterior short insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120.00,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,2622.8,7,21,49,220.6,304.58,91.63,0.78,2374.69,6819.99,4954.37,258.69,305.46,3.0,0.89,313,0.3,1.54,59.73,57.52,1.03,2622.8,7.0,22.0,51.0,30.0,350.17,246.73,91.65,959.0,330.934,800.622,2403.58,9442.79,1767.63,23902.8,27613.9,34288.8,593.0,513.0,230.0,6.89074,14.9349,2403.33,45.6564,316.0,22.0,36.407,7.4,1.73,37.6404,34.4994,34.1875,1254.48,1208.04,2413.88,2780.51,1830.65,1827.3,3.9,79.386,105.724,0.1,32.1278,130-1-7,2403.585,305.469,22,0.8179778,4,1.138016,47.12912,108.5087,2.711538,1.205723,3.820118,-15.87706,-34.58351,-2.204177,1,9,9,7,6,7,10,12,13,17,18,18,16,16,17,16,16,15,14,11,10,11,9,8,8,8,7,6,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,1.0,0.0,
NMO_04843,130-1-8,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",7300.0,7300.0,Female,59000 grams,59000 grams,not reported,neocortex,posterior short insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120.00,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,2659.6,8,27,62,280.25,557.23,78.31,0.58,5261.27,9838.17,4098.62,339.72,406.76,5.0,0.88,669,0.34,1.58,61.39,46.24,1.02,2659.6,8.0,28.0,64.0,37.0,333.54,386.33,78.33,2020.0,476.016,881.307,5290.36,12497.8,1780.74,23448.5,97124.6,114961.0,1795.0,1000.0,528.0,6.20459,17.2349,5290.05,57.0758,672.0,28.0,47.0094,10.2222,2.36,48.8962,44.8764,44.3845,1657.75,1248.51,3169.74,3657.88,2806.93,2214.65,7.45,82.524,108.281,-0.03,45.244,130-1-8,5290.355,406.7598,28,0.8468578,6,1.145527,82.6618,171.0724,3.046154,0.8239963,4.516479,-21.11984,-105.0864,-14.55286,1,10,10,8,10,11,12,16,19,20,22,25,25,24,20,20,18,18,18,19,18,16,16,17,16,15,14,14,14,13,13,12,11,10,10,10,10,10,9,7,7,7,6,6,6,6,6,4.0,3.0,0.0,
NMO_04844,130-1-9,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",7300.0,7300.0,Female,59000 grams,59000 grams,not reported,neocortex,posterior short insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120.00,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,3379.03,7,31,69,276.11,317.94,95.59,0.58,3610.63,7515.41,4152.38,311.39,350.27,5.0,0.92,500,0.33,1.64,75.75,73.74,1.02,3379.03,7.0,32.0,71.0,40.0,303.66,369.37,95.6,1509.0,391.816,901.614,3643.42,10894.4,2112.29,31862.1,52446.4,63198.0,1463.0,756.0,416.0,8.96138,16.2845,3643.04,65.7151,503.0,38.0769,54.86,11.3667,2.265,56.2799,53.0025,52.6311,2348.53,2286.12,3300.08,3670.29,2677.0,2671.43,5.46,90.304,121.531,0.56,36.9452,130-1-9,3643.42,350.2772,32,0.8418416,6,1.3791,51.31577,125.6421,3.347222,0.9695108,3.820383,-14.45545,-40.93915,15.15857,1,9,9,8,8,9,11,17,20,22,19,21,22,22,21,21,19,16,15,14,13,12,12,12,11,11,8,7,7,6,6,5,5,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_04845,130-2-1,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",7300.0,7300.0,Female,59000 grams,59000 grams,not reported,neocortex,anterior long insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120.00,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,2525.86,7,28,63,238.01,428.79,91.95,0.59,4045.63,7816.72,3057.96,274.01,335.12,5.0,0.87,562,0.46,1.57,70.95,60.07,1.03,2525.86,7.0,29.0,65.0,37.0,220.68,435.24,91.96,1705.0,419.68,809.394,4073.98,10342.6,1645.67,20966.3,62456.0,76716.3,1413.0,881.0,453.0,6.72902,17.0688,4073.64,57.4385,565.0,33.0513,48.1262,14.0,2.44,50.2214,46.0436,45.4847,1986.81,1682.06,2868.62,3320.58,2349.99,2175.84,5.87,75.11,90.48,-0.33,41.3464,130-2-1,4073.981,335.1199,29,0.8129307,6,1.304069,62.67663,135.781,3.106061,0.6364048,3.000485,-25.38214,-2.06692,13.95439,1,9,9,7,9,9,11,17,20,23,21,22,22,22,20,19,19,19,17,17,18,18,18,19,19,16,14,13,13,13,13,12,10,9,8,7,6,6,6,5,5,4,4,4,3,2,2,2.0,1.0,0.0,
NMO_04846,130-2-10,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",7300.0,7300.0,Female,59000 grams,59000 grams,not reported,neocortex,anterior long insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120.00,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,2249.85,7,20,47,180.43,366.99,93.92,0.69,2250.55,5377.25,2886.65,287.84,323.74,3.0,0.93,293,0.33,1.43,68.22,64.25,1.02,2249.86,7.0,21.0,49.0,29.0,170.2,386.66,93.93,893.0,282.766,661.049,2277.31,7627.1,1423.49,17939.3,27370.5,31905.1,493.0,445.0,232.0,6.65938,16.4189,2277.09,45.7575,296.0,21.0,32.9058,7.66667,2.275,34.763,30.7842,30.3263,1364.51,1285.17,2010.19,2396.73,1907.22,1987.56,5.09,70.774,82.975,1.4,22.5448,130-2-10,2277.314,323.7466,21,0.8547902,4,1.283658,46.47579,107.7874,2.54,0.4278996,1.864495,21.5197,-37.67196,-0.2168243,1,9,9,7,9,11,14,14,14,17,20,17,13,13,12,11,10,11,10,9,8,8,7,6,6,6,6,5,5,5,5,5,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_04847,130-2-2,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",7300.0,7300.0,Female,59000 grams,59000 grams,not reported,neocortex,anterior long insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120.00,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,4089.94,6,35,76,334.81,445.87,96.47,0.55,5394.54,10397.4,7034.21,357.63,425.6,5.0,0.87,761,0.31,1.73,65.97,56.05,1.04,4089.94,6.0,36.0,78.0,43.0,341.84,445.87,96.48,2294.0,527.566,1138.94,5430.61,14487.4,2726.45,43937.8,93767.3,116075.0,2404.0,1099.0,643.0,9.01187,14.1477,5430.21,68.2113,764.0,36.0,64.0382,11.6926,1.64,65.4631,62.4233,62.1493,2309.07,1961.79,3495.32,3949.93,3085.86,3218.13,6.24,97.264,112.35,5.97,49.7028,130-2-2,5430.611,425.5961,36,0.7770654,6,1.206733,69.62322,151.9313,3.544304,0.8067933,4.129857,37.20911,49.89982,-23.25357,1,10,10,9,10,17,18,22,21,28,29,28,27,27,25,27,22,19,19,17,16,16,15,15,15,15,14,13,11,10,8,8,8,8,6,6,5,4,4,3,3,2,2,2,1,1,1,1.0,1.0,0.0,
NMO_04848,130-2-3,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",7300.0,7300.0,Female,59000 grams,59000 grams,not reported,neocortex,anterior long insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120.00,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,1840.6,7,35,77,284.76,353.51,96.79,0.64,3947.76,8919.89,4466.89,240.41,286.78,5.0,0.89,552,0.39,1.67,70.82,59.1,1.02,1840.6,7.0,36.0,79.0,44.0,303.24,301.42,96.81,1683.0,430.3,775.833,3971.96,10760.5,1413.14,15607.2,57448.2,72321.0,1563.0,946.0,416.0,5.79286,16.6162,3971.6,70.5361,555.0,36.0,62.6283,14.8095,2.0,64.2399,60.5347,60.1908,2479.01,2068.51,3523.97,4300.9,3245.82,2940.6,5.85,70.33,82.64,0.2,44.2349,130-2-3,3971.956,286.7828,36,0.795009,6,1.289125,50.27793,130.3081,3.3375,1.103078,3.696667,4.673532,33.72072,-9.618018,1,9,9,7,7,8,8,10,14,14,17,17,23,18,19,22,24,25,26,23,23,21,22,22,23,21,19,19,16,15,14,14,14,13,13,11,10,8,8,5,5,4,4,3,2,2,1,1.0,1.0,0.0,
NMO_04849,130-2-4,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",7300.0,7300.0,Female,59000 grams,59000 grams,not reported,neocortex,anterior long insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120.00,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,2171.45,6,35,76,221.19,341.46,87.24,0.51,3518.19,6119.73,2243.24,275.28,305.36,6.0,0.89,500,0.39,1.84,58.56,59.95,1.03,2171.45,6.0,36.0,78.0,43.0,215.08,341.42,87.11,1511.0,332.418,646.172,3544.47,8291.18,1328.78,16518.4,47799.1,59071.6,1559.0,887.0,377.0,5.51726,10.6985,3544.11,69.7527,503.0,36.0,67.4965,14.681,1.015,68.157,66.2797,66.1009,2049.75,2098.27,3810.79,4351.07,3166.48,3462.3,5.85,74.512,97.453,0.6,48.4466,130-2-4,3544.473,305.3641,36,0.8162297,7,1.081015,45.44196,117.4385,3.670886,0.6897562,2.74323,28.30358,20.18022,15.47974,1,8,8,6,6,10,12,15,15,18,21,24,25,25,29,27,25,23,18,15,15,13,13,12,10,9,9,9,9,7,7,6,5,5,4,4,4,4,3,3,3,2,2,1,1,1,1,1.0,1.0,0.0,
NMO_04850,130-2-5,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",7300.0,7300.0,Female,59000 grams,59000 grams,not reported,neocortex,anterior long insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120.00,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,2199.03,5,25,55,288.17,669.1,114.54,0.51,4341.76,7637.49,2670.91,440.81,478.38,5.0,0.9,531,0.38,1.69,56.26,52.54,1.02,2199.03,5.0,26.0,57.0,32.0,319.87,668.78,114.54,1605.0,354.522,670.619,4368.21,9836.52,1357.11,17219.7,82352.5,95496.7,1479.0,805.0,417.0,5.24002,11.3517,4367.95,51.9657,534.0,26.0,45.8576,10.6762,1.425,47.0175,44.4327,44.1645,1406.53,1313.58,2834.69,3024.12,2007.04,2238.24,4.29,68.188,79.445,2.48,36.9466,130-2-5,4368.208,478.3827,26,0.8396081,6,1.065004,76.63524,178.8328,3.258621,0.4859377,2.938753,-36.92502,46.79828,15.01262,1,7,5,5,8,14,16,18,17,19,20,19,16,19,18,16,13,12,11,10,9,10,9,8,8,8,8,7,7,6,5,5,4,4,4,4,4,3,3,3,3,3,2,2,1,1,1,1.0,1.0,0.0,
NMO_04851,130-2-6,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",7300.0,7300.0,Female,59000 grams,59000 grams,not reported,neocortex,anterior long insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120.00,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,699.59,6,36,78,200.46,430.08,103.91,0.53,4167.75,7616.95,3075.79,287.04,347.35,6.0,0.91,519,0.44,1.71,64.16,61.22,1.03,699.592,6.0,37.0,80.0,44.0,300.09,311.11,103.92,1572.0,322.286,450.997,4182.67,8316.54,644.704,5686.21,55621.8,69942.3,1614.0,829.0,419.0,4.28887,14.1475,4182.21,73.5634,522.0,45.1026,66.2505,17.1202,1.995,67.1765,63.8018,63.3729,2310.02,2204.16,4112.09,4341.52,3516.7,3082.13,8.62,51.3708,61.7985,-0.9,34.0098,130-2-6,4182.672,347.357,37,0.7947196,7,1.174567,52.28339,133.9891,3.753086,1.022834,3.471031,-50.84284,4.351341,18.48117,1,8,7,8,7,10,10,19,20,21,25,25,28,25,25,25,25,24,23,19,17,16,16,15,15,15,14,13,13,11,8,6,6,6,5,5,5,5,5,4,4,2,2,2,2,2,1,1.0,1.0,0.0,
NMO_04852,130-2-7,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",7300.0,7300.0,Female,59000 grams,59000 grams,not reported,neocortex,anterior long insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120.00,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,1886.2,8,23,54,220.43,421.92,99.67,0.63,3419.47,7630.91,4411.1,306.01,352.13,4.0,0.9,420,0.4,1.5,62.4,59.74,1.03,1886.2,8.0,24.0,56.0,33.0,420.46,223.55,99.68,1270.0,340.118,684.185,3443.97,9517.11,1348.19,15966.9,44649.4,54153.1,888.0,617.0,347.0,5.97154,17.2669,3443.7,50.7795,423.0,24.0,39.1522,10.3333,2.205,40.6394,36.7187,36.2881,1435.31,1374.08,2550.82,2794.97,1817.15,1912.37,3.9,73.352,93.518,-1.8,28.9196,130-2-7,3443.967,352.1333,24,0.8281196,5,1.17469,61.49941,128.0215,2.701754,2.101846,4.70715,18.41158,-32.57019,-23.82359,1,10,8,8,8,10,15,19,21,21,20,19,20,18,15,16,16,14,14,14,14,14,14,11,10,8,8,8,8,7,6,6,5,5,4,4,4,3,2,2,2,2,2,2,1,1,1,1.0,1.0,0.0,
NMO_04853,130-2-8,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",7300.0,7300.0,Female,59000 grams,59000 grams,not reported,neocortex,anterior long insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120.00,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,1697.35,8,34,76,264.88,411.1,113.31,0.57,4717.89,9210.35,4424.49,301.48,347.73,6.0,0.91,575,0.38,1.57,61.01,53.27,1.02,1697.35,8.0,35.0,78.0,44.0,297.85,396.5,113.32,1734.0,400.744,701.25,4741.14,10907.7,1280.99,14289.5,65059.6,76999.4,1476.0,874.0,469.0,6.68275,19.9859,4740.75,71.7761,578.0,40.0769,58.3953,14.2429,3.38,60.2553,55.5839,54.955,2074.4,1811.4,3660.8,4272.6,3011.19,3107.92,7.43,69.196,81.815,4.84,45.2373,130-2-8,4741.139,347.7369,35,0.8377509,7,1.124193,60.78384,133.217,3.164557,0.732883,2.832051,-65.42256,12.4149,6.498962,1,10,8,8,10,13,17,19,21,24,27,29,29,28,25,22,22,22,21,19,19,18,15,13,13,11,11,11,11,11,11,11,11,11,11,9,9,8,7,7,5,5,2,2,2,2,2,2.0,1.0,0.0,
NMO_04854,130-2-9,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",7300.0,7300.0,Female,59000 grams,59000 grams,not reported,neocortex,anterior long insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120.00,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,3014.4,6,36,78,280.07,408.62,94.22,0.55,5570.01,10377.1,5825.07,272.1,329.18,5.0,0.9,601,0.35,1.72,53.88,57.56,1.03,3014.4,6.0,37.0,80.0,44.0,402.16,292.54,94.23,1814.0,424.136,894.04,5600.98,13391.5,1997.97,29173.1,68891.2,86464.3,1903.0,898.0,507.0,8.50478,14.2815,5600.56,72.9268,604.0,37.0,65.9994,13.6381,1.44,66.9749,64.2683,64.0813,1939.99,2072.43,3804.13,4381.01,2720.57,2596.15,9.8,87.034,103.91,-0.24,43.2755,130-2-9,5600.975,329.1843,37,0.8127569,6,1.000023,70.01219,143.1529,3.555556,1.407682,4.432083,18.33803,-32.66573,36.30859,1,8,8,6,7,13,14,16,18,20,23,23,23,29,33,33,31,31,29,29,29,29,27,27,26,24,23,22,21,20,18,18,18,16,13,12,11,10,10,8,7,6,6,5,4,4,2,1.0,1.0,0.0,
NMO_04855,130-3-1,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",7300.0,7300.0,Female,59000 grams,59000 grams,not reported,neocortex,middle short insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120.00,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,2007.09,7,24,55,175.67,274.5,95.75,0.61,2706.31,6254.73,3050.47,239.33,275.23,4.0,0.89,370,0.52,1.5,67.37,53.12,1.03,2007.09,7.0,25.0,57.0,33.0,316.29,156.44,95.75,1118.0,304.916,627.768,2731.58,8261.82,1272.08,15736.3,33467.1,39926.4,894.0,579.0,282.0,6.07906,16.9997,2731.31,51.2679,373.0,30.0769,40.3253,13.5333,2.51,42.303,38.08,37.5016,1617.12,1274.89,2566.75,3223.21,2172.23,2207.54,3.91,70.174,84.205,-1.23,34.0331,130-3-1,2731.581,275.235,25,0.8676843,5,1.254625,47.92248,107.0412,2.844828,1.588476,2.9204,-23.01359,-29.62831,36.68879,1,9,9,7,7,7,10,11,17,18,20,20,20,20,20,20,17,15,16,16,16,15,14,14,12,10,11,11,9,8,8,8,8,7,6,5,3,2,2,1,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_04856,130-3-10,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",7300.0,7300.0,Female,59000 grams,59000 grams,not reported,neocortex,middle short insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120.00,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,1427.32,6,20,46,183.97,361.07,102.7,0.64,2628.63,5918.16,3543.32,244.12,282.35,4.0,0.92,309,0.4,1.53,62.85,55.55,1.02,1427.32,6.0,21.0,48.0,28.0,311.04,264.71,100.9,939.0,264.35,536.051,2649.94,7345.48,1017.64,11150.9,28630.9,34205.6,659.0,470.0,250.0,6.11495,13.6935,2649.7,44.3766,312.0,21.0,34.7328,9.13333,1.865,35.8932,32.6264,32.2575,1257.15,1111.13,2327.66,2535.04,1687.61,1413.36,3.51,61.08,69.965,-0.67,28.737,130-3-10,2649.937,282.3582,21,0.8326789,5,1.194432,55.20701,109.6333,2.816327,1.055743,2.922837,-23.92381,21.40385,8.946314,1,8,8,6,10,12,12,13,15,18,19,20,20,18,17,17,17,17,17,18,17,14,12,10,9,8,7,7,7,7,7,6,6,5,5,5,5,5,5,3,3,2,2,2,2,1,1,1.0,1.0,0.0,
NMO_04857,130-3-2,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",7300.0,7300.0,Female,59000 grams,59000 grams,not reported,neocortex,middle short insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120.00,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,1359.31,5,26,57,322.93,407.7,99.97,0.58,4083.13,8407.19,4639.49,283.96,324.11,5.0,0.91,556,0.34,1.71,55.73,50.96,1.02,1359.31,5.0,27.0,59.0,33.0,288.96,343.97,99.98,1688.0,385.986,653.469,4103.93,9766.5,1152.27,11708.6,67271.8,80911.5,1648.0,837.0,465.0,3.46155,11.1467,4103.66,54.0258,559.0,27.0,48.271,10.0952,1.485,49.1159,46.4887,46.1966,1449.17,1325.09,2959.35,3372.93,2805.74,2659.93,4.68,62.384,69.235,2.43,39.0409,130-3-2,4103.931,324.114,27,0.8420811,6,1.053125,69.55815,144.7433,3.35,0.8607108,3.069148,18.87422,-36.16513,25.93553,1,7,5,5,5,6,8,10,11,13,17,20,20,23,23,23,21,21,22,22,23,22,22,22,22,21,21,17,16,14,14,12,12,11,10,9,6,5,4,4,2,2,2,1,1,1,1,1.0,1.0,0.0,
NMO_04858,130-3-3,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",7300.0,7300.0,Female,59000 grams,59000 grams,not reported,neocortex,middle short insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120.00,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,2753.47,7,22,51,344.75,503.62,84.99,0.61,3949.28,9049.25,5608.77,352.9,406.9,4.0,0.89,515,0.23,1.43,60.31,45.94,1.03,2753.47,7.0,23.0,53.0,31.0,447.37,366.19,84.99,1559.0,407.47,860.287,3978.88,11802.7,1849.97,25991.3,62015.4,75518.5,1022.0,696.0,439.0,6.82208,17.5647,3978.61,47.4769,518.0,32.1282,35.7413,6.08333,2.075,37.6922,33.6356,33.239,1326.97,1010.88,2393.36,2785.02,1858.26,1951.34,4.68,78.43,92.45,-2.18,32.0337,130-3-3,3978.881,406.9064,23,0.8292623,5,1.143546,75.07322,145.7885,2.796296,1.096731,5.157283,-32.79037,50.36678,-10.22593,1,9,9,7,9,13,18,24,24,23,22,21,17,17,16,16,16,16,14,13,13,11,10,10,8,6,6,6,6,6,6,6,6,5,4,4,4,3,3,3,2,2,2,2,2,2,2,2.0,1.0,0.0,
NMO_04859,130-3-4,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",7300.0,7300.0,Female,59000 grams,59000 grams,not reported,neocortex,middle short insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120.00,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,1608.15,7,27,61,290.69,370.06,92.7,0.61,3984.9,8782.72,4448.46,247.43,299.04,6.0,0.92,547,0.45,1.58,61.41,51.92,1.03,1608.15,7.0,28.0,63.0,36.0,380.62,370.06,92.7,1666.0,402.666,698.845,4007.51,10390.9,1238.9,13548.6,58689.5,73460.1,1460.0,811.0,454.0,8.05936,16.4715,4007.19,57.8349,550.0,28.0,46.8598,13.1333,2.055,48.3311,44.5886,44.2207,1658.17,1401.75,3051.56,3379.04,2381.05,2191.23,6.27,65.2504,79.938,3.17,35.9536,130-3-4,4007.513,299.0415,28,0.8247074,7,1.145788,63.61131,133.5638,3.265625,1.071333,4.447128,38.77916,7.8816,19.91185,1,9,9,7,10,15,14,15,14,17,19,21,22,22,21,21,20,19,19,19,19,17,17,17,17,18,16,15,15,15,15,15,15,15,15,13,12,11,11,10,8,7,6,6,4,4,3,3.0,1.0,0.0,
