NeuroMorpho.Org ID,Neuron Name,Archive Name,Species Name,Strain,Structural Domains,Physical Integrity,Morphological Attributes,Min Age,Max Age,Gender,Min Weight,Max Weight,Development,Primary Brain Region,Secondary Brain Region,Tertiary Brain Region,Primary Cell Class,Secondary Cell Class,Tertiary Cell Class,Original Format,Experiment Protocol,Experimental Condition,Staining Method,Slicing Direction,Slice Thickness,Tissue Shrinkage,Objective Type,Magnification,Reconstruction Method,Date of Deposition,Date of Upload,Soma Surface,Number of Stems,Number of Bifurcations,Number of Branches,Overall Width,Overall Height,Overall Depth,Average Diameter,Total Length,Total Surface,Total Volume,Max Euclidean Distance,Max Path Distance,Max Branch Order,Average Contraction,Total Fragmentation,Partition Asymmetry,Average Rall's Ratio,Average Bifurcation Angle Local,Average Bifurcation Angle Remote,Fractal Dimension,Soma_Surface ,N_stems ,N_bifs ,N_branch ,N_tips ,Width ,Height ,Depth ,Type ,Diameter ,Diameter_pow ,Length ,Surface ,SectionArea ,Volume ,EucDistance ,PathDistance ,Branch_Order ,Terminal_degree ,TerminalSegment ,Taper_1 ,Taper_2 ,Branch_pathlength ,Contraction ,Fragmentation ,Daughter_Ratio ,Parent_Daughter_Ratio ,Partition_asymmetry ,Rall_Power ,Pk ,Pk_classic ,Pk_2 ,Bif_ampl_local ,Bif_ampl_remote ,Bif_tilt_local ,Bif_tilt_remote ,Bif_torque_local ,Bif_torque_remote ,Last_parent_diam ,Diam_threshold ,HillmanThreshold ,Helix ,Fractal_Dim ,Gstat.total.cable.length,gstats.maximum.path.length,gstats.number.of.branch.points,gstats.mpeucl,gstats.maximum.branch.order,Gstats.mean.branch.angle,Gstats.mean.branch.length,gstats.mplen,gstats.mbo,gstats.field.height,gstats.field.depth,gstats.chullx,gstats.chully,gstats.chullz,Sholl 1,Sholl 2,Sholl 3,Sholl 4,Sholl 5,Sholl 6,Sholl 7,Sholl 8,Sholl 9,Sholl 10,Sholl 11,Sholl 12,Sholl 13,Sholl 14,Sholl 15,Sholl 16,Sholl 17,Sholl 18,Sholl 19,Sholl 20,Sholl 21,Sholl 22,Sholl 23,Sholl 24,Sholl 25,Sholl 26,Sholl 27,Sholl 28,Sholl 29,Sholl 30,Sholl 31,Sholl 32,Sholl 33,Sholl 34,Sholl 35,Sholl 36,Sholl 37,Sholl 38,Sholl 39,Sholl 40,Sholl 41,Sholl 42,Sholl 43,Sholl 44,Sholl 45,Sholl 46,Sholl 47,Sholl 48,Sholl 49,Sholl 50
NMO_06853,20061126g606r1c1,Stevens,goldfish,Not reported,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.asc,in vitro,Control,DiI,whole mount,Not reported,Not reported,oil,63x,Neurolucida,2010-10-26,2011-11-08,66.05,2,21,44,90.04,77.08,10.96,0.14,579.22,254.75,8.91,76.55,99.96,9.0,0.89,496,0.46,2.0,91.39,86.45,1.03,66.0547,2,22,46,25,89.17,77.09,10.92,1440,83.2124,55.491,583.8,320.809,40.7406,84.7274,16537.9,25387.5,2348,1216,268,0.328533,1.93901,583.58,41.1867,499,22.0,44.061,10.8055,0.0,44.0,44.0,44.0,1983.57,1815.46,2180.23,2249.23,1623.51,1422.16,1.12,12.4016,14.627,0.04,33.1027,583.8002,99.96981,22,0.6636878,10,1.665447,12.69131,50.87676,5.829787,1.062694,8.074919,13.45645,19.32026,-0.7161723,1,4,2,2,2,2,2,2,5,6,9,9,7,8,7,10,9,9,10,7,5,5,6,6,6,6,6,8,5,6,7,6,5,5,6,5,4,3,3,2,2,3,4,2,2,2,1,1.0,1.0,0.0
NMO_06854,20061126g606r2c1,Stevens,goldfish,Not reported,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.asc,in vitro,Control,DiI,whole mount,Not reported,Not reported,oil,63x,Neurolucida,2010-10-26,2011-11-08,28.71,5,35,75,58.16,78.12,12.7,0.14,635.26,279.4,9.77,51.56,76.9,6.0,0.89,470,0.44,2.0,105.46,102.01,1.05,28.7175,5,36,77,42,58.17,78.13,12.7,1390,74.8805,40.4182,638.284,308.121,21.6263,31.5099,11929.2,17224.6,1240,1246,254,0.958566,4.76874,637.9,69.0686,473,36.0,72.2313,16.4172,0.0,72.0,72.0,72.0,3691.41,3570.57,3324.57,3464.05,2819.39,2776.0,1.82,11.6537,13.0971,1.73,54.9915,638.2841,76.90633,36,0.7063961,7,1.876914,8.289404,36.41564,3.75641,0.7451825,4.878083,-7.936448,4.554038,-0.6186892,1,7,5,5,5,5,5,5,7,8,9,8,10,12,12,13,18,20,15,14,13,13,12,15,12,15,9,12,10,9,8,6,7,11,9,11,9,10,6,6,5,4,4,3,2,2,2,2.0,1.0,0.0
NMO_06855,20061126g606r2c2,Stevens,goldfish,Not reported,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.asc,in vitro,Control,DiI,whole mount,Not reported,Not reported,oil,63x,Neurolucida,2010-10-26,2011-11-08,76.28,3,30,63,74.01,105.96,16.53,0.14,667.48,293.57,10.27,80.94,104.75,8.0,0.88,596,0.57,2.0,96.74,94.17,1.03,76.2899,3,31,65,35,74.01,105.96,16.55,1753,98.2472,64.1169,672.407,369.866,47.4417,104.412,21910.7,34622.5,2153,2105,269,0.76536,2.91491,672.1,57.7598,599,31.0,62.0851,18.2006,0.0,62.0,62.0,62.0,2902.45,2825.26,2980.18,3105.25,2530.92,2733.66,1.12,14.4915,16.8894,-1.92,44.4358,672.407,104.7543,31,0.646334,9,1.735447,10.34472,57.80046,4.984848,0.7340184,4.989549,7.061803,18.7287,-4.08187,1,5,3,3,3,3,4,4,4,6,10,14,9,9,15,8,6,6,8,7,7,7,6,5,7,6,5,6,6,5,4,5,7,7,6,5,6,5,5,5,4,1,1,1,2,1,1,1.0,1.0,0.0
NMO_06856,20061126g660r1c1,Stevens,goldfish,Not reported,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.asc,in vitro,Control,DiI,whole mount,Not reported,Not reported,oil,63x,Neurolucida,2010-10-26,2011-11-08,66.05,4,47,98,74.45,113.48,20.84,0.14,933.99,410.79,14.37,80.07,119.71,9.0,0.89,744,0.45,2.0,99.6,92.32,1.02,66.0547,4,48,100,53,83.84,113.48,19.46,2193,117.932,68.4821,938.571,476.845,44.5582,90.1886,28134.1,42382.6,3035,2607,328,0.815416,3.87802,938.07,89.8826,747,48.0,96.122,22.4085,0.0,96.0,96.0,96.0,4681.38,4339.5,4669.13,4805.16,4247.34,3819.02,2.38,16.3216,18.547,-4.57967e-16,63.7817,938.5706,119.713,48,0.6151963,10,1.767648,9.385706,56.73704,5.326733,0.7150558,4.188092,-11.02814,20.8006,-6.952155,1,6,4,4,4,4,5,10,12,9,11,9,11,12,14,15,9,10,10,11,12,13,10,8,8,8,7,8,5,5,5,6,6,6,9,9,7,6,6,6,5,8,6,8,5,4,1,1.0,1.0,0.0
NMO_06857,20061126g660r1c2,Stevens,goldfish,Not reported,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.asc,in vitro,Control,DiI,whole mount,Not reported,Not reported,oil,63x,Neurolucida,2010-10-26,2011-11-08,48.84,5,31,67,86.22,83.9,23.78,0.27,795.93,675.13,45.57,76.69,97.16,5.0,0.88,481,0.4,2.0,96.25,95.35,1.05,48.8404,5,32,69,38,100.95,23.79,83.9,1401,141.707,90.9961,799.874,723.976,51.9959,93.75,16069.5,21986.5,1201,1228,257,1.0514,4.65786,799.56,61.3105,484,32.0,64.3421,13.619,0.0,64.0,64.0,64.0,2983.87,2955.96,3109.43,3367.65,2626.1,2348.41,3.24,17.6116,19.4494,0.39,44.3999,799.8745,97.16289,32,0.7109861,6,1.725624,11.59238,45.42658,3.757143,4.413297,1.210128,3.240124,10.54915,12.19733,1,7,5,5,5,6,10,7,7,7,7,9,11,11,12,13,16,14,14,10,13,12,11,11,9,9,9,7,7,7,10,10,9,7,6,6,5,4,5,3,1,1,1,2,2,2,1,1.0,1.0,0.0
NMO_06858,20061126g660r1c3,Stevens,goldfish,Not reported,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.asc,in vitro,Control,DiI,whole mount,Not reported,Not reported,oil,63x,Neurolucida,2010-10-26,2011-11-08,61.98,6,34,74,62.71,104.72,13.52,0.14,723.1,318.03,11.13,73.93,88.91,6.0,0.91,488,0.41,2.0,102.03,99.36,1.03,61.9854,6,35,76,42,61.33,104.72,15.34,1424,81.6515,53.6662,727.542,380.022,38.5315,79.9943,14197.0,19231.6,1180,1425,242,1.79916,5.81097,727.17,69.6663,491,35.0,70.189,15.2028,0.0,70.0,70.0,70.0,3469.18,3378.47,3421.24,3137.0,2997.75,2861.11,1.96,14.4876,16.6396,3.66,49.5283,727.5423,88.91363,35,0.7286358,7,1.819721,9.572925,39.16831,3.792208,0.5509614,4.313953,-3.893971,3.929104,-2.089572,1,8,6,6,7,7,8,6,6,8,9,13,14,15,12,13,12,11,9,10,13,13,13,11,7,7,8,4,7,5,5,5,4,7,5,5,3,3,3,2,2,2,2,2,2,2,1,1.0,1.0,0.0
NMO_06859,20061126g660r1c4,Stevens,goldfish,Not reported,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.asc,in vitro,Control,DiI,whole mount,Not reported,Not reported,oil,63x,Neurolucida,2010-10-26,2011-11-08,111.68,4,29,62,75.49,134.66,8.24,0.14,789.45,347.22,12.15,86.43,106.14,7.0,0.88,499,0.55,2.0,96.59,88.33,1.05,111.688,4,30,64,35,75.49,130.29,8.28,1435,87.7551,69.845,795.419,458.911,63.5727,178.709,17250.3,22995.6,1398,1199,298,1.34148,3.90612,795.09,57.0188,502,30.0,60.0939,17.1333,0.0,60.0,60.0,60.0,2801.25,2561.8,2858.52,2990.41,2339.43,2680.99,1.26,16.55,19.4626,-1.51,44.3881,795.4192,106.1431,30,0.7367521,8,1.734419,12.42842,45.80799,4.030769,0.5555694,9.936596,-2.849143,2.780896,1.981932,1,6,4,5,5,6,6,6,8,8,8,8,9,10,10,14,15,13,13,13,13,13,12,14,14,11,7,7,8,6,4,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1.0,1.0,0.0
NMO_06860,20061221g12790r1c1,Stevens,goldfish,Not reported,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.asc,in vitro,Control,DiI,whole mount,Not reported,Not reported,oil,63x,Neurolucida,2010-10-26,2011-11-08,254.93,3,25,53,97.55,140.18,30.74,0.22,1078.82,745.63,41.0,103.64,151.25,8.0,0.88,478,0.44,2.0,88.15,81.81,1.04,254.939,3,26,55,30,89.73,140.18,28.9,1402,132.21,130.549,1087.82,1000.57,145.875,615.682,19988.2,35126.1,1717,1170,287,0.946008,2.9268,1087.55,48.7475,481,26.0,52.0732,12.2071,0.0,52.0,52.0,52.0,2203.8,2045.36,2444.82,2839.55,2242.28,2004.87,1.98,24.1932,28.5915,1.69,41.7855,1087.825,151.2549,26,0.5992446,9,1.600201,19.77863,73.02715,4.732143,0.6630461,3.497626,10.79235,13.06563,-7.531455,1,5,5,5,6,5,5,5,6,8,11,9,11,12,13,14,14,16,15,14,13,13,10,10,11,11,8,8,10,8,8,7,7,7,6,5,3,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0
NMO_06861,20061221g8410r1c1,Stevens,goldfish,Not reported,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.asc,in vitro,Control,DiI,whole mount,Not reported,Not reported,oil,63x,Neurolucida,2010-10-26,2011-11-08,117.06,5,40,85,88.09,174.24,37.31,0.22,1252.02,865.33,47.59,110.18,151.82,9.0,0.87,492,0.5,2.0,88.28,98.72,1.05,117.066,5,41,87,47,88.09,174.24,37.32,1447,126.566,96.0639,1258.12,982.399,77.3195,226.375,24730.6,36998.0,1574,1598,261,1.22236,4.81993,1257.66,76.6935,495,41.0,82.1801,21.1228,0.0,82.0,82.0,82.0,3531.49,3948.83,4128.28,3832.73,3462.43,3365.31,2.86,22.1175,28.0062,-1.73,58.8116,1258.119,151.8229,41,0.652698,10,1.579945,14.46114,74.74345,4.647727,0.6579928,3.176798,-10.6184,15.91253,7.916525,1,7,5,5,6,6,7,9,7,6,10,9,12,9,11,9,10,10,12,13,11,14,9,10,9,10,9,9,10,10,11,8,6,6,7,7,8,9,7,7,5,3,4,3,2,2,1,1.0,1.0,0.0
NMO_06862,20061221g8410r1c2,Stevens,goldfish,Not reported,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.asc,in vitro,Control,DiI,whole mount,Not reported,Not reported,oil,63x,Neurolucida,2010-10-26,2011-11-08,304.23,4,42,88,127.27,122.19,21.58,0.22,1276.28,882.1,48.51,114.39,132.58,8.0,0.9,552,0.46,2.0,94.96,94.27,1.03,304.234,4,43,90,48,143.01,21.76,121.82,1629,150.965,149.583,1286.12,1186.33,173.124,797.049,29476.4,39928.0,2009,1716,278,1.29485,3.91058,1285.7,81.8484,555,43.0,86.0894,20.6958,0.0,86.0,86.0,86.0,3988.64,3959.5,4116.56,4052.91,3695.23,3980.27,3.08,29.8031,34.6138,-1.07,65.3051,1286.118,132.5835,43,0.7168864,9,1.69201,14.2902,71.94237,4.901099,5.972828,1.26551,-13.54703,17.88097,27.09018,1,6,6,4,4,4,4,4,6,7,9,7,9,11,10,8,8,11,13,14,20,17,14,15,13,15,11,11,9,8,9,11,11,8,6,6,8,5,6,6,5,3,3,2,2,1,1,1.0,1.0,0.0
NMO_06863,20061221g8410r1c3,Stevens,goldfish,Not reported,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.asc,in vitro,Control,DiI,whole mount,Not reported,Not reported,oil,63x,Neurolucida,2010-10-26,2011-11-08,236.03,3,48,99,144.02,135.58,12.68,0.22,1438.68,994.34,54.68,115.55,121.95,7.0,0.9,604,0.39,2.0,94.31,81.27,1.04,236.037,3,49,101,53,130.12,135.59,13.93,1784,158.908,138.99,1447.34,1230.38,141.195,566.645,26988.0,36921.5,2285,1816,335,1.8931,2.92393,1446.85,91.1333,607,49.0,98.0761,19.8325,0.0,98.0,98.0,98.0,4527.25,3901.03,4909.99,5369.46,4536.82,4851.69,3.96,28.5717,32.7996,2.08,63.5741,1447.342,121.9576,49,0.704987,8,1.676673,14.33012,60.82617,4.970588,1.143211,11.49293,-15.14185,9.695189,2.060313,1,5,3,6,9,7,9,9,12,12,15,16,18,17,13,14,11,12,12,12,12,15,18,20,22,18,15,13,10,11,11,10,9,8,8,4,3,3,3,1,1,1,1,1,1,1,1,1.0,1.0,0.0
NMO_06864,20061221g8410r1c4,Stevens,goldfish,Not reported,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.asc,in vitro,Control,DiI,whole mount,Not reported,Not reported,oil,63x,Neurolucida,2010-10-26,2011-11-08,113.42,4,29,62,104.65,167.38,19.87,0.22,1092.81,755.29,41.54,109.4,157.52,7.0,0.92,426,0.42,2.0,101.6,100.02,1.03,113.423,4,30,64,35,157.67,117.9,19.88,1246,111.772,88.2398,1098.81,868.72,73.0681,212.165,22942.5,30593.1,1245,1190,258,0.831892,3.85375,1098.51,59.0931,429,30.0,60.1462,13.328,0.0,60.0,60.0,60.0,2946.6,2900.82,2806.71,2724.85,2301.78,2455.68,2.42,19.2945,22.1931,-0.65,47.3833,1098.812,157.528,30,0.7365269,8,1.818984,17.16894,71.31256,4.123077,1.449118,9.07718,-7.685571,27.36047,7.865455,1,6,4,4,4,4,5,5,8,8,7,10,8,12,9,7,8,9,8,8,8,9,8,11,11,12,10,10,9,9,8,8,9,8,9,8,12,8,8,8,6,5,3,2,2,2,2,1.0,1.0,0.0
NMO_06865,20061221g97050r1c1,Stevens,goldfish,Not reported,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.asc,in vitro,Control,DiI,whole mount,Not reported,Not reported,oil,63x,Neurolucida,2010-10-26,2011-11-08,623.35,6,30,66,198.41,191.25,17.7,0.32,1656.38,1665.18,133.21,164.67,197.0,7.0,0.92,526,0.58,2.0,85.84,83.34,1.02,623.355,6,31,68,38,198.41,190.99,17.77,1564,210.597,253.923,1670.46,2288.53,354.254,2329.35,38643.7,49383.0,1691,1316,291,2.1962,5.86376,1670.11,63.3174,529,31.0,62.1362,18.5394,0.0,62.0,62.0,62.0,2575.26,2500.49,3133.42,3201.98,3172.07,3186.88,2.88,39.7047,60.3632,0.23,51.0975,1670.464,197.0031,31,0.7630979,8,1.551237,24.56565,93.35159,4.086957,0.9807856,9.144669,-34.37491,5.41724,-9.125766,1,8,8,6,6,7,7,7,9,10,12,13,13,12,15,14,16,12,13,15,15,13,12,14,13,11,12,12,9,7,8,7,9,7,5,4,4,4,6,5,3,3,3,1,1,1,1,1.0,1.0,0.0
NMO_06866,20061224g93060r1c1,Stevens,goldfish,Not reported,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.asc,in vitro,Control,DiI,whole mount,Not reported,Not reported,oil,63x,Neurolucida,2010-10-26,2011-11-08,163.26,3,89,181,217.58,231.58,49.56,0.32,2764.35,2779.03,222.32,204.71,244.1,11.0,0.94,905,0.49,2.0,102.28,96.87,1.02,163.267,3,90,183,94,217.58,50.74,240.28,2672,311.254,221.999,2771.55,2942.3,154.622,516.938,71563.2,105227.0,5423,3709,484,0.581207,2.867,2770.66,173.033,908,90.0,180.133,44.8432,0.0,180.0,180.0,180.0,9102.92,8622.01,8739.54,9093.17,8697.77,8290.01,8.96,43.876,47.325,1.46,99.6892,2771.551,244.1056,90,0.6689906,12,1.800194,15.14509,115.889,7.342391,4.788359,1.067589,-1.029064,25.50772,-12.64391,1,3,3,3,3,3,7,12,11,11,17,15,15,21,26,18,20,22,16,15,18,21,21,19,18,17,16,12,8,9,10,9,2,2,2,4,2,2,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0
NMO_06867,20061224g93060r1c2,Stevens,goldfish,Not reported,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.asc,in vitro,Control,DiI,whole mount,Not reported,Not reported,oil,63x,Neurolucida,2010-10-26,2011-11-08,194.48,5,93,191,263.77,233.19,16.6,0.32,2949.66,2965.32,237.22,203.73,235.63,10.0,0.92,1032,0.45,2.0,90.01,89.37,1.03,194.481,5,94,193,100,263.77,233.19,16.61,3044,353.868,253.122,2957.52,3159.8,180.437,620.159,72463.2,100359.0,4935,3618,568,1.45153,4.79685,2956.6,178.933,1035,94.0,188.203,42.9097,0.0,188.0,188.0,188.0,8370.94,8311.53,10047.4,9880.72,8520.75,8699.89,10.24,47.112,50.89,-0.34,120.803,2957.518,235.6348,94,0.7176352,11,1.587681,15.32393,96.96476,6.025773,1.090297,13.85615,10.20629,6.621063,-8.369623,1,5,5,6,9,10,11,13,15,18,20,20,19,20,22,19,21,20,17,20,20,18,18,16,14,14,16,14,11,6,6,4,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0
NMO_06868,20061224g93060r1c3,Stevens,goldfish,Not reported,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.asc,in vitro,Control,DiI,whole mount,Not reported,Not reported,oil,63x,Neurolucida,2010-10-26,2011-11-08,209.32,3,47,97,171.09,245.29,31.35,0.32,1765.73,1775.11,142.0,194.73,244.54,14.0,0.92,499,0.66,2.0,90.74,90.04,1.02,209.328,3,48,99,52,31.35,245.26,171.26,1476,184.177,160.33,1773.89,1984.43,144.868,569.331,42674.4,58842.9,2668,1845,269,0.553063,2.88243,1773.43,92.1806,502,48.0,96.1176,32.3172,0.0,96.0,96.0,96.0,4265.22,4232.11,4870.66,4763.82,4151.04,4185.22,3.52,32.3312,36.254,-0.94,56.6372,1773.89,244.5428,48,0.7174789,15,1.616327,17.91808,117.2168,6.55,0.1228299,0.1679053,22.50026,57.39566,0.3828486,1,5,3,3,3,3,3,6,7,9,10,9,8,12,8,10,10,13,10,13,11,9,9,9,10,9,8,6,6,7,7,7,7,8,6,7,6,6,6,5,4,5,2,3,2,1,1,1.0,1.0,0.0
NMO_06869,20061224g93060r1c4,Stevens,goldfish,Not reported,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.asc,in vitro,Control,DiI,whole mount,Not reported,Not reported,oil,63x,Neurolucida,2010-10-26,2011-11-08,145.59,3,28,59,213.09,353.75,11.92,0.32,1799.62,1809.17,144.73,217.33,267.28,7.0,0.91,452,0.47,2.0,93.87,88.07,1.02,145.597,3,29,61,33,11.97,351.04,213.09,1309,165.086,135.198,1806.42,1954.77,109.315,392.81,38022.6,58806.3,1605,1210,239,0.341299,2.85914,1806.12,56.2308,455,29.0,58.1409,14.2556,0.0,58.0,58.0,58.0,2628.42,2466.12,2858.91,2974.41,2276.51,2422.67,2.88,23.5508,26.7986,-0.27,38.9686,1806.419,267.2806,29,0.6298611,8,1.690216,30.10414,129.2447,4.758065,0.07198834,0.1270183,-22.02407,1.278901,-3.485011,1,3,3,3,3,5,8,7,6,13,9,7,8,10,11,13,10,8,8,9,9,9,9,9,8,8,9,8,11,7,5,7,6,3,3,3,2,2,2,2,3,3,2,2,2,2,2,1.0,1.0,0.0
NMO_06870,20061224g93060r1c5,Stevens,goldfish,Not reported,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.asc,in vitro,Control,DiI,whole mount,Not reported,Not reported,oil,63x,Neurolucida,2010-10-26,2011-11-08,552.78,4,26,56,224.27,220.62,17.39,0.32,1516.05,1524.1,121.92,175.22,227.53,6.0,0.91,480,0.5,2.0,80.99,81.06,1.03,552.786,4,27,58,32,224.28,220.63,17.33,1399,193.409,231.906,1529.31,2076.89,315.201,1955.77,33850.3,41665.9,1318,1083,255,2.46536,3.90354,1529.01,53.0322,483,27.0,54.0965,14.0778,0.0,54.0,54.0,54.0,2105.97,2107.67,2947.64,2834.85,2423.6,2087.62,2.88,36.1396,42.6145,0.45,35.0965,1529.311,227.5368,27,0.8111824,7,1.477694,26.36744,86.26474,3.728814,0.9301713,11.86229,-7.972319,28.32944,-2.599172,1,6,4,4,6,6,7,8,10,10,10,9,10,13,11,14,15,13,13,11,12,11,10,9,8,7,7,10,7,5,5,6,6,3,3,3,3,4,3,3,3,2,2,2,2,2,2,1.0,1.0,0.0
NMO_06871,20061224g93060r1c6,Stevens,goldfish,Not reported,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.asc,in vitro,Control,DiI,whole mount,Not reported,Not reported,oil,63x,Neurolucida,2010-10-26,2011-11-08,105.06,4,36,76,189.19,232.65,12.11,0.32,1635.72,1644.41,131.55,160.24,186.52,8.0,0.92,504,0.55,2.0,87.4,84.13,1.03,105.065,4,37,78,42,12.11,230.81,188.16,1471,178.638,132.987,1641.5,1749.47,93.1209,283.528,36009.0,50588.4,1599,1355,299,0.52189,3.77878,1641.16,71.9258,507,37.0,74.2212,21.1032,0.0,74.0,74.0,74.0,3146.47,3028.79,4002.32,3921.41,4087.21,4328.74,3.52,24.372,27.105,0.02,43.4776,1641.501,186.5252,37,0.7009321,9,1.56913,21.04488,99.77978,4.632911,0.09863189,0.1172228,-17.49193,5.956331,13.53972,1,4,4,4,4,4,5,5,8,7,9,9,10,10,8,10,13,14,11,12,12,12,14,16,10,10,11,11,12,14,13,10,8,9,7,6,5,4,2,2,2,2,1,1,1,1,1,1.0,1.0,0.0
NMO_10763,Badea2011Brn3aONOFF,Badea,mouse,C57Bl6/129Sv,"Dendrites, Soma, Axon",Dendrites & Axon Moderate,"Diameter, 3D, Angles",60,60,Not reported,25 grams,25 grams,adult,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neuromantic.swc,in vitro,Brn3a-expression,alkaline phosphatase,whole mount,Not reported,Reported 25% Not corrected,dry,20x,Neuromantic,2012-03-02,2014-05-30,306.08,5,123,251,553.74,604.79,56.22,3.63,14142.4,161362.0,165995.0,637.03,728.94,13.0,0.89,3518,0.53,1.87,88.07,85.17,1.03,306.085,5,124,253,130,808.98,604.77,56.24,10384,12908.8,26275.8,14150.1,162526.0,45151.2,180021.0,679187.0,1056830.0,18845,11221,1904,-10.7632,-4.13199,14148.8,226.835,3521,197.159,229.51,67.4191,81.375,257.437,239.018,274.091,10833.4,10477.1,13758.2,13624.4,11011.1,10494.5,151.675,492.405,523.091,1.37,209.2,14150.07,728.9488,124,0.6315469,14,1.529693,55.92915,300.1517,6.688976,1.291832,13.65726,0.3517637,47.21787,30.68483,1,6,8,9,15,23,25,26,32,38,36,37,37,43,42,46,37,35,30,28,31,28,24,19,15,14,8,8,6,6,8,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0
