NeuroMorpho.Org ID,Neuron Name,Archive Name,Species Name,Strain,Structural Domains,Physical Integrity,Morphological Attributes,Min Age,Max Age,Gender,Min Weight,Max Weight,Development,Primary Brain Region,Secondary Brain Region,Tertiary Brain Region,Primary Cell Class,Secondary Cell Class,Tertiary Cell Class,Original Format,Experiment Protocol,Experimental Condition,Staining Method,Slicing Direction,Slice Thickness,Tissue Shrinkage,Objective Type,Magnification,Reconstruction Method,Date of Deposition,Date of Upload,Soma Surface,Number of Stems,Number of Bifurcations,Number of Branches,Overall Width,Overall Height,Overall Depth,Average Diameter,Total Length,Total Surface,Total Volume,Max Euclidean Distance,Max Path Distance,Max Branch Order,Average Contraction,Total Fragmentation,Partition Asymmetry,Average Rall's Ratio,Average Bifurcation Angle Local,Average Bifurcation Angle Remote,Fractal Dimension,Soma_Surface ,N_stems ,N_bifs ,N_branch ,N_tips ,Width ,Height ,Depth ,Type ,Diameter ,Diameter_pow ,Length ,Surface ,SectionArea ,Volume ,EucDistance ,PathDistance ,Branch_Order ,Terminal_degree ,TerminalSegment ,Taper_1 ,Taper_2 ,Branch_pathlength ,Contraction ,Fragmentation ,Daughter_Ratio ,Parent_Daughter_Ratio ,Partition_asymmetry ,Rall_Power ,Pk ,Pk_classic ,Pk_2 ,Bif_ampl_local ,Bif_ampl_remote ,Bif_tilt_local ,Bif_tilt_remote ,Bif_torque_local ,Bif_torque_remote ,Last_parent_diam ,Diam_threshold ,HillmanThreshold ,Helix ,Fractal_Dim ,gstats 0,gstats 1,gstats 2,gstats 3,gstats 4,gstats 5,gstats 6,gstats 7,gstats 8,gstats 9,gstats 10,gstats 11,gstats 12,gstats 13,gstats 14,gstats 15,gstats 16,gstats 17,gstats 18,gstats 19,gstats 20,gstats 21,gstats 22,gstats 23,gstats 24,gstats 25,gstats 26,gstats 27,gstats 28,gstats 29,gstats 30,gstats 31,gstats 32,gstats 33,gstats 34,gstats 35,gstats 36,gstats 37,gstats 38,gstats 39,gstats 40,gstats 41,gstats 42,gstats 43,gstats 44,gstats 45,gstats 46,gstats 47,gstats 48,gstats 49,gstats 50,gstats 51,gstats 52,gstats 53,gstats 54,gstats 55,gstats 56,gstats 57,gstats 58,gstats 59,gstats 60,gstats 61,gstats 62,gstats 63,gstats 64,gstats 65
NMO_08294,28-2-c6,Kole,rat,Wistar,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",60.8333333333,91.25,Male,300 grams,300 grams,adult,hippocampus,CA1,stratum pyramidale,principal cell,pyramidal,Not reported,Neurolucida.asc,in vitro,Control,neurobiotin,horizontal,400.0,Not reported,oil,40x,Neurolucida,2012-07-13,2013-01-15,2314.03,6,32,70,178.48,555.43,212.46,0.71,6436.26,14620.8,3853.89,457.22,716.17,6.0,0.73,7475,0.33,1.57,65.29,39.05,1.04,2314.03,6.0,33.0,72.0,40.0,260.26,550.57,212.48,28151.0,5422.13,5533.04,6463.4,16934.8,5363.42,19554.6,1763430.0,2600790.0,26472.0,17325.0,4186.0,3.16584,27.1031,6463.07,53.3288,7478.0,49.5595,55.7117,11.6008,33.465,49.7877,52.4635,50.6227,2089.56,1249.77,2541.11,4599.74,2996.72,2205.12,8.96,75.88,91.61,-1.69,73.4145,28-2-c6,6463.404,716.1716,33,0.7172307,7,1.20034,89.7695,347.7918,4.109589,0.5619566,1.479252,60.70454,191.9721,-72.26481,1,8,6,7,7,8,11,10,11,11,11,11,10,12,13,13,17,13,9,9,10,9,11,7,7,7,9,6,9,9,9,9,9,10,10,10,11,16,14,14,12,11,10,11,9,10,8,4.0,4.0,0.0,
NMO_08191,30-2-5-Smith,Smith,rat,Long-Evans,"Dendrites, Soma, No Axon",Dendrites Incomplete,"Diameter, 3D, Angles",129.0,129.0,Male,Not reported,Not reported,adult,neocortex,insula,rostral agranular insula,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi-Cox,coronal,200.0,Not reported,dry,60x,Neurolucida,2012-07-06,2013-01-15,1150.68,9,21,51,211.64,462.54,108.37,1.31,2796.53,11070.9,5422.6,388.56,451.44,7.0,0.91,1275,0.59,1.55,70.13,49.87,1.01,1150.68,9.0,22.0,53.0,32.0,481.08,299.01,108.39,4266.0,1732.64,2486.04,2815.67,12221.6,3218.86,10927.6,129078.0,150583.0,3111.0,2002.0,1009.0,6.06805,24.2276,2815.42,48.8389,1278.0,35.7654,36.6409,13.4286,17.92,35.3931,34.6576,36.1502,1472.81,1047.45,2505.97,2851.65,1873.86,1904.41,10.42,71.5131,123.94,-0.32,47.7813,30-2-5-Smith,2815.669,451.4489,22,0.8412884,8,1.31123,53.12584,117.8268,3.277778,1.54295,4.502502,-8.345939,-853.1043,-13.5122,1,11,10,12,13,14,15,14,15,13,13,14,16,16,15,13,14,10,8,7,6,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_02005,30-3,Smith,rat,Long-Evans,"Dendrites, Soma, No Axon",Dendrites Incomplete,"Diameter, 3D, Angles",115.0,129.0,Male,Not reported,Not reported,adult,neocortex,prefrontal,"prelimbic, layer 5",principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Not reported,Golgi,coronal,200.0,Not reported,dry,60x,Neurolucida,2007-12-01,2008-02-29,1217.81,5,13,31,256.31,500.58,35.22,1.23,1742.13,7306.36,8780.7,481.11,517.61,4.0,0.93,467,0.49,1.11,57.78,41.06,1.01,1218.43,5.0,13.0,31.0,19.0,256.31,500.58,35.23,1606.0,573.638,911.366,1742.13,7306.36,1324.13,8780.7,51331.4,58489.4,823.0,787.0,286.0,2.96639,17.8546,1741.95,28.8587,467.0,25.4682,17.6774,6.33333,12.525,14.1674,14.4493,12.5981,693.359,492.768,1514.33,1619.14,967.998,964.425,5.84,52.725,58.195,0.24,27.3894,30-3,1742.134,517.6141,13,0.85733,5,1.172534,56.19786,125.2451,2.46875,0.5435411,7.019277,21.25797,77.82889,-6.168822,1,7,6,9,11,9,9,9,10,7,5,5,5,5,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2.0,1.0,0.0,
NMO_08190,30-3-1-DE,Smith,rat,Long-Evans,"Dendrites, Soma, No Axon",Dendrites Incomplete,"Diameter, 3D, Angles",129.0,129.0,Male,Not reported,Not reported,adult,neocortex,insula,rostral agranular insula,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi-Cox,coronal,200.0,Not reported,dry,60x,Neurolucida,2012-07-06,2013-01-15,916.83,5,12,29,112.76,196.19,35.97,1.03,957.28,2966.79,989.57,171.63,184.59,4.0,0.95,751,0.44,1.37,59.39,62.48,1.0,916.831,5.0,13.0,31.0,19.0,171.21,141.85,76.81,2575.0,831.299,1101.46,974.364,3883.62,1315.74,4905.92,43154.8,47730.5,1450.0,1121.0,543.0,4.68426,15.3771,974.23,29.5945,754.0,17.3231,21.0067,6.33333,28.445,14.3818,18.4981,16.8035,712.732,749.82,1613.62,1541.51,1052.69,1172.47,6.39,50.4829,53.8729,0.49,28.2671,30-3-1-DE,974.3641,184.5985,13,0.9035955,5,1.198547,31.4311,63.30299,2.40625,1.140604,2.134585,-59.20649,-30.15861,15.63279,1,7,7,5,6,6,8,12,13,13,14,13,11,11,10,7,7,6,6,7,7,7,5,3,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_08189,30-3-2-DE,Smith,rat,Long-Evans,"Dendrites, Soma, No Axon",Dendrites Incomplete,"Diameter, 3D, Angles",129.0,129.0,Male,Not reported,Not reported,adult,neocortex,insula,rostral agranular insula,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi-Cox,coronal,200.0,Not reported,dry,60x,Neurolucida,2012-07-06,2013-01-15,548.31,5,20,45,201.29,191.43,54.13,0.78,1771.89,4123.33,980.94,166.08,176.27,4.0,0.94,1339,0.32,1.41,55.49,58.35,1.0,548.315,5.0,21.0,47.0,27.0,182.15,180.23,63.18,4432.0,1096.07,1172.79,1785.1,4671.64,1115.64,2792.06,81451.4,92633.6,2973.0,2033.0,977.0,3.86352,19.9301,1784.88,44.7006,1342.0,27.0328,34.0644,7.5,24.315,26.2856,30.2237,27.6422,1109.95,1167.02,2628.4,2678.17,1591.61,1608.54,8.22,44.3245,46.5995,0.14,45.3614,30-3-2-DE,1785.096,176.2782,21,0.8879152,5,1.07209,37.98077,69.02653,2.854167,0.8836634,2.687695,-43.82045,-21.90153,1.27696,1,7,5,5,5,7,8,10,12,13,17,18,19,19,19,17,16,16,17,17,16,15,14,13,13,13,13,11,10,10,9,7,7,6,5,5,5,4,4,3,3,2,1,1,1,1,1,1.0,1.0,0.0,
NMO_08188,30-3-3-DE,Smith,rat,Long-Evans,"Dendrites, Soma, No Axon",Dendrites Incomplete,"Diameter, 3D, Angles",129.0,129.0,Male,Not reported,Not reported,adult,neocortex,insula,rostral agranular insula,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi-Cox,coronal,200.0,Not reported,dry,60x,Neurolucida,2012-07-06,2013-01-15,533.22,4,16,36,161.32,155.18,53.52,0.67,1385.42,2811.83,595.2,130.89,138.93,3.0,0.95,1004,0.28,1.4,50.91,50.4,1.0,533.226,4.0,17.0,38.0,22.0,160.1,149.31,79.23,3404.0,712.869,744.681,1398.45,3345.05,722.007,2331.68,58788.9,67865.5,2160.0,1568.0,755.0,3.06003,15.7982,1398.29,36.455,1007.0,21.1068,27.5376,5.5,21.835,21.0059,24.4653,22.4165,814.631,806.442,2180.9,2225.93,1345.67,1450.47,5.64,39.6424,40.9974,-0.28,35.2972,30-3-3-DE,1398.449,138.9298,17,0.8990579,4,1.021152,36.80129,67.39374,2.717949,1.04003,2.187814,19.80417,-42.28409,11.35748,1,6,6,4,4,5,6,6,8,10,11,11,11,11,14,15,15,14,15,15,15,15,17,17,19,19,16,16,15,15,15,10,9,9,7,7,5,5,5,5,4,2,1,1,1,1,1,1.0,1.0,0.0,
NMO_02006,30-3a,Smith,rat,Long-Evans,"Dendrites, Soma, No Axon",Dendrites Incomplete,"Diameter, 3D, Angles",115.0,129.0,Male,Not reported,Not reported,adult,neocortex,prefrontal,"prelimbic, layer 5",principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Not reported,Golgi,coronal,200.0,Not reported,dry,60x,Neurolucida,2007-12-01,2008-02-29,1010.37,6,24,54,456.08,279.87,34.97,1.04,2269.9,7685.41,3345.31,378.52,422.54,7.0,0.91,665,0.46,1.2,51.97,56.11,1.01,1010.37,6.0,25.0,56.0,32.0,287.06,442.91,52.46,2239.0,748.391,1079.96,2287.83,8695.78,1436.38,7876.04,82004.1,91632.3,1806.0,1465.0,410.0,4.84559,25.3327,2287.56,51.6687,668.0,31.6498,36.552,12.0476,36.16,26.0894,31.0335,27.2908,1247.39,1346.68,3183.49,3048.3,2023.12,2151.09,8.03,57.6039,72.8524,-0.88,51.9787,30-3a,2287.834,422.5488,25,0.875676,8,0.9965067,40.85417,137.174,3.54386,0.6999461,5.814751,-15.17711,-40.87205,39.23867,1,8,6,9,10,12,12,11,11,8,9,8,8,8,8,9,8,8,7,5,5,3,3,3,3,3,3,3,3,3,2,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,3.0,1.0,0.0,
NMO_02007,30-3b,Smith,rat,Long-Evans,"Dendrites, Soma, No Axon",Dendrites Incomplete,"Diameter, 3D, Angles",115.0,129.0,Male,Not reported,Not reported,adult,neocortex,prefrontal,"prelimbic, layer 5",principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Not reported,Golgi,coronal,200.0,Not reported,dry,60x,Neurolucida,2007-12-01,2008-02-29,651.94,7,11,29,484.16,229.88,55.44,1.02,1660.85,5683.34,2191.42,412.79,449.6,3.0,0.92,607,0.12,1.19,54.8,45.92,1.01,651.948,7.0,12.0,31.0,20.0,218.21,480.11,107.31,2034.0,662.474,877.491,1675.25,6335.28,1027.41,4540.27,54295.4,61721.6,743.0,958.0,371.0,4.44468,17.5078,1675.08,28.7544,610.0,17.8559,18.1818,2.33333,12.035,13.6716,15.117,13.5132,602.869,505.17,1382.45,1519.08,915.478,1066.75,10.21,43.5424,54.873,0.84,27.4242,30-3b,1675.253,449.6048,12,0.8675819,4,1.138637,54.04043,101.183,2.03125,0.5193833,2.529238,26.06646,-35.83744,71.90397,1,7,10,13,10,10,10,11,11,11,9,8,7,7,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2.0,2.0,0.0,
NMO_08187,30-4-4-DE,Smith,rat,Long-Evans,"Dendrites, Soma, No Axon",Dendrites Incomplete,"Diameter, 3D, Angles",129.0,129.0,Male,Not reported,Not reported,adult,neocortex,insula,rostral agranular insula,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi-Cox,coronal,200.0,Not reported,dry,60x,Neurolucida,2012-07-06,2013-01-15,1360.67,5,13,31,228.37,295.19,54.26,0.82,1798.32,4774.17,1480.8,225.26,281.8,5.0,0.93,1113,0.48,1.23,48.8,64.08,1.01,1360.67,5.0,14.0,33.0,20.0,268.39,220.04,64.69,3777.0,982.688,1227.31,1819.13,6134.84,1518.42,8560.63,86902.3,99969.5,2528.0,1434.0,968.0,5.18364,17.421,1818.96,30.8696,1116.0,19.1714,21.0798,7.33333,22.465,14.867,17.9936,15.9726,634.446,833.064,1763.29,1642.67,1266.65,1079.31,7.0,60.2756,65.0656,-1.04,30.4227,30-4-4-DE,1819.128,281.8059,14,0.8922082,6,1.01534,55.12509,89.5784,2.617647,0.9925599,3.887691,-47.52967,4.773154,1.233575,1,7,7,5,6,9,11,11,11,13,14,13,13,13,12,12,12,11,10,10,10,11,10,8,8,7,7,4,4,4,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2.0,1.0,0.0,
NMO_02008,31-3,Smith,rat,Long-Evans,"Dendrites, Soma, No Axon",Dendrites Incomplete,"Diameter, 3D, Angles",115.0,129.0,Male,Not reported,Not reported,adult,neocortex,prefrontal,"prelimbic, layer 5",principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Not reported,Golgi,coronal,200.0,Not reported,dry,60x,Neurolucida,2007-12-01,2008-02-29,1497.18,6,15,36,255.07,540.32,53.46,1.24,2231.78,8890.15,4109.28,508.39,543.23,3.0,0.92,799,0.28,1.35,60.8,52.65,1.01,1497.18,6.0,16.0,38.0,23.0,279.35,577.82,103.09,2678.0,1058.88,1583.76,2253.61,10387.3,2172.79,12280.4,106505.0,118163.0,1573.0,1083.0,625.0,5.30659,19.3966,2253.4,35.2462,802.0,21.7882,25.3066,5.2,21.14,20.4881,22.2787,20.6877,912.013,789.824,1982.05,1968.93,1031.58,1264.43,10.57,66.4616,82.387,-0.58,33.5018,31-3,2253.608,543.2297,16,0.8432306,4,1.191202,59.30547,147.3354,2.461538,0.5079762,2.742999,41.28394,-51.12007,-36.82261,1,10,8,12,14,14,15,14,12,11,10,9,7,4,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_02009,31-3a,Smith,rat,Long-Evans,"Dendrites, Soma, No Axon",Dendrites Incomplete,"Diameter, 3D, Angles",115.0,129.0,Male,Not reported,Not reported,adult,neocortex,prefrontal,"prelimbic, layer 5",principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Not reported,Golgi,coronal,200.0,Not reported,dry,60x,Neurolucida,2007-12-01,2008-02-29,863.35,8,23,54,303.55,623.13,69.29,0.95,3212.39,10029.9,3318.96,511.17,539.23,4.0,0.92,1044,0.4,1.3,58.04,56.94,1.02,863.357,8.0,24.0,56.0,33.0,301.39,602.44,69.84,3360.0,1046.25,1276.98,3228.97,10893.3,1405.04,6896.51,128476.0,143425.0,2083.0,1621.0,745.0,6.16584,27.2284,3228.69,52.0225,1047.0,35.6734,37.1053,10.3333,35.65,26.7996,32.0973,29.0493,1335.12,1309.74,2916.41,3082.91,2076.81,1873.05,13.31,61.9802,69.5452,1.45,51.0539,31-3a,3228.973,539.2345,24,0.861714,5,1.101824,57.66023,136.9862,2.666667,0.5260549,4.269003,36.97041,14.98687,2.891901,1,8,16,19,21,21,20,18,14,13,13,11,11,11,9,5,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,2,1.0,1.0,0.0,
NMO_02010,31-4,Smith,rat,Long-Evans,"Dendrites, Soma, No Axon",Dendrites Incomplete,"Diameter, 3D, Angles",115.0,129.0,Male,Not reported,Not reported,adult,neocortex,prefrontal,"prelimbic, layer 5",principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Not reported,Golgi,coronal,200.0,Not reported,dry,60x,Neurolucida,2007-12-01,2008-02-29,1030.63,4,16,36,301.41,667.05,47.39,1.06,2270.96,8072.49,3589.36,521.9,576.51,5.0,0.95,588,0.42,1.22,61.01,46.84,1.01,1030.63,4.0,17.0,38.0,22.0,322.03,650.83,64.62,2009.0,678.795,984.2,2289.07,9103.12,1317.22,8256.8,87141.1,93549.4,1461.0,994.0,381.0,4.77956,18.2371,2288.9,36.218,591.0,22.3078,25.4573,7.83333,24.24,18.6449,21.5845,19.237,976.256,749.456,2072.88,2215.21,1589.57,1218.5,6.01,54.2898,59.9348,0.36,34.4407,31-4,2289.075,576.5097,17,0.9244694,6,1.187086,60.2388,158.29,2.974359,0.5202948,4.480979,-55.89269,-46.6268,7.878951,1,4,7,8,9,9,8,6,7,8,7,8,9,7,7,7,6,5,5,5,5,4,4,3,2,2,2,2,1,1,1,1,2,2,2,2,2,2,3,3,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_08180,31-4-2-DE,Smith,rat,Long-Evans,"Dendrites, Soma, No Axon",Dendrites Incomplete,"Diameter, 3D, Angles",129.0,129.0,Male,Not reported,Not reported,adult,neocortex,insula,rostral agranular insula,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Nicotine-treated,Golgi-Cox,coronal,200.0,Not reported,dry,60x,Neurolucida,2012-07-06,2013-01-15,731.95,4,22,48,196.7,267.42,34.77,0.73,1866.1,4577.54,1244.52,180.8,191.31,6.0,0.95,1448,0.55,1.5,54.26,49.78,1.0,731.951,4.0,23.0,50.0,28.0,267.19,206.39,50.6,4733.0,1111.55,1176.78,1881.36,5309.49,1155.84,4038.35,110227.0,121247.0,4157.0,2159.0,1178.0,3.6096,19.9324,1881.15,47.7382,1451.0,29.7089,38.6137,13.1,34.35,29.596,35.0782,32.6645,1193.94,1095.27,3091.45,3052.81,1970.58,2025.81,7.23,52.2457,56.1007,-0.61,45.3753,31-4-2-DE,1881.357,191.3146,23,0.9275561,7,1.042595,37.62714,83.5612,3.411765,1.247188,5.248543,8.979276,46.47278,0.3259407,1,6,6,4,5,5,6,7,8,10,11,10,11,12,14,16,17,17,17,17,17,17,17,17,16,18,18,16,15,14,11,10,9,9,5,4,3,3,3,3,3,2,2,2,2,2,2,1.0,1.0,0.0,
NMO_08179,31-5-5-DE,Smith,rat,Long-Evans,"Dendrites, Soma, No Axon",Dendrites Incomplete,"Diameter, 3D, Angles",129.0,129.0,Male,Not reported,Not reported,adult,neocortex,insula,rostral agranular insula,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Nicotine-treated,Golgi-Cox,coronal,200.0,Not reported,dry,60x,Neurolucida,2012-07-06,2013-01-15,715.57,3,13,29,177.41,325.37,30.8,0.76,1449.8,3767.62,1030.35,290.97,317.58,5.0,0.92,896,0.5,1.61,60.91,60.31,1.01,715.578,3.0,14.0,31.0,18.0,355.7,165.89,30.46,3166.0,727.423,824.471,1464.89,4483.2,876.117,3730.68,80524.9,90128.5,2341.0,1235.0,726.0,3.1399,12.1587,1464.76,28.915,899.0,17.9651,24.7239,7.6,11.59,20.9359,22.9769,21.9225,791.943,784.035,1740.7,1769.73,786.528,847.77,3.92,43.6789,44.6589,-0.27,28.3194,31-5-5-DE,1464.888,317.5828,14,0.8991959,6,1.211686,47.25445,100.2542,2.90625,1.950005,10.15331,-2.824027,18.6232,-8.211524,1,5,4,5,6,9,11,12,10,8,9,9,9,7,8,8,8,5,5,5,5,5,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_02011,32-3,Smith,rat,Long-Evans,"Dendrites, Soma, No Axon",Dendrites Incomplete,"Diameter, 3D, Angles",115.0,129.0,Male,Not reported,Not reported,adult,neocortex,prefrontal,"prelimbic, layer 5",principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Not reported,Golgi,coronal,200.0,Not reported,dry,60x,Neurolucida,2007-12-01,2008-02-29,600.1,8,16,40,203.07,558.2,24.58,0.96,2146.1,7099.58,2670.25,468.82,508.88,3.0,0.93,632,0.2,1.35,42.7,44.73,1.01,600.105,8.0,17.0,42.0,26.0,202.88,556.21,28.63,2038.0,650.326,828.386,2159.92,7699.69,938.91,4743.91,68142.8,76458.4,813.0,1087.0,376.0,3.99612,19.8673,2159.72,39.3659,635.0,24.1531,27.3711,4.33333,19.72,19.8641,23.7047,21.6477,683.355,715.83,2257.81,2059.07,1749.9,1395.61,11.87,47.7339,58.5699,0.6,34.6381,32-3,2159.923,508.8852,17,0.8637148,4,0.8863759,51.42675,120.407,2.186047,0.4293042,8.487245,-72.76798,6.18885,6.38052,1,8,12,12,11,12,12,11,11,9,7,7,6,4,4,3,3,3,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,1,2,2,2,1,1,1,1.0,1.0,0.0,
NMO_02012,32-3a,Smith,rat,Long-Evans,"Dendrites, Soma, No Axon",Dendrites Incomplete,"Diameter, 3D, Angles",115.0,129.0,Male,Not reported,Not reported,adult,neocortex,prefrontal,"prelimbic, layer 5",principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Not reported,Golgi,coronal,200.0,Not reported,dry,60x,Neurolucida,2007-12-01,2008-02-29,764.32,5,9,23,205.46,578.22,27.97,1.15,1662.51,6768.51,4089.34,543.11,585.05,3.0,0.92,407,0.44,1.25,65.91,68.14,1.02,764.329,5.0,10.0,25.0,16.0,237.93,577.98,92.38,1434.0,517.427,839.531,1678.11,7532.84,1214.9,7069.41,77963.6,82705.2,583.0,652.0,267.0,3.11801,13.0137,1677.99,23.2316,410.0,16.739,15.6749,5.0,12.26,11.8893,13.2532,12.1317,593.198,613.333,1100.43,1081.72,1049.12,1133.07,6.2,44.1615,49.3465,0.9,21.4564,32-3a,1678.108,585.0506,10,0.8892218,4,1.349485,67.12432,201.72,2.115385,0.5018442,8.133622,143.7532,-124.5129,72.45441,1,5,6,7,7,5,6,5,5,5,3,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1.0,1.0,0.0,
NMO_02013,32-3b,Smith,rat,Long-Evans,"Dendrites, Soma, No Axon",Dendrites Incomplete,"Diameter, 3D, Angles",115.0,129.0,Male,Not reported,Not reported,adult,neocortex,prefrontal,"prelimbic, layer 5",principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Not reported,Golgi,coronal,200.0,Not reported,dry,60x,Neurolucida,2007-12-01,2008-02-29,914.28,5,13,31,185.94,632.28,19.96,0.96,2101.04,6932.7,2516.79,520.16,563.19,4.0,0.9,553,0.26,1.35,64.05,60.42,1.02,914.285,5.0,14.0,33.0,20.0,185.42,622.6,28.64,1832.0,586.957,795.826,2118.1,7846.98,995.489,6415.97,79081.7,88331.4,890.0,992.0,330.0,2.87562,15.1979,2117.96,30.1262,556.0,18.5821,22.3745,4.5,14.975,15.8998,19.56,17.8077,832.699,785.498,1668.92,1503.19,1145.74,1177.02,8.03,50.1679,61.5274,-0.1,27.6886,32-3b,2118.097,563.1963,14,0.855564,5,1.262495,64.18475,158.8693,2.558824,0.3410615,6.292267,24.42011,46.79079,1.438525,1,5,8,9,10,10,10,10,10,7,8,8,6,5,5,3,3,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1.0,1.0,0.0,
NMO_05519,32-L5pyr-28,Bikson,rat,Sprague-Dawley,"Dendrites, Soma, Axon","Dendrites Complete, Axon Incomplete","Diameter, 3D, Angles",21.0,25.0,Male,Not reported,Not reported,adult,neocortex,frontal,"precentral gyrus, layer 5",principal cell,pyramidal,Not reported,Neurolucida.asc,in vitro,Control,biocytin,coronal,300.0,Not reported,oil,60x,Neurolucida,2009-04-16,2009-09-04,1991.79,6,31,68,301.15,1116.28,99.19,1.18,5337.81,20091.09,8261.32,1008.96,1156.08,15.0,0.93,1927,0.64,1.46,75.78,66.81,1.01,1991.79,6.0,32.0,70.0,39.0,645.88,988.61,99.2,6821.0,2368.18,3193.22,5362.99,22082.9,3957.45,20799.2,403881.0,477155.0,10548.0,4263.0,1373.0,4.50784,23.6417,5362.67,65.2505,1930.0,54.3016,51.0908,20.8938,19.84,45.9823,47.4079,46.0027,2349.26,2071.11,3423.72,3831.5,2689.07,2689.77,9.23,88.138,124.832,3.92,65.6876,32-L5pyr-28,5362.994,1156.094,32,0.8583078,16,1.379496,76.6142,247.2308,6.028169,0.699565,7.583028,77.90831,138.7983,-21.125,1,6,9,14,16,20,18,20,18,11,6,4,3,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3.0,2.0,0.0,
NMO_02014,33-3,Smith,rat,Long-Evans,"Dendrites, Soma, No Axon",Dendrites Incomplete,"Diameter, 3D, Angles",115.0,129.0,Male,Not reported,Not reported,adult,neocortex,prefrontal,"prelimbic, layer 5",principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Not reported,Golgi,coronal,200.0,Not reported,dry,60x,Neurolucida,2007-12-01,2008-02-29,1086.58,6,19,44,286.87,563.15,59.2,1.18,2505.42,10020.5,4952.72,473.86,556.07,5.0,0.95,747,0.48,1.33,58.02,55.95,1.01,1086.59,6.0,20.0,46.0,27.0,287.01,569.91,123.9,2460.0,937.576,1356.41,2524.02,11107.1,1789.66,10004.1,99251.0,108387.0,1561.0,1275.0,576.0,4.86595,21.2665,2523.81,43.8416,750.0,29.4477,31.3086,10.2667,24.165,24.7726,27.3183,25.0462,1102.4,1063.18,2478.95,2516.17,2205.31,2103.74,8.94,62.1706,75.6632,-0.89,35.4154,33-3,2524.015,556.0713,20,0.897695,6,1.119105,54.8699,144.5159,2.893617,0.5632686,3.398953,-5.639733,49.60557,85.53403,1,6,7,13,15,15,15,13,14,12,10,9,8,8,7,6,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,2,2,2,2,1.0,1.0,0.0,
