NeuroMorpho.Org ID,Neuron Name,Archive Name,Species Name,Strain,Structural Domains,Physical Integrity,Morphological Attributes,Min Age,Max Age,Gender,Min Weight,Max Weight,Development,Primary Brain Region,Secondary Brain Region,Tertiary Brain Region,Primary Cell Class,Secondary Cell Class,Tertiary Cell Class,Original Format,Experiment Protocol,Experimental Condition,Staining Method,Slicing Direction,Slice Thickness,Tissue Shrinkage,Objective Type,Magnification,Reconstruction Method,Date of Deposition,Date of Upload,Soma Surface,Number of Stems,Number of Bifurcations,Number of Branches,Overall Width,Overall Height,Overall Depth,Average Diameter,Total Length,Total Surface,Total Volume,Max Euclidean Distance,Max Path Distance,Max Branch Order,Average Contraction,Total Fragmentation,Partition Asymmetry,Average Rall's Ratio,Average Bifurcation Angle Local,Average Bifurcation Angle Remote,Fractal Dimension,Soma_Surface ,N_stems ,N_bifs ,N_branch ,N_tips ,Width ,Height ,Depth ,Type ,Diameter ,Diameter_pow ,Length ,Surface ,SectionArea ,Volume ,EucDistance ,PathDistance ,Branch_Order ,Terminal_degree ,TerminalSegment ,Taper_1 ,Taper_2 ,Branch_pathlength ,Contraction ,Fragmentation ,Daughter_Ratio ,Parent_Daughter_Ratio ,Partition_asymmetry ,Rall_Power ,Pk ,Pk_classic ,Pk_2 ,Bif_ampl_local ,Bif_ampl_remote ,Bif_tilt_local ,Bif_tilt_remote ,Bif_torque_local ,Bif_torque_remote ,Last_parent_diam ,Diam_threshold ,HillmanThreshold ,Helix ,Fractal_Dim ,gstats 0,gstats 1,gstats 2,gstats 3,gstats 4,gstats 5,gstats 6,gstats 7,gstats 8,gstats 9,gstats 10,gstats 11,gstats 12,gstats 13,gstats 14,gstats 15,gstats 16,gstats 17,gstats 18,gstats 19,gstats 20,gstats 21,gstats 22,gstats 23,gstats 24,gstats 25,gstats 26,gstats 27,gstats 28,gstats 29,gstats 30,gstats 31,gstats 32,gstats 33,gstats 34,gstats 35,gstats 36,gstats 37,gstats 38,gstats 39,gstats 40,gstats 41,gstats 42,gstats 43,gstats 44,gstats 45,gstats 46,gstats 47,gstats 48,gstats 49,gstats 50,gstats 51,gstats 52,gstats 53,gstats 54,gstats 55,gstats 56,gstats 57,gstats 58,gstats 59,gstats 60,gstats 61,gstats 62,gstats 63,gstats 64,gstats 65
NMO_07156,EF062108-n4-5cell2,Yuste,mouse,GIN,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",10.0,18.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,biocytin,Not reported,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,521.78,1,7,15,201.9,163.35,28.35,0.28,971.73,905.09,169.31,223.69,289.88,6.0,0.81,2087,0.64,1.26,62.95,62.42,1.04,521.78,1.0,8.0,17.0,10.0,166.03,202.86,28.35,8351.0,633.085,574.756,984.628,1426.88,559.2,1850.1,251969.0,333456.0,6749.0,3794.0,1633.0,0.271766,5.99065,984.54,14.1648,2090.0,8.9211,12.0312,5.5,4.515,11.0029,10.8313,10.1392,440.697,437.0,659.145,938.6,710.711,239.028,0.49,27.85,28.535,4.08,15.7355,EF062108-n4-5cell2,984.6279,289.8837,8,0.7830327,7,1.354151,57.91929,159.5483,3.722222,0.7168019,6.229982,53.52794,-86.25595,-8.80434,1,3,1,1,1,1,1,1,1,1,2,2,2,2,2,3,5,3,4,4,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,5,5,3,3,3,2,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_07157,EF071708-n1,Yuste,mouse,GIN,"Dendrites, Soma, Axon",Dendrites & Axon Moderate,"Diameter, 3D, Angles",10.0,18.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,biocytin,Not reported,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,796.55,7,40,87,211.07,457.21,47.93,0.32,4205.91,4373.33,774.93,322.82,419.26,7.0,0.75,11348,0.43,1.24,66.5,67.13,1.04,796.555,7.0,41.0,89.0,49.0,186.48,438.28,144.33,37110.0,3775.7,2878.91,4221.83,5169.88,2164.3,3946.54,1110610.0,1738670.0,38014.0,23338.0,7618.0,4.12163,40.7241,4221.44,67.4257,11351.0,84.9457,58.3798,18.4948,23.5,50.9272,51.7433,47.8543,2660.3,2685.52,3152.44,4884.89,3156.5,3370.26,4.91,42.0132,46.8932,-7.51,91.1427,EF071708-n1,4221.829,419.2625,41,0.6703559,8,1.209088,47.43628,153.1729,3.877778,0.4395016,1.294958,-20.48631,14.96488,-22.04637,1,9,8,13,13,14,21,16,21,18,20,18,20,17,16,20,16,19,19,15,20,11,9,5,7,6,6,5,9,4,4,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_07158,EF080708n1,Yuste,mouse,GIN,"Dendrites, Soma, Axon",Dendrites & Axon Moderate,"Diameter, 3D, Angles",10.0,18.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,biocytin,Not reported,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,814.63,6,42,90,331.28,864.29,46.16,0.27,4830.16,4457.56,800.4,660.5,755.05,11.0,0.82,11815,0.61,1.12,72.12,76.03,1.03,814.636,6.0,43.0,92.0,50.0,339.16,857.35,56.29,37615.0,3314.27,2350.73,4846.26,5272.2,1714.08,4080.53,1754190.0,2387490.0,61798.0,22008.0,8851.0,6.16341,43.1896,4845.79,76.011,11818.0,107.733,56.6622,26.7342,23.72,51.9226,49.0913,44.5937,3029.33,3193.38,3400.24,4741.39,3640.0,2935.05,4.79,43.582,50.522,1.57,91.4588,EF080708n1,4846.256,755.0527,43,0.7550031,12,1.302635,52.6767,202.0213,4.795699,0.5184496,7.381987,14.34014,22.06827,-6.867964,1,9,18,20,20,18,19,16,11,9,5,4,3,3,3,5,6,5,6,6,6,6,5,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_07159,EF090608-1,Yuste,mouse,GIN,"Dendrites, Soma, Axon",Dendrites & Axon Moderate,"Diameter, 3D, Angles",10.0,18.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,biocytin,Not reported,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,507.05,8,38,84,148.91,226.65,40.08,0.31,3294.37,3358.58,402.13,181.51,264.54,7.0,0.74,10721,0.53,1.36,91.06,70.89,1.04,507.051,8.0,39.0,86.0,48.0,219.04,148.57,40.05,33857.0,3446.85,2356.77,3307.07,3865.63,1485.79,2013.11,623313.0,982575.0,29349.0,18286.0,7714.0,5.25867,30.2003,3306.65,64.9787,10724.0,53.9842,60.0079,21.2126,29.145,52.837,53.9391,49.9751,3460.32,2694.15,3003.28,4599.38,3086.69,2910.07,4.19,37.8772,40.0872,-10.6,87.9254,EF090608-1,3307.072,264.5452,39,0.6578285,8,1.629116,38.45432,91.62394,3.494253,1.687361,6.437071,-3.945767,2.815427,-0.1569648,1,10,8,11,14,18,30,27,26,29,28,28,28,28,26,23,22,23,26,25,21,21,19,16,18,12,9,9,9,8,6,5,5,5,2,2,2,2,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_07160,EF091808n3-4cell1,Yuste,mouse,GIN,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",10.0,18.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,biocytin,Not reported,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,690.39,5,8,21,211.91,225.93,55.98,0.49,1051.85,1730.68,383.2,188.28,216.49,3.0,0.81,2480,0.37,0.76,107.17,73.17,1.04,690.396,5.0,9.0,23.0,15.0,211.89,225.16,55.98,7608.0,1260.7,1152.98,1066.68,2421.07,1019.42,2942.6,150244.0,183298.0,3186.0,3140.0,2075.0,3.01904,15.1461,1066.57,19.1162,2483.0,14.5974,10.7602,4.0,9.405,9.16611,8.15783,6.75611,857.377,585.372,749.222,987.737,880.716,489.045,2.34,37.2972,53.4808,-2.63,21.9398,EF091808n3-4cell1,1066.678,216.497,9,0.8225161,4,2.011739,46.37731,73.82111,2.208333,0.7944396,3.351223,-12.23739,8.276343,3.504076,1,7,5,5,6,7,11,9,8,8,10,7,9,8,7,7,6,6,6,7,8,8,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_07161,EF091808n3-4cell2,Yuste,mouse,GIN,"Dendrites, Soma, No Axon",Dendrites Incomplete,"Diameter, 3D, Angles",10.0,18.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,biocytin,Not reported,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,639.37,1,5,11,167.07,149.6,20.17,0.46,524.57,741.59,201.99,182.34,256.96,3.0,0.82,997,0.4,0.81,86.2,46.93,1.01,639.373,1.0,6.0,13.0,8.0,167.08,152.15,22.07,3991.0,509.616,597.307,538.838,1380.96,674.266,2483.28,101955.0,128376.0,1923.0,2173.0,421.0,0.318586,5.89359,538.78,11.0739,1000.0,15.21,7.08533,3.0,2.83,7.65143,6.06541,5.56513,431.017,234.671,383.408,688.448,358.464,131.206,0.74,29.394,30.389,-0.54,11.1493,EF091808n3-4cell2,538.8385,256.9626,6,0.8339129,4,1.777378,41.44911,128.3755,2.5,1.121521,7.306146,-17.313,94.26256,-11.58066,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,4,3,3,3,2,2,2,2,1.0,1.0,0.0,
NMO_07162,EF092208n1,Yuste,mouse,GIN,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",10.0,18.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,biocytin,Not reported,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,908.45,9,27,63,287.39,439.52,56.58,0.48,4370.83,6716.27,1730.29,403.72,579.51,10.0,0.83,8516,0.5,1.01,73.0,65.51,1.02,908.454,9.0,28.0,65.0,38.0,313.97,457.01,99.86,29552.0,4146.79,3678.56,4387.83,7624.72,3038.07,5593.49,1093660.0,1488940.0,29999.0,14484.0,6738.0,5.11657,36.4325,4387.52,54.3983,8519.0,59.6286,35.7294,14.7667,22.285,31.2731,29.5301,26.052,1971.02,1768.84,2054.28,3415.01,2813.85,2313.52,5.67,50.3,72.615,2.11,64.339,EF092208n1,4387.829,579.5106,28,0.7810604,11,1.340799,67.50506,174.7784,3.772727,0.7042475,3.000395,-2.94716,66.97934,11.50008,1,11,9,9,19,19,21,18,19,21,23,19,19,19,20,14,13,11,9,7,6,5,5,4,4,5,6,5,5,4,3,2,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_07163,EF092308n4,Yuste,mouse,GIN,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",10.0,18.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,biocytin,Not reported,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,655.39,4,20,44,263.98,448.6,48.25,0.41,2719.89,3628.31,661.43,391.86,479.62,8.0,0.83,7167,0.47,1.24,59.14,55.14,1.04,655.391,4.0,21.0,46.0,26.0,262.82,444.44,47.44,27761.0,3008.18,2395.67,2734.33,4283.7,1766.21,3028.58,1469050.0,1781210.0,30336.0,19102.0,4351.0,1.87017,20.1226,2734.08,38.6267,7170.0,36.4008,30.2918,10.4471,18.67,26.2982,26.8103,24.9606,1182.89,1102.9,1637.06,2718.96,1794.97,1833.85,3.2,37.5144,54.1816,-2.72,45.8983,EF092308n4,2734.334,479.6294,21,0.8195736,9,1.132708,59.44204,248.4252,4.595745,0.6289977,5.341829,-1.286881,187.6975,0.0871325,1,4,4,5,3,5,4,4,3,3,4,6,7,6,6,5,4,4,5,5,4,5,6,6,7,6,6,5,5,6,7,6,6,7,8,8,9,9,9,9,7,4,3,2,2,3,3,2.0,1.0,0.0,
NMO_07164,EF092408n2-3cell1,Yuste,mouse,GIN,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",10.0,18.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,biocytin,Not reported,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,722.35,1,5,11,150.07,112.9,37.79,0.34,665.65,765.44,139.54,179.85,284.65,3.0,0.86,1403,0.1,1.07,42.41,55.69,1.02,722.352,1.0,6.0,13.0,8.0,148.06,115.85,38.04,5615.0,523.131,496.224,680.815,1487.8,547.573,2878.53,136790.0,175702.0,3131.0,2400.0,860.0,0.429437,5.34769,680.77,11.5067,1406.0,10.0012,8.61581,1.5,6.195,6.85853,7.37877,6.55807,212.096,278.489,556.21,704.911,422.019,345.96,1.11,31.694,32.124,-1.84,11.2422,EF092408n2-3cell1,680.815,284.6506,6,0.8494598,4,1.140562,52.37038,124.966,2.5,1.284993,4.325702,58.84257,69.36001,-14.4606,1,3,3,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,4,4,5,5,5,5,5,5,5,5,6,8,5,5,4,4,2,1,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_07165,EF092408n2-3cell2,Yuste,mouse,GIN,"Dendrites, Soma, Axon","Dendrites Incomplete, Axon Moderate","Diameter, 3D, Angles",10.0,18.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,biocytin,Not reported,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,510.0,4,11,26,382.47,279.55,68.86,0.31,1181.08,1308.66,295.09,382.59,460.15,5.0,0.87,1937,0.53,1.37,58.29,54.92,1.02,510.0,4.0,12.0,28.0,17.0,324.1,374.93,77.94,4710.0,653.777,576.526,1193.83,1818.66,541.51,1919.76,196647.0,228266.0,4024.0,3294.0,1255.0,1.35324,11.1404,1193.68,24.6332,1940.0,29.98,18.8904,6.92857,5.08,17.9753,17.0776,16.3184,641.195,604.168,884.493,1389.52,1091.31,1010.23,0.61,30.8748,42.5172,-4.47,26.6042,EF092408n2-3cell2,1193.833,460.1594,12,0.8424556,6,1.194379,42.6369,117.6628,2.965517,0.7774638,4.007647,23.74288,58.38038,-11.78886,1,4,4,5,6,8,9,8,7,5,6,4,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_07166,EF092408n4-5cell1,Yuste,mouse,GIN,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",10.0,18.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,biocytin,Not reported,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,468.06,5,12,29,175.95,448.23,17.14,0.47,1761.63,2741.97,605.6,261.58,363.68,5.0,0.85,4319,0.55,1.0,68.48,61.04,1.03,468.062,5.0,13.0,31.0,19.0,179.64,437.49,28.41,15106.0,2079.5,1770.49,1773.83,3210.03,1378.95,2034.62,470096.0,595370.0,9097.0,6689.0,3168.0,2.07884,18.1967,1773.69,26.6898,4322.0,32.3361,16.9983,7.6,12.83,13.5468,14.0324,12.3941,821.854,732.592,1130.3,1507.5,820.737,1131.67,2.71,31.9444,41.3205,0.29,30.0597,EF092408n4-5cell1,1773.828,363.6891,13,0.8235658,6,1.34505,57.22024,137.7534,2.59375,0.5113128,7.458625,-11.59569,61.64352,-1.555895,1,7,5,5,6,8,8,12,15,13,14,12,9,9,8,8,7,6,4,4,4,3,3,3,3,3,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,2,2.0,1.0,0.0,
NMO_07168,EF092908n1,Yuste,mouse,GIN,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",10.0,18.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,biocytin,Not reported,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,544.72,5,22,49,210.23,376.6,18.61,0.34,1919.95,2169.4,401.0,230.81,285.69,6.0,0.85,4595,0.51,1.12,81.67,45.18,1.03,544.724,5.0,23.0,51.0,29.0,219.35,375.82,18.62,15597.0,1617.72,1228.32,1933.11,2714.13,924.865,2195.26,359059.0,452324.0,11514.0,7991.0,2815.0,3.28877,23.1381,1932.86,43.7134,4598.0,34.704,31.3478,12.2222,15.355,28.6122,26.6969,23.7816,1796.96,994.172,1827.43,3152.49,1924.94,1864.71,2.96,35.3312,44.094,1.67,50.7965,EF092908n1,1933.114,285.6972,23,0.8168451,7,1.500191,37.90419,98.37405,3.288462,0.6109686,11.73077,-17.53441,29.77755,-3.739147,1,7,7,6,8,10,10,11,15,14,14,14,14,15,16,15,13,14,11,9,7,6,5,5,5,6,6,6,6,5,5,5,4,3,3,2,2,2,2,3,3,3,2,2,1,1,1,1.0,1.0,0.0,
NMO_07169,EF093008n2,Yuste,mouse,GIN,"Dendrites, Soma, Axon",Dendrites & Axon Moderate,"Diameter, 3D, Angles",10.0,18.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,biocytin,Not reported,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,1348.87,5,21,47,463.48,645.38,35.22,0.54,3391.95,5896.9,1342.0,395.56,653.51,8.0,0.8,8454,0.42,1.26,66.24,76.43,1.03,1348.87,5.0,22.0,49.0,28.0,463.96,637.94,47.16,30919.0,4640.11,4210.87,3412.66,7245.78,3532.47,8329.84,1918950.0,2683870.0,31104.0,18112.0,5507.0,3.51686,25.3301,3412.46,39.8823,8457.0,47.2991,32.1686,10.0,18.14,27.3644,28.5536,26.3387,1391.21,1605.13,1772.32,2381.03,1564.61,1800.43,5.05,53.304,66.36,5.9,47.7471,EF093008n2,3412.665,653.5142,22,0.7597309,9,1.246487,69.64622,317.3554,3.86,0.7877582,10.54062,4.525148,168.4097,-1.712661,1,9,6,6,8,10,12,12,10,8,8,7,5,5,4,2,2,2,2,2,2,2,2,2,2,2,4,4,4,16,5,4,4,7,5,9,9,18,9,6,5,6,6,5,4,3,3,1.0,3.0,0.0,
NMO_02362,GA01104c1-a,Yuste,mouse,C57BL/6,"Dendrites, Soma, No Axon",Dendrites Complete,"Diameter, 3D, Angles",14.0,18.0,Not reported,Not reported,Not reported,young,neocortex,somatosensory,layer 4,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,biocytin,custom,400.00,Not reported,Not reported,40x,Neurolucida,2008-02-06,2008-07-15,103.18,6,30,66,53.32,397.39,22.94,0.11,1623.04,569.11,61.57,358.63,434.16,5.0,0.8,2302,0.4,29.41,72.66,67.8,1.05,103.184,6.0,31.0,68.0,38.0,311.46,247.16,22.94,8045.0,287.103,169.834,1628.77,672.295,112.0,209.408,200064.0,256756.0,5877.0,6034.0,1361.0,4.02234,-320.62,1628.41,54.8418,2305.0,256.973,243.865,13.119,1.83,25.2582,884.537,3608.21,2179.84,2034.15,2833.17,3518.06,2430.52,2198.24,1.69,16.432,16.207,-1.91,64.0692,GA01104c1-a,1623.043,434.1674,31,0.6758091,6,1.311897,24.59155,111.4852,3.641791,1.22968,11.89158,-19.21088,-31.88343,3.429883,1,10,17,15,16,13,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,6,6,4,4.0,1.0,0.0,
NMO_02367,GA01112c2-a,Yuste,mouse,C57BL/6,"Dendrites, Soma, Axon","Dendrites Complete, Axon Incomplete","Diameter, 3D, Angles",14.0,18.0,Not reported,Not reported,Not reported,young,neocortex,somatosensory,layer 4,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,biocytin,custom,400.00,Not reported,Not reported,40x,Neurolucida,2008-02-06,2008-07-15,155.12,10,40,90,103.76,313.22,102.63,0.43,3071.87,4433.2,647.92,273.85,469.32,14.0,0.77,3077,0.55,1.61,71.23,72.81,1.05,155.128,10.0,41.0,92.0,52.0,253.89,241.82,102.64,9841.0,1345.37,1013.3,3078.9,4588.33,653.106,920.443,196144.0,315827.0,9074.0,7804.0,2324.0,4.23539,30.8969,3078.45,71.8224,3080.0,57.849,70.8666,23.2944,17.29,64.6216,66.6128,64.6147,2849.25,2912.64,4082.16,4503.61,3802.16,3509.35,6.39,35.434,50.733,2.79,83.5343,GA01112c2-a,3071.868,469.3199,41,0.636866,15,1.274358,34.13187,102.6055,5.538462,1.041012,1.852629,19.76096,19.38313,7.917511,1,10,12,20,23,24,27,27,25,20,16,12,7,6,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,2,3,4,3,6,6.0,3.0,0.0,
NMO_02394,GA01705c3,Yuste,mouse,C57BL/6,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",14.0,18.0,Not reported,Not reported,Not reported,young,neocortex,somatosensory,layer 4,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,biocytin,custom,400.00,Not reported,Not reported,40x,Neurolucida,2008-02-06,2008-07-15,131.08,7,13,33,123.35,420.42,48.5,0.39,1379.19,1744.45,204.06,221.5,282.72,6.0,0.84,1889,0.46,1.42,71.05,68.65,1.04,131.087,7.0,14.0,35.0,22.0,102.68,420.15,48.5,5670.0,759.179,541.939,1385.65,1875.54,331.108,415.761,181920.0,222708.0,3892.0,3714.0,1081.0,1.81959,15.5263,1385.49,29.7615,1892.0,19.5,22.9742,7.04762,8.54,19.7348,20.5549,19.2083,923.668,892.535,1326.24,1591.76,1196.39,1489.82,2.52,19.7592,29.8986,-1.56,34.4349,GA01705c3,1379.192,282.7274,14,0.797767,7,1.226871,41.7937,117.8312,3.029412,0.3488115,2.40619,11.03111,33.79347,-0.6730159,1,7,7,8,9,9,9,9,9,9,8,6,6,5,4,4,5,4,4,4,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,5,5,5,5,6,5.0,2.0,0.0,
NMO_02408,GA01n06c1,Yuste,mouse,C57BL/6,"Dendrites, Soma, Axon","Dendrites Complete, Axon Incomplete","Diameter, 3D, Angles",14.0,18.0,Not reported,Not reported,Not reported,young,neocortex,somatosensory,layer 4,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,biocytin,custom,400.00,Not reported,Not reported,40x,Neurolucida,2008-02-06,2008-07-15,209.05,9,50,109,165.56,432.01,53.0,0.39,3518.55,4578.54,697.06,296.03,343.71,17.0,0.83,6403,0.48,1.46,75.71,67.45,1.03,209.052,9.0,51.0,111.0,61.0,153.49,430.05,53.0,21540.0,2542.28,1842.23,3526.71,4787.59,1174.05,1123.4,470495.0,613682.0,28236.0,11404.0,4841.0,5.36644,38.233,3526.13,92.627,6406.0,81.0415,82.2845,25.1444,31.58,58.5969,75.1198,70.545,3785.78,3372.97,4468.93,5768.51,3993.81,4200.45,7.85,37.4948,46.1485,-3.63,108.786,GA01n06c1,3518.549,343.7122,51,0.7667941,18,1.321942,32.28026,95.8266,5.681818,0.4031316,2.520248,-4.357264,6.475479,5.353562,1,9,15,23,26,23,22,23,20,17,22,19,18,14,16,11,9,8,9,5,5,4,5,7,6,6,4,4,4,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_02412,GA01n28c1-6,Yuste,mouse,C57BL/6,"Dendrites, Soma, No Axon",Dendrites Complete,"Diameter, 3D, Angles",14.0,18.0,Not reported,Not reported,Not reported,young,neocortex,somatosensory,layer 4,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,biocytin,custom,400.00,Not reported,Not reported,40x,Neurolucida,2008-02-06,2008-07-15,732.43,7,24,55,191.73,339.57,45.5,1.17,2698.35,10071.7,3210.68,214.16,306.48,9.0,0.82,2202,0.48,1.64,82.49,66.23,1.03,732.433,7.0,25.0,57.0,33.0,207.06,319.68,45.5,7728.0,2633.82,3056.43,2713.62,10804.1,2917.99,6006.55,183575.0,251466.0,7208.0,4025.0,1612.0,3.15577,16.1586,2713.32,47.5089,2205.0,28.3865,44.6297,12.6088,16.38,38.4457,41.4795,39.5693,1979.84,1589.71,2382.21,2958.09,2107.33,2025.49,11.79,65.5779,82.2718,-1.71,53.8715,GA01n28c1-6,2698.351,306.4828,25,0.749782,10,1.417595,49.06092,114.14,4.625,0.7375671,4.135772,18.78744,22.80351,3.342714,1,7,7,7,8,9,12,12,16,17,17,20,20,21,21,19,18,16,14,13,10,10,11,11,12,8,10,9,8,6,5,5,7,7,7,7,7,7,7,5,5,5,2,2,2,1,1,1.0,1.0,0.0,
NMO_02418,GA01o29c1n2-1,Yuste,mouse,C57BL/6,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",14.0,18.0,Not reported,Not reported,Not reported,young,neocortex,somatosensory,layer 4,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,biocytin,custom,400.00,Not reported,Not reported,40x,Neurolucida,2008-02-06,2008-07-15,752.93,3,10,23,206.23,822.4,52.99,0.68,1933.05,4363.3,1117.06,673.38,799.73,6.0,0.92,275,0.47,1.4,63.67,67.26,1.01,752.938,3.0,11.0,25.0,15.0,370.57,790.4,52.99,1025.0,235.294,364.252,1948.53,5116.24,526.909,4031.16,72768.1,81783.8,779.0,677.0,172.0,0.84917,7.50342,1948.42,23.2792,278.0,22.9167,17.377,5.71429,2.015,16.9324,16.0256,15.3672,636.729,672.656,1118.19,1245.04,844.442,861.532,1.44,36.0024,45.168,2.09,22.3534,GA01o29c1n2-1,1933.05,799.7328,11,0.8602335,7,1.188103,84.04563,296.262,3.625,0.5318359,8.147366,-46.55972,219.1231,20.61188,1,3,4,5,4,4,4,5,6,5,3,3,3,3,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,4,4,3,2.0,1.0,0.0,
