"NeuroMorpho.Org.ID","Neuron.Name","Archive.Name","Species.Name","Strain","Structural.Domains","Physical.Integrity","Morphological.Attributes","Min.Age","Max.Age","Gender","Min.Weight","Max.Weight","Development","Primary.Brain.Region","Secondary.Brain.Region","Tertiary.Brain.Region","Primary.Cell.Class","Secondary.Cell.Class","Tertiary.Cell.Class","Original.Format","Experiment.Protocol","Experimental.Condition","Staining.Method","Slicing.Direction","Slice.Thickness","Tissue.Shrinkage","Objective.Type","Magnification","Reconstruction.Method","Date.of.Deposition","Date.of.Upload","Soma.Surface","Number.of.Stems","Number.of.Bifurcations","Number.of.Branches","Overall.Width","Overall.Height","Overall.Depth","Average.Diameter","Total.Length","Total.Surface","Total.Volume","Max.Euclidean.Distance","Max.Path.Distance","Max.Branch.Order","Average.Contraction","Total.Fragmentation","Partition.Asymmetry","Average.Rall.s.Ratio","Average.Bifurcation.Angle.Local","Average.Bifurcation.Angle.Remote","Fractal.Dimension","Soma_Surface","N_stems","N_bifs","N_branch","N_tips","Width","Height","Depth","Type","Diameter","Diameter_pow","Length","Surface","SectionArea","Volume","EucDistance","PathDistance","Branch_Order","Terminal_degree","TerminalSegment","Taper_1","Taper_2","Branch_pathlength","Contraction","Fragmentation","Daughter_Ratio","Parent_Daughter_Ratio","Partition_asymmetry","Rall_Power","Pk","Pk_classic","Pk_2","Bif_ampl_local","Bif_ampl_remote","Bif_tilt_local","Bif_tilt_remote","Bif_torque_local","Bif_torque_remote","Last_parent_diam","Diam_threshold","HillmanThreshold","Helix","Fractal_Dim","Gstat.total.cable.length","gstats.maximum.path.length","gstats.number.of.branch.points","gstats.mpeucl","gstats.maximum.branch.order","Gstats.mean.branch.angle","Gstats.mean.branch.length","gstats.mplen","gstats.mbo","gstats.field.height","gstats.field.depth","gstats.chullx","gstats.chully","gstats.chullz","Sholl.1","Sholl.2","Sholl.3","Sholl.4","Sholl.5","Sholl.6","Sholl.7","Sholl.8","Sholl.9","Sholl.10","Sholl.11","Sholl.12","Sholl.13","Sholl.14","Sholl.15","Sholl.16","Sholl.17","Sholl.18","Sholl.19","Sholl.20","Sholl.21","Sholl.22","Sholl.23","Sholl.24","Sholl.25","Sholl.26","Sholl.27","Sholl.28","Sholl.29","Sholl.30","Sholl.31","Sholl.32","Sholl.33","Sholl.34","Sholl.35","Sholl.36","Sholl.37","Sholl.38","Sholl.39","Sholl.40","Sholl.41","Sholl.42","Sholl.43","Sholl.44","Sholl.45","Sholl.46","Sholl.47","Sholl.48","Sholl.49","Sholl.50"
"NMO_02863","28-1-2","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",68,"29565","Female","Not reported","Not reported","not reported","neocortex","occipital","Brodmann area 18","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-05-16","2008-07-15",1445.69,4,17,38,251.93,168.91,104.22,1.11,2178.35,8388.61,4199.77,183.16,251.37,4,0.8,337,0.38,1.19,67.54,46.2,1.09,1445.69,4,18,40,23,238.17,167.85,104.22,1023,439.102,758.655,2199.79,9834.3,1229.79,11954.9,29426.1,43816.2,909,517,267,2.44006,15.7928,2199.59,32.28,340,21.9508,26.0559,7.44444,9.75,24.4202,22.208,19.9345,1148.16,785.362,1768.45,2269.34,1295.33,1249.73,8.47,66.5744,79.388,-1.32,"31.5796",2199.793,251.3722,18,0.7092751,5,1.287822,54.99483,128.8711,3.073171,1.298011,2.360977,8.221294,55.31206,-19.62574,1,6,6,4,4,4,6,5,6,6,10,10,10,10,14,15,15,15,16,17,19,16,14,15,14,14,14,11,11,11,10,9,9,8,7,8,7,5,5,5,4,3,3,3,1,1,1,1,1,0
"NMO_02867","28-1-6","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",68,"29565","Female","Not reported","Not reported","not reported","neocortex","occipital","Brodmann area 18","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-05-16","2008-07-15",898.88,7,19,45,187.12,264.07,113.94,1.28,2231.73,9102.6,4319.01,190.9,234.15,4,0.85,321,0.41,1.27,69.68,57.12,1.05,898.881,7,20,47,28,265.94,185.97,113.96,978,463.371,745.577,2248.64,10001.5,1055.73,8121.35,25671.5,32866.4,732,526,246,4.96224,19.9369,2248.37,40.6714,324,23.9508,31.0159,8.86667,9.74,28.4116,26.1993,23.9262,1324,1085.35,1866.79,2370.02,1458.26,1437.44,10.89,69.5906,94.0361,2.66,"31.6563",2248.636,234.1545,20,0.8178415,5,1.312487,47.84332,101.4396,2.854167,1.390676,2.331895,12.01719,27.52623,34.05799,1,9,9,7,7,7,8,10,9,9,11,14,13,16,18,15,17,17,17,18,18,16,16,17,18,18,16,11,9,9,7,7,7,6,6,6,5,3,3,3,3,2,2,2,2,2,2,2,2,0
"NMO_02871","28-2-1","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",68,"29565","Female","Not reported","Not reported","not reported","neocortex","prefrontal","Brodmann area 10","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-05-16","2008-07-15",713.06,8,20,48,297.48,353.17,152.85,0.83,4605.89,12666.9,4230.21,241.78,376.46,3,0.77,866,0.48,1.26,71.33,51.54,1.07,713.061,8,21,50,30,368.92,290.73,152.86,2631,764.434,924.176,4620.96,13380,1051.92,6916.91,89781.7,130173,1509,1137,733,2.92667,21.1299,4620.69,38.9922,869,26.9016,31.9192,10.6667,8.43,30.698,27.3769,25.1769,1426.76,1030.95,1644.03,2483.58,1875.47,1696.78,7.89,55.6627,65.2883,3.58,"47.3671",4620.958,376.4616,21,0.7302985,4,1.335389,92.41916,149.7961,2.431373,1.086231,2.501788,7.391588,-29.37649,4.153533,1,10,8,12,10,11,12,19,19,23,30,26,25,25,24,26,24,27,26,24,24,21,20,20,19,18,18,17,15,13,13,12,12,11,11,9,8,8,8,8,8,6,5,5,5,5,3,3,2,0
"NMO_02875","28-2-4","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",68,"29565","Female","Not reported","Not reported","not reported","neocortex","prefrontal","Brodmann area 10","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-05-16","2008-07-15",818.07,9,27,63,270.55,233.06,116.62,0.96,4385.35,13657.6,5488.04,222.8,308.05,4,0.78,743,0.34,1.41,83.31,59.85,1.09,818.07,9,28,65,38,228.08,263.97,116.62,2246,767.181,1016.7,4401.49,14475.7,1252.69,8789.73,69883.9,91542.8,1687,1070,601,5.23042,25.5724,4401.15,51.5297,746,34.918,45.1723,10.2,13.155,42.4034,40.3073,38.6272,2249.52,1616.14,2090.44,3617.67,2495.32,2344.98,14.54,69.8976,88.1315,3.29,"57.8331",4401.487,308.0576,28,0.7484564,5,1.514397,67.71518,122.7115,2.772727,0.8922767,2.154347,22.12863,44.1498,35.61871,1,11,9,13,11,13,16,18,18,20,20,21,24,23,22,24,22,28,30,29,29,31,30,23,25,22,21,20,21,17,17,14,13,11,9,9,9,9,9,10,7,4,3,2,2,2,2,1,1,0
"NMO_02879","28-2-8","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",68,"29565","Female","Not reported","Not reported","not reported","neocortex","prefrontal","Brodmann area 10","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-05-16","2008-07-15",1251.84,8,37,82,204.74,374.33,136.63,0.99,5762.17,18141.9,6786.26,251.66,318.45,7,0.82,873,0.49,1.54,68,55.85,1.07,1251.85,8,38,84,47,372.26,193.62,121.05,2635,927.481,1241.12,5782.13,19393.8,1583.29,13034.2,88734,115299,2594,1281,726,5.62993,26.9679,5781.71,69.2426,876,54.8525,62.994,19.1667,11.05,61.3241,59.2756,59.2452,2516.36,2066.81,2879.7,4919.91,3122.34,2866.55,16.95,90.8376,106.229,4.28,"61.3675",5782.134,318.4515,38,0.7799084,8,1.23843,68.83492,131.6197,3.435294,1.770868,3.134136,-12.89229,-39.91143,4.796541,1,10,8,8,9,11,18,21,27,28,34,36,35,36,35,37,35,36,29,32,30,29,25,24,23,23,22,21,21,23,20,20,19,19,17,15,13,9,6,6,3,3,3,3,2,1,1,1,1,0
"NMO_08295","28-2-c5","Kole","rat","Wistar","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",106,"91.25","Male","300 grams","300 grams","adult","hippocampus","CA1","stratum pyramidale","principal cell","pyramidal","Not reported","Neurolucida.asc","in vitro","Control","neurobiotin","horizontal","400","Not reported","oil","40x","Neurolucida","2012-07-13","2013-01-15",1473.08,7,33,73,201.97,568.21,173.09,0.96,7177.68,21352.1,6115.58,464.11,701.84,8,0.77,5975,0.53,1.76,74.61,35.88,1.04,1473.08,7,34,75,42,185.22,566.15,173.09,23246,5834.88,6337.19,7199.33,22825.2,5941.36,14091.6,1305750,1966900,28124,12986,3449,2.40636,18.6726,7198.96,58.4563,5978,41.6835,61.8831,18.5498,28.355,61.3282,60.1577,60.0241,2462.25,1184.25,2974.76,4577.02,2904.95,1713.52,9.6,78.356,111.763,-2.92,"74.9525",7199.328,701.8495,34,0.7071391,9,1.356354,95.99103,329.0226,4.907895,0.366318,1.198005,12.81721,204.0564,-60.63579,1,9,7,7,8,9,10,14,16,17,19,20,23,21,21,22,20,19,17,14,11,8,7,7,8,11,9,9,10,10,12,12,10,10,10,10,13,15,13,12,13,13,11,7,6,4,3,2,1,0
"NMO_01105","29o_spindle22aFI","Allman","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",118,"8395","Male","Not reported","Not reported","adult","neocortex","fronto-insula","layer 5","principal cell","von Economo neuron","Not reported","Neurolucida.asc","in vitro","Control","Golgi","Not reported","200","Not reported","oil","40x","Neurolucida","2007-02-07","2007-05-04",4473.41,2,3,8,137.55,402.84,102.93,3.52,1265.74,18363.9,31258.8,224.37,426.45,2,0.61,318,0.33,1.15,98.99,64.68,1.11,4473.41,2,4,10,7,170.79,407.2,102.94,1125,1233.53,3163.56,1303.47,22837.3,6906.02,73465.4,45491.7,77479.1,357,419,251,0.577471,5.13512,1303.43,6.92559,321,8.59044,6.59728,2,7.4,4.79483,5.47524,5.11288,474.683,194.069,237.201,362.385,285.231,238.637,11.26,96.82,101.105,-1.31,"8.92702",1303.468,426.4501,4,0.6707579,3,2.081175,130.3468,241.368,1.636364,0.471432,1.63803,1.307383,22.06265,-9.435421,1,4,4,4,4,2,2,2,2,2,2,4,2,2,2,2,2,4,2,2,2,5,4,6,4,6,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,3,3,3,3,3,5,2,0
"NMO_02883","30-1-2","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",60,"26645","Male","80000 grams","80000 grams","not reported","neocortex","occipital","Brodmann area 18","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-05-16","2008-07-15",780.52,6,23,52,309.58,187.75,116.97,0.85,2980.44,8582.77,4297.72,213.85,248.57,5,0.88,387,0.45,1.68,66.62,52.22,1.04,780.527,6,24,54,31,213.26,277.11,115.14,1173,376.464,579.811,2996.2,9363.3,849.544,7373.9,38870.5,47482.1,1065,661,282,3.6294,11.2522,2995.94,47.9255,390,24,43.3632,11.4727,1.735,43.5289,40.7332,40.3423,1532.29,1201.19,1929.22,3123.41,1543.64,1682,5.49,57.6891,71.0237,-0.21,"42.8177",2996.203,248.5731,24,0.8258797,6,1.245213,55.48524,121.749,3.236364,0.7701998,2.078097,-44.30203,-30.40331,25.09164,1,8,6,6,6,7,7,8,9,13,13,11,12,13,15,17,19,19,18,19,19,19,20,19,20,19,18,18,18,17,17,17,16,16,16,14,13,9,7,4,4,3,2,1,1,1,1,1,1,0
"NMO_02887","30-1-6","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",60,"26645","Male","80000 grams","80000 grams","not reported","neocortex","occipital","Brodmann area 18","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-05-16","2008-07-15",607.44,5,20,45,262.97,353.95,116.56,0.71,3035.22,6651.7,1517.28,214.66,236.76,4,0.95,181,0.35,1.74,56.71,51.73,1.01,607.444,5,21,47,27,313.82,260.93,103.93,553,171.411,275.731,3049.12,7259.14,401.032,3629.74,17737.2,19733.8,401,318,138,2.54733,8.53202,3048.92,44.9931,184,21,38.642,8.14286,4.04,37.8641,36.8636,36.0332,1134.22,1034.79,2561.85,2781.76,1063.9,1103.78,5.49,46.0909,51.2311,0.92,"22.3444",3049.122,236.7597,21,0.9001723,5,1.092261,64.87493,107.249,2.9375,1.038905,3.147681,-32.79245,-20.98516,14.77283,1,7,5,5,6,7,8,9,10,11,14,16,21,21,22,23,22,22,22,24,23,20,20,20,19,18,18,17,15,15,13,13,11,11,11,11,10,9,9,8,7,6,6,5,5,4,3,2,2,0
"NMO_02891","30-2-1","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",60,"26645","Male","80000 grams","80000 grams","not reported","neocortex","prefrontal","Brodmann area 10","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-05-16","2008-07-15",689.86,7,23,53,259.16,310.3,103.21,0.85,2930.68,8596.79,3855.43,203.65,250.36,5,0.89,382,0.28,1.54,63.91,60.36,1.04,689.866,7,24,55,32,244.12,255.63,106.65,1164,371.732,546.862,2945.49,9286.66,750.895,6412.63,32880.7,41094.9,955,589,308,3.9215,14.7511,2945.21,49.5272,385,24,40.4128,7.5,3.03,42,37.5186,36.7624,1469.95,1388.28,2331.08,2981.72,2043.67,2007.46,7.32,52.1944,60.803,-0.64,"36.4109",2945.493,250.3678,24,0.8083326,6,1.19988,53.55442,106.7401,2.982143,0.9257927,2.536125,10.314,-23.05748,15.24171,1,9,7,7,7,7,9,11,13,14,19,20,24,22,23,23,23,21,20,19,15,15,14,12,12,12,12,12,11,11,10,10,10,10,10,10,10,10,9,10,6,6,5,5,3,3,2,2,2,0
"NMO_02895","30-2-4","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",60,"26645","Male","80000 grams","80000 grams","not reported","neocortex","prefrontal","Brodmann area 10","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-05-16","2008-07-15",1185.1,6,25,56,285.8,331.1,103.84,0.82,3297.75,8292.32,2550.14,242.93,268.37,5,0.94,211,0.35,1.45,57.5,53.2,1.01,1185.11,6,26,58,33,282.34,321.38,105.75,647,233.385,441.742,3317.17,9477.43,770.182,8305.33,21557.6,24736.1,494,401,151,3.32067,15.9314,3316.87,55.1249,214,26.9836,42.256,9.79524,10.08,41.1263,38.4993,36.3205,1437.56,1330.24,2985.57,3386.08,1665.24,1767.69,9.12,62,71.6874,0.36,"24.2577",3317.172,268.3708,26,0.8761047,6,1.085839,57.19262,115.5893,3.118644,0.832501,2.771841,-10.0843,41.34458,-4.213037,1,8,6,6,7,8,9,10,11,12,15,17,17,19,21,23,27,25,24,22,22,22,20,20,20,20,20,19,16,16,16,15,13,10,7,7,5,4,2,2,2,1,1,1,1,1,1,1,1,0
"NMO_02898","30-2-7","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",60,"26645","Male","80000 grams","80000 grams","not reported","neocortex","prefrontal","Brodmann area 10","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-05-16","2008-07-15",1338.89,4,33,70,260.87,474.13,132.56,0.92,4105.08,11975.5,5960.42,290.82,324.39,7,0.94,272,0.38,1.4,58.29,54.04,1.01,1338.89,4,34,72,39,367.75,302.95,129.68,830,313.595,593.7,4125.72,13314.4,1049.66,12871.9,31988.1,37405.5,947,544,204,3.07798,18.5793,4125.37,68.1991,275,37.9836,53.597,13.6696,13.795,52.4645,48.4971,45.4521,1923.83,1783.4,3793.93,4153.99,2132.33,2148.7,10.33,71.1268,82.321,0.03,"31.5964",4125.72,324.3997,34,0.8403074,8,1.079961,57.30166,136.0202,4.109589,1.235586,3.057075,-22.71225,-27.61451,32.28596,1,6,4,4,6,6,7,12,14,17,20,22,23,21,23,23,23,23,23,22,23,24,22,21,21,17,15,14,11,11,11,10,9,9,8,8,7,7,7,5,4,3,3,3,2,2,2,2,1,0
"NMO_04191","30-6b2AKE","Smith","rat","Long-Evans","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",116,"94","Male","Not reported","Not reported","adult","ventral striatum","nucleus accumbens","shell","principal cell","medium spiny","Not reported","Neurolucida.dat","in vitro","Control","Golgi","coronal","200","Not reported","dry","60x","Neurolucida","2008-02-22","2008-07-15",595.94,2,8,18,108.24,235.61,52.03,1.24,805.89,3379.39,1414.53,162.66,193.96,5,0.83,1289,0.5,1.18,84.18,61.02,1.04,595.943,2,9,20,12,183.76,181.44,52.04,3870,1640.69,2065.14,819.661,3975.33,2165.35,3466.95,103292,129340,2947,1972,944,1.48374,6.6455,819.58,17.0081,1292,12.2019,13.5153,5,10.39,10.5043,11.4612,10.2809,784.085,488.189,647.343,912.004,537.803,439.718,7.12,42.1518,45.4618,0.31,"18.8487",819.6613,193.9609,9,0.8195888,6,1.655074,40.98307,100.1086,2.857143,1.019701,3.55132,-35.13878,-31.28726,-11.42746,1,4,4,2,3,3,3,4,4,4,4,4,4,5,5,5,5,5,4,8,5,3,3,3,3,4,6,4,6,5,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,2,2,1,1,0
"NMO_02901","31-1-1","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",59,"26280","Female","Not reported","Not reported","not reported","neocortex","occipital","Brodmann area 18","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-05-16","2008-07-15",531.01,4,25,54,206.76,351.03,102.22,0.73,3804.53,8944.03,2911.72,260.79,332.14,5,0.85,382,0.33,1.78,67.48,49.7,1.06,531.01,4,26,56,31,206.67,329.61,102.22,1158,317.372,420.608,3817.52,9475.04,533.149,4638.94,42373.6,56322.4,1175,585,305,2.75718,7.8007,3817.26,47.8727,385,26,48.2931,9.15952,1.285,48.6396,46.5287,46.24,1686.9,1242.5,2076.86,3166.16,1830.29,2084.89,6.71,47.9516,52.032,0.71,"37.9882",3817.522,332.1431,26,0.7587406,6,1.253217,68.17003,146.292,3.614035,0.6562906,2.098711,49.47,-5.13693,20.35439,1,6,4,4,5,7,9,11,12,15,16,16,22,23,26,24,23,23,24,20,20,17,17,18,18,17,17,16,15,13,12,9,8,7,5,5,4,3,3,2,2,2,2,2,2,2,2,2,1,0
"NMO_02905","31-1-4","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",59,"26280","Female","Not reported","Not reported","not reported","neocortex","occipital","Brodmann area 18","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-05-16","2008-07-15",776.45,3,11,25,169.24,192.47,94.52,0.76,1708.73,4339.88,1570.36,208.43,273.11,4,0.84,309,0.4,1.76,59.04,44.79,1.06,776.454,3,12,27,16,201.45,161.73,94.53,947,284.547,432.03,1724.45,5116.33,625.575,4622.25,29856.9,38545.7,807,443,269,1.25222,4.75259,1724.3,23.1763,312,12,22.6329,5.43333,2.02,21.932,21.4318,21.0166,649.529,492.791,1128.19,1467.59,863.341,775.967,3.05,44.2244,49.6605,1.25,"21.2932",1724.453,273.1155,12,0.7887864,5,1.206502,63.86862,123.5438,2.892857,1.203635,2.148861,109.1879,-30.49619,-7.056442,1,5,3,3,3,3,4,5,6,8,12,11,13,13,14,14,13,11,10,10,9,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,4,4,4,4,4,4,2,1,0
"NMO_02909","31-1-8","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",59,"26280","Female","Not reported","Not reported","not reported","neocortex","occipital","Brodmann area 18","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-05-16","2008-07-15",1475.01,6,30,66,187.39,362.54,104.08,0.76,3878.19,9930.94,4066.33,214.19,283,5,0.82,621,0.29,1.65,69.96,50.07,1.06,1475.01,6,31,68,38,358.63,183.5,104.08,1883,539.829,799.889,3899.85,11406,1244.36,12059.6,63082,81686.4,1791,995,484,4.54664,14.1443,3899.51,56.4997,624,31,54.9907,9.86667,8.05,53.7029,51.7008,50.0415,2099.04,1502.12,3162.23,4125.54,2089.45,2339.09,9.14,71.9728,80.076,-1.13,"46.9706",3899.852,283.0075,31,0.7717301,6,1.283123,57.35076,130.9077,3.391304,1.411063,3.276,4.309231,-48.77864,1.735946,1,10,9,7,7,8,10,11,13,19,20,18,18,19,19,23,23,22,20,21,24,22,19,20,21,21,19,18,17,17,17,17,16,16,16,15,12,12,12,12,12,7,5,5,4,4,2,2,1,0
"NMO_02912","31-2-10","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",59,"26280","Female","Not reported","Not reported","not reported","neocortex","prefrontal","Brodmann area 10","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-05-16","2008-07-15",891.44,5,24,53,190.36,196.05,90.74,0.76,1971.96,5107.41,1968.76,177.16,215.93,4,0.88,335,0.34,1.78,74.56,60.6,1.03,891.449,5,25,55,31,182.26,186.9,90.75,1022,307.991,473.054,1988.8,5998.86,706.127,5724.02,26116.7,32893,780,597,248,2.58012,8.6079,1988.53,48.7906,338,25,47.039,9.3619,4.04,45.8641,44.8636,44.0332,1789.54,1454.6,2503.63,3158.54,1852.23,1966.39,6.71,56.8404,62.2354,0.11,"34.1834",1988.796,215.933,25,0.8259906,5,1.375001,36.15992,97.31647,3.125,1.054362,2.023334,-0.252574,38.25855,14.1747,1,7,7,5,5,5,5,6,7,8,11,14,12,14,14,15,15,16,16,18,17,17,17,16,17,15,13,14,12,12,10,9,7,6,6,6,4,4,3,3,2,2,1,1,1,1,1,1,1,0
"NMO_02916","31-2-5","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",59,"26280","Female","Not reported","Not reported","not reported","neocortex","prefrontal","Brodmann area 10","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-05-16","2008-07-15",1357.56,7,38,83,302.3,417.68,120.89,0.75,5814.67,14523,5196.22,264.45,339.04,5,0.85,907,0.25,1.54,64.71,48.16,1.04,1357.56,7,39,85,47,385.39,342.91,120.9,2742,746.576,981.053,5835.45,15880.6,1355.89,12253.9,111609,139881,2619,1404,736,3.99798,19.7732,5835.03,73.3355,910,39.9836,65.8092,10.8421,13.1,64.016,60.6382,57.8371,2459.36,1830.41,3838.9,5208.53,3339.39,3590.97,14.59,75.7004,85.463,-0.77,"66.0235",5835.449,339.0411,39,0.8021944,6,1.181166,68.65234,153.7149,3.337209,1.151741,3.545165,-42.09456,21.17666,17.78165,1,9,7,7,7,9,10,11,12,16,19,21,26,30,29,30,32,33,34,29,30,32,30,26,24,24,24,23,23,20,19,18,18,17,16,16,15,13,12,11,11,9,9,8,7,5,5,3,2,0
"NMO_02920","31-2-9","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",59,"26280","Female","Not reported","Not reported","not reported","neocortex","prefrontal","Brodmann area 10","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-05-16","2008-07-15",1578.63,2,3,8,115.88,213.23,73.93,1.38,602.46,2985.5,2629.93,213.4,245.04,2,0.88,83,0,1.57,74.58,68.6,1.05,1578.63,2,4,10,7,487.06,208.5,75.6,272,181.928,501.717,624.886,4564.14,1062.17,11475.3,8381.48,9727.57,99,127,66,0.565487,2.88376,624.84,9.04798,86,4,7.49459,1,1.01,6.96601,6.71589,6.5083,305.212,205.816,209.909,392.665,197.499,221.168,1.22,55.7456,62.712,-0.14,"7.392",624.8858,245.0396,4,0.8617848,3,1.76165,62.48858,113.1113,1.818182,0.8839751,2.180864,395.5429,10.21907,-26.10942,1,4,4,2,2,2,2,2,2,2,2,2,3,3,8,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0
"NMO_04202","31-9-4-HCB","Smith","rat","Long-Evans","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",116,"94","Male","Not reported","Not reported","adult","ventral striatum","nucleus accumbens","shell","principal cell","Aspiny","Large","Neurolucida.dat","in vitro","Control","Golgi","coronal","200","Not reported","dry","60x","Neurolucida","2008-02-22","2008-07-15",1730.08,4,2,8,122.61,348.27,180.4,2.7,989.59,8554.1,6485.5,228.07,262.54,1,0.89,1096,0,0.59,80,59.92,1.01,1730.08,4,3,10,8,220.54,352.16,127.33,3291,3038.21,5407.97,1013.05,10284.2,7816.37,16638.4,122634,145164,574,1353,851,0.897199,5.9577,1013.02,9.12313,1099,3.1073,4.36003,1,1.725,3.92771,3.18496,2.7969,160.01,119.854,259.111,265.463,193.003,176.567,10.06,61.418,87.717,0.55,"8.14948",1013.054,262.5462,3,0.8830878,2,1.978097,101.3054,132.0877,1.272727,0.6310133,1.680539,16.54182,-10.82233,23.45217,1,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,2,2,2,1,1,0
"NMO_04206","31-9b5AKE","Smith","rat","Long-Evans","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",116,"94","Male","Not reported","Not reported","adult","ventral striatum","nucleus accumbens","shell","principal cell","medium spiny","Not reported","Neurolucida.dat","in vitro","Control","Golgi","coronal","200","Not reported","dry","60x","Neurolucida","2008-02-22","2008-07-15",515.37,3,5,13,125.7,212.65,66.72,1.06,729.28,2428.67,814.47,177,222.52,2,0.84,1015,0.4,0.96,84.03,84.68,1.03,515.379,3,6,15,10,192.68,155.84,66.73,3048,1116.48,1347.61,742.09,2944.05,1374.96,2464.51,76668.1,101207,1326,1341,715,2.03414,7.98603,742.04,12.9411,1018,7.49111,7.93545,3,4.205,7.49527,6.80305,6.08823,420.189,423.438,547.411,553.783,402.812,457.009,5.4,33.5828,37.3878,2.14,"13.4867",742.0897,222.5274,6,0.8193277,3,1.74588,49.47265,99.41716,1.8125,1.161729,3.040338,-12.34846,63.53178,-11.23566,1,5,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,3,3,3,3,3,3,3,3,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0
