"NeuroMorpho.Org.ID","Neuron.Name","Archive.Name","Species.Name","Strain","Structural.Domains","Physical.Integrity","Morphological.Attributes","Min.Age","Max.Age","Gender","Min.Weight","Max.Weight","Development","Primary.Brain.Region","Secondary.Brain.Region","Tertiary.Brain.Region","Primary.Cell.Class","Secondary.Cell.Class","Tertiary.Cell.Class","Original.Format","Experiment.Protocol","Experimental.Condition","Staining.Method","Slicing.Direction","Slice.Thickness","Tissue.Shrinkage","Objective.Type","Magnification","Reconstruction.Method","Date.of.Deposition","Date.of.Upload","Soma.Surface","Number.of.Stems","Number.of.Bifurcations","Number.of.Branches","Overall.Width","Overall.Height","Overall.Depth","Average.Diameter","Total.Length","Total.Surface","Total.Volume","Max.Euclidean.Distance","Max.Path.Distance","Max.Branch.Order","Average.Contraction","Total.Fragmentation","Partition.Asymmetry","Average.Rall.s.Ratio","Average.Bifurcation.Angle.Local","Average.Bifurcation.Angle.Remote","Fractal.Dimension","Soma_Surface","N_stems","N_bifs","N_branch","N_tips","Width","Height","Depth","Type","Diameter","Diameter_pow","Length","Surface","SectionArea","Volume","EucDistance","PathDistance","Branch_Order","Terminal_degree","TerminalSegment","Taper_1","Taper_2","Branch_pathlength","Contraction","Fragmentation","Daughter_Ratio","Parent_Daughter_Ratio","Partition_asymmetry","Rall_Power","Pk","Pk_classic","Pk_2","Bif_ampl_local","Bif_ampl_remote","Bif_tilt_local","Bif_tilt_remote","Bif_torque_local","Bif_torque_remote","Last_parent_diam","Diam_threshold","HillmanThreshold","Helix","Fractal_Dim","Gstat.total.cable.length","gstats.maximum.path.length","gstats.number.of.branch.points","gstats.mpeucl","gstats.maximum.branch.order","Gstats.mean.branch.angle","Gstats.mean.branch.length","gstats.mplen","gstats.mbo","gstats.field.height","gstats.field.depth","gstats.chullx","gstats.chully","gstats.chullz","Sholl.1","Sholl.2","Sholl.3","Sholl.4","Sholl.5","Sholl.6","Sholl.7","Sholl.8","Sholl.9","Sholl.10","Sholl.11","Sholl.12","Sholl.13","Sholl.14","Sholl.15","Sholl.16","Sholl.17","Sholl.18","Sholl.19","Sholl.20","Sholl.21","Sholl.22","Sholl.23","Sholl.24","Sholl.25","Sholl.26","Sholl.27","Sholl.28","Sholl.29","Sholl.30","Sholl.31","Sholl.32","Sholl.33","Sholl.34","Sholl.35","Sholl.36","Sholl.37","Sholl.38","Sholl.39","Sholl.40","Sholl.41","Sholl.42","Sholl.43","Sholl.44","Sholl.45","Sholl.46","Sholl.47","Sholl.48","Sholl.49","Sholl.50"
"NMO_05104","146-3-9","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles","12410","12410","Female","84000 grams","84000 grams","not reported","neocortex","middle short insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",1303.18,5,26,57,304.73,369.76,114.21,0.65,3940.07,8051.48,4723.47,296.44,333.28,5,0.92,310,0.45,1.7,67.8,61.58,1.01,1303.18,5,27,59,33,300.25,373.99,113.32,941,264.222,544.487,3960.43,9354.66,1032.83,11361.2,34789,42962.6,800,512,245,4.67286,11.1624,3960.14,54.9424,313,27,47.9152,12.8,1.215,48.5387,46.2606,46.0843,1762.95,1601.33,2592.82,2898.67,2028.33,1876.02,3.9,58.768,65.795,-0.68,"27.442",3960.433,333.2869,27,0.8120632,6,1.255957,67.12598,137.2607,3.35,0.8273509,2.739337,-42.45706,-10.39958,26.18623,1,7,5,5,7,10,12,16,20,23,25,27,26,23,21,20,19,18,17,16,15,14,14,13,11,12,12,12,12,12,12,11,11,8,7,7,7,6,5,4,4,2,1,1,1,1,1,1,1,0
"NMO_05108","147-1-3","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles","9125","9125","Female","54000 grams","54000 grams","not reported","neocortex","posterior short insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",2142.21,7,27,61,217.51,433.67,103.39,0.65,4702.16,9845.48,5010.1,326.84,390.94,4,0.92,263,0.37,1.61,66.82,60.01,1.02,2142.22,7,28,63,36,295.08,380.9,106.2,795,251.428,605.892,4728.27,11987.7,1331.94,18996.6,32512.9,39685,682,420,216,5.45207,15.4021,4727.98,58.6389,266,34.0769,47.6733,11.2429,1.84,49.2053,45.6612,45.2731,1804.38,1620.47,3035.28,3329.88,2164.56,2213.56,5.48,77.762,99.933,0.38,"25.5776",4728.271,390.9399,28,0.8384925,5,1.236927,75.05192,149.1917,3.046875,0.7896716,3.230425,23.62703,-54.44195,10.5582,1,9,7,7,8,10,12,17,23,22,24,23,25,24,24,23,21,23,23,23,23,22,20,19,18,17,15,13,12,11,10,8,8,8,5,4,4,3,3,2,2,2,2,2,1,1,1,1,1,0
"NMO_05112","147-1-7","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles","9125","9125","Female","54000 grams","54000 grams","not reported","neocortex","posterior short insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",1779.82,5,26,57,250.83,354.4,99.8,0.78,3253.9,7219.73,3388.59,299.67,352.01,5,0.94,192,0.35,1.63,54.33,50.73,1.01,1779.82,5,27,59,33,279.25,295.33,107.27,582,221.802,543.266,3277.7,8999.55,1138.17,13980.3,20016.8,24398.5,540,356,146,5.68948,12.7347,3277.4,56.0142,195,40.5013,46.2653,10.2333,1.31,47.5974,44.5764,44.2581,1412.7,1319.18,2967.06,3169.32,2650.45,2503.56,8.64,66.418,79.115,1.2,"14.1935",3277.697,352.0098,27,0.8176601,6,1.029549,55.55419,125.1203,3.283333,0.8053636,2.803492,-8.654154,-62.95749,-20.59251,1,7,5,6,9,11,15,18,19,19,23,25,26,22,20,18,17,16,14,15,14,13,14,10,9,9,8,7,6,5,5,4,4,4,4,4,4,4,3,3,2,2,2,2,1,1,1,1,1,0
"NMO_05116","147-2-10","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles","9125","9125","Female","54000 grams","54000 grams","not reported","neocortex","anterior long insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",1711.99,8,19,46,160.31,420.85,68.92,0.97,2099.38,5454.8,3628.95,306.6,348.05,4,0.95,122,0.34,1.29,63.28,54.94,1.02,1711.99,8,20,48,29,401.86,150.02,68.92,371,188.784,523.843,2122.72,7166.79,1129.99,13621.8,11127.3,12746.7,233,243,81,8.52107,19.1538,2122.5,45.7077,125,20,29.0325,7.53333,2.215,30.6655,26.5247,26.1772,1202.42,1043.98,2246.94,2496.2,1558.13,1553.89,13.78,64.736,85.505,-0.18,"8.17079",2122.718,348.0592,20,0.8823485,5,1.206389,44.2233,101.9732,2.530612,2.417678,6.517967,5.234,19.36304,1.62496,1,10,9,10,10,14,14,12,10,10,9,9,11,10,9,9,9,10,10,10,10,9,9,9,6,5,5,4,4,3,3,3,2,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0
"NMO_05120","147-2-5","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles","9125","9125","Female","54000 grams","54000 grams","not reported","neocortex","anterior long insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",1746.92,9,28,65,187.22,321.29,86.18,0.76,3430.39,8298.33,4752.47,255.99,314.39,5,0.95,201,0.32,1.45,56.97,56.61,1.01,1746.93,9,29,67,39,255.4,305.49,90.14,608,223.856,545.436,3453.97,10045.3,1135.84,15051.5,20213,24343.1,417,393,140,7.03902,21.6048,3453.65,64.216,204,29,45.4117,10.2333,2.695,47.6716,42.743,42.2738,1595.22,1585.09,3364.12,3522.29,2229.2,2327.67,14.16,67.124,86.04,-1.87,"19.2596",3453.97,314.3938,29,0.8408309,6,1.068394,51.55179,119.3288,2.897059,0.9054244,3.012011,26.09902,-42.14353,7.538725,1,11,11,9,9,10,8,9,11,12,16,19,19,18,21,23,21,24,22,20,21,22,21,19,16,15,14,13,12,11,9,8,8,7,7,7,6,6,5,5,4,4,4,4,3,2,2,2,2,0
"NMO_05124","147-2-9","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles","9125","9125","Female","54000 grams","54000 grams","not reported","neocortex","anterior long insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",2186.91,6,34,74,250.98,363.43,112.98,0.66,4306.12,8647.67,5296.76,253.57,316.88,5,0.95,251,0.33,1.71,69.31,57.74,1.01,2186.91,6,35,76,42,257.4,350.43,114.53,759,246.224,637.341,4332.5,10834.6,1442.62,19723.8,27520.3,33462.3,668,469,184,6.82827,13.9977,4332.16,72.4277,254,35,62.1672,12.3,1.49,63.0848,60.3108,60.1014,2356.6,1963.21,3806.57,4348.42,3069.11,3070.56,5.85,75.886,85.13,-0.68,"27.3047",4332.503,316.8845,35,0.8361043,6,1.264917,57.00662,131.7412,3.272727,0.720213,2.433365,50.18768,13.96075,1.07626,1,8,8,6,7,14,14,13,15,18,19,21,21,23,23,24,27,27,25,25,24,23,23,23,22,22,22,22,20,18,17,15,13,11,11,11,10,9,9,8,8,7,6,5,5,3,2,2,2,0
"NMO_05128","147-3-3","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles","9125","9125","Female","54000 grams","54000 grams","not reported","neocortex","middle short insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",863.15,5,14,33,262.94,356.68,92.6,0.75,2199.75,4619.91,2184.31,277.23,321.3,4,0.94,117,0.46,1.44,78.79,74.5,1.02,863.154,5,15,35,21,330.26,302.36,99.08,357,138.044,319.754,2216.32,5483.06,583.542,5762.35,10857,13178.4,234,200,90,3.74227,11.0394,2216.15,33.0999,120,15,23.9606,7.5,1.25,24.628,22.2862,22.0949,1103.09,1043.14,1520.43,1616.36,1013.23,1126.67,2.34,43.7324,53.213,0.54,"11.2374",2216.321,321.3003,15,0.8350223,5,1.492943,63.32347,109.82,2.638889,1.044293,3.513344,-44.64675,-12.92842,5.613333,1,7,5,5,7,10,13,15,17,17,17,13,12,12,12,12,11,10,7,7,7,7,6,6,6,5,5,5,5,5,5,6,5,5,5,4,3,2,2,2,2,2,2,2,1,1,1,1,1,0
"NMO_05132","147-3-7","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles","9125","9125","Female","54000 grams","54000 grams","not reported","neocortex","middle short insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",1666.82,5,29,63,227.42,554.24,99.15,0.72,4404.47,8779.98,4368.09,342.54,376.54,7,0.93,212,0.39,1.68,73.02,60.57,1.01,1666.82,5,30,65,36,549.91,212.42,97.71,642,222.664,541.516,4427.51,10446.8,1141.08,13968.1,28072.5,34028.9,710,410,161,4.08435,12.2214,4427.18,61.1445,215,34.0513,52.8298,12.4284,1.95,54.0412,50.8116,50.4009,2117.82,1756.79,2973.31,3487.97,2410.35,2353.76,5.48,68.046,77.99,2.84495e-16,"18.2733",4427.512,376.5472,30,0.7927913,8,1.33682,68.11556,158.2738,3.893939,1.879732,5.609082,-1.062372,57.20819,-6.570558,1,7,5,5,6,10,13,17,19,17,15,18,20,20,16,17,16,15,15,15,15,13,13,14,14,14,14,14,14,13,12,11,11,11,11,11,9,9,9,7,6,5,4,3,3,3,3,2,1,0
"NMO_05138","149-1-3","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles","15695","15695","Female","81000 grams","81000 grams","not reported","neocortex","posterior short insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",1629.55,5,30,65,194.5,273.07,119.96,0.6,3006.3,5717.88,2596.57,203.98,259.87,5,0.93,196,0.39,1.74,69.55,61.02,1.01,1629.55,5,31,67,37,258.53,249.97,115.59,593,187.87,467.723,3029.07,7347.43,992.452,11876.8,17961,22733,538,393,148,4.3046,11.2555,3028.73,62.9444,199,31,55.7445,12.7651,1.255,56.6418,54.2935,54.0986,2086.54,1830.67,3106.24,3637.01,2491.22,2339.95,4.68,63.95,72.775,-3.82,"18.3129",3029.071,259.8741,31,0.8074425,6,1.276084,45.21001,114.2364,3.426471,1.151122,2.504897,-34.76774,-30.46035,-13.16422,1,7,7,5,5,5,5,4,6,6,10,15,15,22,20,24,24,26,27,27,27,23,20,20,19,19,16,15,15,15,14,13,10,10,8,8,8,7,7,7,7,6,5,5,4,3,3,2,2,0
"NMO_05142","149-1-7","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles","15695","15695","Female","81000 grams","81000 grams","not reported","neocortex","posterior short insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",1237.58,6,25,56,166.61,372.86,94.53,0.75,3032.36,7944.28,6100.99,214.27,272.72,5,0.92,305,0.44,1.61,62.2,57.23,1.02,1237.58,6,26,58,33,370.88,164.14,94.54,927,289.577,605.864,3052.2,9181.86,1137.99,12244.2,29863.2,37479.9,892,527,227,5.05311,13.6973,3051.89,53.7149,308,26,44.3027,12.2,1.43,44.949,42.2575,42.0763,1555.11,1430.95,3033.71,3213.21,2036.23,1879.66,8.25,57.3312,74.579,-0.53,"31.6342",3052.201,272.7224,26,0.8219513,6,1.164746,52.62416,121.6881,3.355932,2.02589,3.692321,9.750779,-21.3164,-1.947013,1,8,8,6,6,7,7,9,9,14,14,16,16,18,22,22,22,23,22,21,19,18,17,18,18,18,16,14,14,13,13,12,11,11,10,9,9,10,9,9,8,7,5,4,4,3,3,2,1,0
"NMO_05146","149-2-10","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles","15695","15695","Female","81000 grams","81000 grams","not reported","neocortex","anterior long insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",1286.47,6,32,70,235.08,347.34,110.72,0.6,4388.47,9090.91,5570.87,237.27,301.16,5,0.92,415,0.39,1.69,71.98,57.61,1.02,1286.47,6,33,72,40,327.05,290.15,110.74,1257,311.856,590.121,4408.7,10377.4,1088.36,12081,45168.6,55778.9,1206,649,336,6.23005,13.7237,4408.37,66.4524,418,33,58.3544,13.5,1.41,58.9076,56.2525,56.0754,2303.47,1843.76,3766.23,4263.57,2477.93,2601.2,5.07,61.624,69.97,0.7,"37.8782",4408.698,301.1665,33,0.8223827,6,1.313479,61.23192,133.4423,3.369863,1.130274,3.046013,36.57409,41.60292,9.714856,1,8,8,6,7,9,10,12,14,19,22,26,30,28,30,27,30,29,28,26,25,23,21,20,19,19,18,17,16,15,15,14,14,14,13,13,13,12,11,10,10,10,8,7,9,6,5,4,3,0
"NMO_05150","149-2-5","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles","15695","15695","Female","81000 grams","81000 grams","not reported","neocortex","anterior long insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",2210.67,6,30,66,301.18,418.75,138.96,0.72,5280.1,11090.6,7263.61,282.21,333.1,5,0.93,241,0.29,1.68,55.66,52.25,1.01,2210.68,6,31,68,38,367.71,387,133.17,729,254.062,654.769,5306.62,13301.3,1518.54,21928.2,29441.3,35336.3,632,412,187,5.79218,13.7054,5306.28,63.9232,244,31,54.5475,9.76667,1.8,55.7458,52.5778,52.239,1670,1567.51,3526.13,4027.64,2809.94,2884,6.26,81.748,88.7,-1.09,"27.3074",5306.618,333.1066,31,0.8555744,6,1.041567,78.0385,144.8208,3.217391,0.9151607,2.988317,-36.54693,-0.3338525,-34.61963,1,8,8,6,7,8,10,12,16,18,19,22,26,29,29,29,31,31,32,32,32,30,28,26,25,22,22,21,20,18,16,16,16,15,14,14,13,12,9,9,9,7,7,5,3,2,2,2,1,0
"NMO_05154","149-2-9","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles","15695","15695","Female","81000 grams","81000 grams","not reported","neocortex","anterior long insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",1228.65,5,21,47,191.23,431.68,88.32,0.87,3102.44,8171.38,5883.04,243.67,283.71,4,0.91,312,0.33,1.59,66.51,57.19,1.02,1228.65,5,22,49,28,283.06,372.66,88.33,950,332.006,683.652,3122.21,9400.03,1253.22,11959.3,33415.6,40049.7,712,493,256,5.07861,11.6415,3121.97,45.1031,315,30.1026,37.4384,8,1.245,38.032,35.4624,35.2123,1396.76,1201.06,2410.22,2794.6,1487.66,1229.47,5.48,57.214,64.735,0.06,"25.6492",3122.214,283.7175,22,0.8488434,5,1.250894,63.71865,127.1418,2.94,0.7487326,3.28933,21.95946,4.317111,23.35054,1,7,5,5,6,6,6,6,8,12,15,17,19,19,20,19,18,19,19,18,18,18,18,17,17,15,14,14,14,13,13,12,10,10,9,8,7,7,6,5,5,4,4,4,4,4,4,3,2,0
"NMO_05158","149-3-3","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles","15695","15695","Female","81000 grams","81000 grams","not reported","neocortex","middle short insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",1364.64,6,25,56,219.59,468.87,82.53,0.71,3648.86,6992.6,2833.28,302.18,332.44,4,0.95,203,0.34,1.77,65.69,61.43,1.02,1364.64,6,26,58,33,208.61,468.91,77.03,615,206.98,467.176,3669.7,8357.24,910.15,9946.48,22006.6,26400.4,518,399,149,4.9161,10.3008,3669.41,55.0484,206,26,48.0023,9.62063,1.075,48.2599,46.3384,46.1346,1642.35,1535.79,2878.49,3045.13,2491.08,2356,7.85,63.28,82.555,0.61,"19.3003",3669.696,332.4398,26,0.8520263,5,1.22331,63.27061,128.1571,3.254237,0.4873029,2.673348,46.28888,25.37942,-5.935874,1,8,6,5,6,6,10,12,16,17,20,18,18,20,20,22,21,19,18,17,17,17,16,16,14,15,14,13,13,11,11,9,8,7,7,6,6,5,3,3,2,2,2,2,2,2,2,2,1,0
"NMO_05162","149-3-7","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles","15695","15695","Female","81000 grams","81000 grams","not reported","neocortex","middle short insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",1510.46,4,25,54,295.7,465.48,89.99,0.56,4218.18,7955.92,5007.57,321.9,363.65,7,0.91,409,0.55,1.76,75.12,66.35,1.02,1510.46,4,26,56,31,479.08,350.1,89.99,1237,296.442,591.884,4240.1,9466.38,1168.26,13290.2,50344.5,64346.7,1495,624,344,3.23119,8.63138,4239.86,51.2695,412,26,47.5127,14.8143,0.82,47.6766,46.131,46.0367,1878.14,1658.86,2485.59,2907.38,2017.89,1915.5,3.12,62.688,72.075,-0.99,"30.6743",4240.105,363.6581,26,0.777868,8,1.381591,75.71616,156.1812,3.929825,1.37728,5.410686,20.98153,42.80097,11.87779,1,6,4,4,5,7,12,16,17,19,19,19,22,22,23,21,21,19,18,18,18,17,17,16,16,15,14,13,13,10,11,11,10,9,7,7,7,6,6,2,1,1,1,1,1,1,1,1,1,0
"NMO_06009","157SL","Brunjes","rat","Long-Evans","Dendrites, Soma, No Axon","Dendrites Incomplete","No Diameter, 3D, Angles","Not reported","Not reported","Male","48 grams","48 grams","young","anterior olfactory nucleus","pars principalis","superficial","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi-Cox","Not reported","120","Not reported","Not reported","100x","Neurolucida","2009-12-30","2011-03-10",970.65,5,13,31,77.11,282.35,147.22,0.41,1339.35,1725.16,176.82,256.52,321.9,4,0.87,175,0.25,2,72.49,70.23,1.03,970.654,5,14,33,20,242.81,172.95,147.23,594,124.505,267.168,1356.92,2695.81,508.846,4444.07,12853.4,15908.2,325,293,121,3.17953,4.88342,1356.77,29.1358,178,14,28.1166,4.26667,0,28,28,28,942.388,913.041,1441.27,1545.36,1286.32,1278.35,3.28,42.55,42.55,-0.68,"23.8166",1356.923,321.9024,14,0.8138466,5,1.39924,41.11887,89.37178,2.5,1.337255,1.837533,25.78674,-12.13444,-24.56438,1,7,5,6,6,10,10,10,10,11,12,12,9,7,8,5,4,4,4,4,4,4,3,3,3,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0
"NMO_05610","16","DeFelipe","mouse","BC57 Black","Dendrites, Soma, No Axon","Dendrites Complete","No Diameter, 3D, Angles","91.25","91.25","Male","Not reported","Not reported","adult","neocortex","frontal","secondary motor, layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.asc","in vitro","Control","lucifer yellow","parallel to the cortical surface","150","Not reported","oil","100x","Neurolucida","2009-08-04","2010-02-16",412.87,6,9,24,161.63,157.59,57.5,0.24,1504.22,1134.15,68.04,121.37,149.82,3,0.81,404,0.14,2,90.96,77.6,1.06,412.878,6,10,26,17,177.07,178.56,57.5,1215,131.364,164.008,1515.68,1547.03,224.86,1251.77,22617.5,29548.7,619,473,368,3.14334,5.87443,1515.56,21.5656,407,10,20.1256,2.33333,0,20,20,20,818.668,698.438,712.613,1016.78,888.6,575.437,1.44,26.536,37.764,1.4,"22.432",1515.677,149.8284,10,0.7941552,4,1.743004,58.29525,72.60121,2.074074,1.000874,2.994308,-8.042776,8.615799,10.5258,1,8,8,6,8,7,8,10,11,14,14,14,14,16,14,14,14,14,14,14,15,15,14,13,13,13,15,13,11,11,11,12,12,12,13,9,6,6,4,6,4,2,2,2,2,2,1,1,1,0
"NMO_03852","16-1-10","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles","11680","11680","Male","74000 grams","74000 grams","not reported","neocortex","precentral gyri","Brodmann area 4","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-05-16","2008-07-15",1482.71,7,25,57,351.72,229.56,115.38,0.8,3703.68,9701.54,4177.96,299.57,358.03,5,0.9,380,0.44,1.65,51.93,51.59,1.02,1482.71,7,26,59,34,308.35,324.53,99.07,1149,372.518,645.296,3725.4,11184.3,1110.98,12232.6,39649.7,48524.1,954,591,296,5.46235,13.5879,3725.12,53.3677,383,26,45.4678,12.2,2.525,47,43.2655,42.6354,1298.47,1289.8,2936,3328.98,1323.72,1487.61,6.1,70.2388,88.6332,1.04,"38.9128",3725.399,358.0393,26,0.825609,6,0.9924692,63.14236,126.6948,3.016667,0.9146626,3.496803,-35.61151,47.05446,18.7993,1,9,7,8,11,12,16,21,19,20,21,21,22,23,21,20,20,19,20,19,17,14,13,11,10,10,9,9,9,8,8,8,6,6,5,5,4,2,2,2,2,2,2,2,1,1,1,1,1,0
"NMO_03856","16-1-5","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles","11680","11680","Male","74000 grams","74000 grams","not reported","neocortex","precentral gyri","Brodmann area 4","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-05-16","2008-07-15",987.06,7,14,35,275.03,206.09,127.18,0.89,2043.2,6414.45,3352.62,244.04,315.31,4,0.9,279,0.24,1.62,72.44,58.6,1.03,987.064,7,15,37,23,276.85,195.76,94.05,849,303.733,525.317,2060.92,7401.51,840.993,7728.01,27844.6,33258.5,625,416,223,3.67052,10.5661,2060.73,33.6374,282,15,26.6731,4.43333,1.515,27,24.7593,24.3812,1014.2,820.479,1584.28,1922.39,731.484,862.677,6.69,57.3419,80.2983,-0.25,"23.8186",2060.918,315.3179,15,0.8591787,5,1.389514,55.7005,117.9379,2.552632,1.23866,2.969719,37.29982,-60.76117,14.28968,1,9,7,7,7,8,7,8,9,9,10,10,11,12,13,12,10,11,11,11,9,8,8,8,7,7,6,7,7,7,7,7,7,6,5,5,5,5,4,4,3,3,2,2,2,1,1,1,1,0
"NMO_03860","16-1-9","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles","11680","11680","Male","74000 grams","74000 grams","not reported","neocortex","precentral gyri","Brodmann area 4","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-05-16","2008-07-15",1363.64,6,24,54,304.89,410.39,126.27,0.85,3539.92,10358.2,5701.52,327.9,368.55,5,0.9,369,0.46,1.7,55.3,52.45,1.02,1363.64,6,25,56,32,325.91,375.63,115.6,1119,376.475,663.487,3560.75,11721.8,1141.64,12805.5,45128.7,53926.8,1105,591,297,3.1275,11.112,3560.45,51.0925,372,25,44.888,12.1667,2.02,46,43.0124,42.5083,1327.36,1258.87,2927.81,3312.16,1272.61,1199.34,7.3,67.2364,85.6446,0.13,"32.8199",3560.748,368.5574,25,0.8532179,6,1.052333,63.58479,144.9644,3.368421,0.9169188,3.208453,-22.70777,56.36933,7.162823,1,8,6,6,6,7,10,13,12,16,18,18,21,21,21,19,22,19,16,16,15,12,11,9,9,9,9,9,8,7,6,6,6,5,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,0
