"NeuroMorpho.Org.ID","Neuron.Name","Archive.Name","Species.Name","Strain","Structural.Domains","Physical.Integrity","Morphological.Attributes","Min.Age","Max.Age","Gender","Min.Weight","Max.Weight","Development","Primary.Brain.Region","Secondary.Brain.Region","Tertiary.Brain.Region","Primary.Cell.Class","Secondary.Cell.Class","Tertiary.Cell.Class","Original.Format","Experiment.Protocol","Experimental.Condition","Staining.Method","Slicing.Direction","Slice.Thickness","Tissue.Shrinkage","Objective.Type","Magnification","Reconstruction.Method","Date.of.Deposition","Date.of.Upload","Soma.Surface","Number.of.Stems","Number.of.Bifurcations","Number.of.Branches","Overall.Width","Overall.Height","Overall.Depth","Average.Diameter","Total.Length","Total.Surface","Total.Volume","Max.Euclidean.Distance","Max.Path.Distance","Max.Branch.Order","Average.Contraction","Total.Fragmentation","Partition.Asymmetry","Average.Rall.s.Ratio","Average.Bifurcation.Angle.Local","Average.Bifurcation.Angle.Remote","Fractal.Dimension","Soma_Surface","N_stems","N_bifs","N_branch","N_tips","Width","Height","Depth","Type","Diameter","Diameter_pow","Length","Surface","SectionArea","Volume","EucDistance","PathDistance","Branch_Order","Terminal_degree","TerminalSegment","Taper_1","Taper_2","Branch_pathlength","Contraction","Fragmentation","Daughter_Ratio","Parent_Daughter_Ratio","Partition_asymmetry","Rall_Power","Pk","Pk_classic","Pk_2","Bif_ampl_local","Bif_ampl_remote","Bif_tilt_local","Bif_tilt_remote","Bif_torque_local","Bif_torque_remote","Last_parent_diam","Diam_threshold","HillmanThreshold","Helix","Fractal_Dim","Gstat.total.cable.length","gstats.maximum.path.length","gstats.number.of.branch.points","gstats.mpeucl","gstats.maximum.branch.order","Gstats.mean.branch.angle","Gstats.mean.branch.length","gstats.mplen","gstats.mbo","gstats.field.height","gstats.field.depth","gstats.chullx","gstats.chully","gstats.chullz","Sholl.1","Sholl.2","Sholl.3","Sholl.4","Sholl.5","Sholl.6","Sholl.7","Sholl.8","Sholl.9","Sholl.10","Sholl.11","Sholl.12","Sholl.13","Sholl.14","Sholl.15","Sholl.16","Sholl.17","Sholl.18","Sholl.19","Sholl.20","Sholl.21","Sholl.22","Sholl.23","Sholl.24","Sholl.25","Sholl.26","Sholl.27","Sholl.28","Sholl.29","Sholl.30","Sholl.31","Sholl.32","Sholl.33","Sholl.34","Sholl.35","Sholl.36","Sholl.37","Sholl.38","Sholl.39","Sholl.40","Sholl.41","Sholl.42","Sholl.43","Sholl.44","Sholl.45","Sholl.46","Sholl.47","Sholl.48","Sholl.49","Sholl.50"
"NMO_03750","13-1-9","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",64,"27740","Male","84000 grams","84000 grams","not reported","neocortex","occipital","Brodmann area 18","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-05-16","2008-07-15",1160.96,7,38,83,289.75,455.13,107.65,0.83,5757.74,14607.6,5346.42,282.36,320.01,6,0.93,393,0.41,1.35,60.64,49.58,1.02,1160.96,7,39,85,47,269.92,455.13,114.86,1192,384.931,617.738,5776.95,15768.6,975.487,10929.8,47162.2,55237.7,1162,708,287,4.63462,25.2599,5776.53,79.5256,396,45.8852,59.9922,16.5333,15.795,58.3461,53.3222,49.4214,2304.47,1883.99,4235.01,5105.51,2468.58,2230.31,10.96,73.184,83.6725,0.48,"48.9218",5776.952,320.0098,39,0.855438,7,1.111851,67.96414,139.4892,3.546512,0.6350265,2.549384,-20.32116,1.797273,9.688182,1,9,7,7,8,10,14,19,20,22,24,25,26,29,29,30,31,31,30,29,28,30,28,28,28,27,27,26,25,23,21,16,16,16,15,14,12,11,11,11,9,6,6,4,3,3,2,2,1,0
"NMO_03754","13-2-3","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",64,"27740","Male","84000 grams","84000 grams","not reported","neocortex","prefrontal","Brodmann area 10","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-05-16","2008-07-15",652.86,6,26,58,232.35,329.83,118.1,0.79,3105.64,8460.03,3305.09,243.79,265.77,4,0.91,402,0.41,1.66,68.07,59.9,1.03,652.863,6,27,60,34,328.06,228.77,104.53,1223,363.964,507.614,3120.05,9112.9,670.43,5658.89,37782,46711.2,1048,623,327,3.35327,12.4725,3119.82,55.3597,405,27,48.0316,11.6905,2.525,49,45.2655,44.6354,1769.97,1557.49,2823.78,3341.94,2112.08,2034.89,6.71,53.8128,60.7085,1.24,"33.0207",3120.055,265.7717,27,0.8030566,5,1.260498,52.00091,115.3362,3.147541,1.403959,3.353789,27.03267,25.03106,9.396346,1,8,6,6,6,7,9,13,16,21,25,26,24,24,23,22,21,20,19,18,18,16,16,15,14,14,13,12,11,10,8,8,7,6,5,5,3,3,1,1,1,1,1,1,1,1,1,1,1,0
"NMO_03758","13-2-7","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",64,"27740","Male","84000 grams","84000 grams","not reported","neocortex","prefrontal","Brodmann area 10","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-05-16","2008-07-15",708.2,6,23,52,158.28,289.29,122.14,0.83,3457.37,8750.04,2335.94,206.45,287.25,4,0.9,249,0.29,1.4,75.29,70.71,1.03,708.209,6,24,54,31,286.58,173.47,116.19,757,252.306,384.887,3472.38,9458.25,538.332,4995.04,20385.2,26821,581,388,206,4.09747,15.9567,3472.12,48.8662,252,27.9508,38.2044,7.80952,8.765,37.1609,34.2679,32.1299,1731.89,1626.37,2416,2558.73,1650.8,1566.05,9.71,52.5473,62.1466,-2.67,"30.9315",3472.384,287.2582,24,0.773729,5,1.390366,64.30341,106.4325,2.836364,1.653396,2.863718,-2.536786,31.57238,4.178611,1,8,6,7,8,13,15,17,20,24,25,25,27,27,27,27,27,27,25,21,21,21,20,19,19,18,17,16,15,15,12,12,11,10,9,9,8,7,6,5,3,2,1,1,1,1,1,1,1,0
"NMO_08288","13-4-c1-2","Kole","rat","Wistar","Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",106,"91.25","Male","300 grams","300 grams","adult","hippocampus","CA1","stratum pyramidale","principal cell","pyramidal","Not reported","Neurolucida.asc","in vitro","Brief stress","neurobiotin","horizontal","400","Not reported","oil","40x","Neurolucida","2012-07-13","2013-01-15",3461.12,6,71,148,351.85,532.35,110.6,0.83,10527.4,27123.3,9511.59,427.71,880.57,14,0.75,13908,0.57,1.59,77.59,44.16,1.05,3461.12,6,72,150,79,324.41,524.52,110.6,49700,11700.7,13276.8,10560.6,30584.5,14088.1,38233.7,2447420,4151140,86420,35121,9126,8.20183,48.7962,10559.9,113.193,13911,103.87,120.947,41.5633,48.195,113.352,115.036,113.001,5509.14,3135.87,6184.89,9333.72,5950.02,5325.79,15.84,122.868,133.748,0.87,"152.227",10560.6,880.5765,72,0.6247792,15,1.379087,70.40397,298.4068,6.291391,0.8029716,3.443283,-23.01057,123.2523,-30.37066,1,8,7,11,15,16,17,23,23,35,40,40,45,43,41,40,35,27,25,25,14,15,14,16,12,11,9,9,9,10,9,9,12,10,13,14,14,13,14,14,12,14,13,11,8,8,5,2,1,0
"NMO_33781","13-PL-3","Radley","rat","Sprague-Dawley","Dendrites, Soma, Axon","Dendrites Complete, Axon Incomplete","No Diameter, 3D, Angles",121,"91.25","Male","275 grams","300 grams","adult","neocortex","prefrontal","medial, layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","lucifer yellow","coronal","250","Not reported","dry","40x","Neurolucida","2014-01-02","2015-07-07",514.28,4,29,62,249.08,329.31,143.01,0.2,3921.63,2601.88,1735.2,296.42,368.79,10,0.9,1138,0.51,2,73.29,64.94,1.03,514.285,4,29,62,34,240.12,329.31,143.01,4167,231.368,217.035,3921.63,2601.88,283.36,1735.2,146323,195486,6204,1573,978,2.04062,3.9469,3921.31,55.6605,1138,29,58.0531,14.7206,0,58,58,58,2052.15,1818.32,2967.68,3387.4,2349.81,2420.69,1.7,31.0518,37.3698,1.6,"41.2404",3921.628,368.7877,29,0.761165,11,1.34339,63.25207,171.7801,5.238095,0.715528,1.798392,33.43733,49.40933,-54.19528,1,6,4,7,9,10,12,10,13,13,18,19,16,16,16,17,16,15,15,16,15,14,12,13,14,13,13,13,12,11,10,10,10,10,9,9,9,9,5,5,4,4,4,4,2,2,2,1,1,0
"NMO_04835","130-1-1","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",113,"7300","Female","59000 grams","59000 grams","not reported","neocortex","posterior short insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",1834.68,7,25,57,225.5,362.32,108.63,0.69,3184.29,8066.98,7190.89,243.17,283.04,6,0.9,462,0.59,1.61,60.94,53.51,1.02,1834.68,7,26,59,34,305.15,222.13,108.63,1401,392.986,825.156,3208.45,9901.66,1691.72,18277.8,40294.8,50084,1261,684,391,6.30678,14.793,3208.2,53.5327,465,26,44.4353,15.8095,1.725,45.6607,42.4921,42.1807,1523.63,1337.96,3057.42,3408.53,2231.76,1970.9,3.12,71.494,94.881,0.57,"37.8984",3208.445,283.041,26,0.8314102,7,1.143615,54.38043,107.7076,3.283333,1.452817,3.689931,-6.624645,-11.3134,-25.70953,1,9,9,8,8,10,12,15,17,21,25,23,24,25,25,25,25,23,21,20,19,17,16,14,12,12,10,10,8,7,6,5,5,4,4,4,4,4,4,3,3,1,1,1,1,1,1,1,1,0
"NMO_04839","130-1-4","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",113,"7300","Female","59000 grams","59000 grams","not reported","neocortex","posterior short insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",4614.87,5,28,61,309.1,523.74,99.21,0.68,3541.45,9479.82,6416.71,378.64,405.78,5,0.88,430,0.43,1.72,73.63,62.74,1.04,4614.87,5,29,63,35,384.61,412.04,99.53,1323,407.602,1081.3,3579.77,14094.7,2795.82,50643.3,45776,57113.7,1210,704,345,5.92317,11.6367,3579.44,55.9447,433,29,51.6312,13.2286,1.325,52.795,50.3473,50.1235,2061.8,1756.97,2839.07,3258.44,2572.54,2779.09,4.29,97.838,113.845,-2.36,"33.3112",3579.771,405.7886,29,0.7970641,6,1.349198,56.82175,131.9024,3.453125,0.9295333,4.270329,21.35499,-34.25277,22.173,1,7,7,5,8,13,15,17,16,24,22,23,17,16,17,17,15,15,14,13,11,10,7,6,6,5,5,5,5,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"NMO_04843","130-1-8","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",113,"7300","Female","59000 grams","59000 grams","not reported","neocortex","posterior short insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",2659.6,8,27,62,280.25,557.23,78.31,0.58,5261.27,9838.17,4098.62,339.72,406.76,5,0.88,669,0.34,1.58,61.39,46.24,1.02,2659.6,8,28,64,37,333.54,386.33,78.33,2020,476.016,881.307,5290.36,12497.8,1780.74,23448.5,97124.6,114961,1795,1000,528,6.20459,17.2349,5290.05,57.0758,672,28,47.0094,10.2222,2.36,48.8962,44.8764,44.3845,1657.75,1248.51,3169.74,3657.88,2806.93,2214.65,7.45,82.524,108.281,-0.03,"45.244",5290.355,406.7598,28,0.8468578,6,1.145527,82.6618,171.0724,3.046154,0.8239963,4.516479,-21.11984,-105.0864,-14.55286,1,10,10,8,10,11,12,16,19,20,22,25,25,24,20,20,18,18,18,19,18,16,16,17,16,15,14,14,14,13,13,12,11,10,10,10,10,10,9,7,7,7,6,6,6,6,6,4,3,0
"NMO_04847","130-2-2","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",113,"7300","Female","59000 grams","59000 grams","not reported","neocortex","anterior long insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",4089.94,6,35,76,334.81,445.87,96.47,0.55,5394.54,10397.4,7034.21,357.63,425.6,5,0.87,761,0.31,1.73,65.97,56.05,1.04,4089.94,6,36,78,43,341.84,445.87,96.48,2294,527.566,1138.94,5430.61,14487.4,2726.45,43937.8,93767.3,116075,2404,1099,643,9.01187,14.1477,5430.21,68.2113,764,36,64.0382,11.6926,1.64,65.4631,62.4233,62.1493,2309.07,1961.79,3495.32,3949.93,3085.86,3218.13,6.24,97.264,112.35,5.97,"49.7028",5430.611,425.5961,36,0.7770654,6,1.206733,69.62322,151.9313,3.544304,0.8067933,4.129857,37.20911,49.89982,-23.25357,1,10,10,9,10,17,18,22,21,28,29,28,27,27,25,27,22,19,19,17,16,16,15,15,15,15,14,13,11,10,8,8,8,8,6,6,5,4,4,3,3,2,2,2,1,1,1,1,1,0
"NMO_04851","130-2-6","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",113,"7300","Female","59000 grams","59000 grams","not reported","neocortex","anterior long insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",699.59,6,36,78,200.46,430.08,103.91,0.53,4167.75,7616.95,3075.79,287.04,347.35,6,0.91,519,0.44,1.71,64.16,61.22,1.03,699.592,6,37,80,44,300.09,311.11,103.92,1572,322.286,450.997,4182.67,8316.54,644.704,5686.21,55621.8,69942.3,1614,829,419,4.28887,14.1475,4182.21,73.5634,522,45.1026,66.2505,17.1202,1.995,67.1765,63.8018,63.3729,2310.02,2204.16,4112.09,4341.52,3516.7,3082.13,8.62,51.3708,61.7985,-0.9,"34.0098",4182.672,347.357,37,0.7947196,7,1.174567,52.28339,133.9891,3.753086,1.022834,3.471031,-50.84284,4.351341,18.48117,1,8,7,8,7,10,10,19,20,21,25,25,28,25,25,25,25,24,23,19,17,16,16,15,15,15,14,13,13,11,8,6,6,6,5,5,5,5,5,4,4,2,2,2,2,2,1,1,1,0
"NMO_04855","130-3-1","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",113,"7300","Female","59000 grams","59000 grams","not reported","neocortex","middle short insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",2007.09,7,24,55,175.67,274.5,95.75,0.61,2706.31,6254.73,3050.47,239.33,275.23,4,0.89,370,0.52,1.5,67.37,53.12,1.03,2007.09,7,25,57,33,316.29,156.44,95.75,1118,304.916,627.768,2731.58,8261.82,1272.08,15736.3,33467.1,39926.4,894,579,282,6.07906,16.9997,2731.31,51.2679,373,30.0769,40.3253,13.5333,2.51,42.303,38.08,37.5016,1617.12,1274.89,2566.75,3223.21,2172.23,2207.54,3.91,70.174,84.205,-1.23,"34.0331",2731.581,275.235,25,0.8676843,5,1.254625,47.92248,107.0412,2.844828,1.588476,2.9204,-23.01359,-29.62831,36.68879,1,9,9,7,7,7,10,11,17,18,20,20,20,20,20,20,17,15,16,16,16,15,14,14,12,10,11,11,9,8,8,8,8,7,6,5,3,2,2,1,1,1,1,1,1,1,1,1,1,0
"NMO_04859","130-3-4","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",113,"7300","Female","59000 grams","59000 grams","not reported","neocortex","middle short insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",1608.15,7,27,61,290.69,370.06,92.7,0.61,3984.9,8782.72,4448.46,247.43,299.04,6,0.92,547,0.45,1.58,61.41,51.92,1.03,1608.15,7,28,63,36,380.62,370.06,92.7,1666,402.666,698.845,4007.51,10390.9,1238.9,13548.6,58689.5,73460.1,1460,811,454,8.05936,16.4715,4007.19,57.8349,550,28,46.8598,13.1333,2.055,48.3311,44.5886,44.2207,1658.17,1401.75,3051.56,3379.04,2381.05,2191.23,6.27,65.2504,79.938,3.17,"35.9536",4007.513,299.0415,28,0.8247074,7,1.145788,63.61131,133.5638,3.265625,1.071333,4.447128,38.77916,7.8816,19.91185,1,9,9,7,10,15,14,15,14,17,19,21,22,22,21,21,20,19,19,19,19,17,17,17,17,18,16,15,15,15,15,15,15,15,15,13,12,11,11,10,8,7,6,6,4,4,3,3,1,0
"NMO_04863","130-3-8","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",113,"7300","Female","59000 grams","59000 grams","not reported","neocortex","middle short insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",2646.27,6,17,40,219.16,344.31,86.65,0.6,2676.78,5695.5,3393.07,279.55,338.03,4,0.92,320,0.39,1.44,60.93,59.24,1.02,2646.27,6,18,42,25,305.71,290.95,86.66,970,281.828,703.307,2705.8,8341.77,1630.57,22595.7,31788.4,38737.1,699,428,287,8.28537,14.0266,2705.6,38.8434,323,18,28.1095,7.66667,1.715,29.6171,26.4866,26.1806,1035.88,1007.13,2000.45,2059.09,1477.78,1336.52,5.49,73.742,89.64,-1.71,"19.5047",2705.803,338.0313,18,0.8578501,5,1.178946,64.42387,119.9292,2.651163,0.9858606,2.973767,-45.40799,-16.54737,15.52062,1,8,8,7,7,9,13,16,16,18,18,16,15,15,13,12,13,12,12,12,12,12,12,10,10,10,9,7,7,6,5,5,5,5,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,0
"NMO_36033","130312-MV-7","Margrie","mouse","C57BL/6","Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",77,"60.8333333333","Male","21 grams","30 grams","adult","neocortex","occipital","layer 6","principal cell","pyramidal","corticothalamic, Regular spiking","Neurolucida.dat","in vivo","Control","enhanced green fluorescent protein","coronal","100","Not reported","oil","100x","Neurolucida","2015-01-16","2016-03-04",358.66,7,36,79,385.71,478.26,277.89,0.07,5207.03,1145.09,20.04,424.78,839.07,12,0.84,4398,0.56,2,77.56,69.2,1.02,358.656,7,37,81,45,386.08,477.57,278.44,13211,339.925,186.28,5217.71,1503.74,196.37,978.386,729536,1165760,23397,9123,2735,4.42272,6.95416,5217.31,68.0547,4401,37,74.0458,21.1747,0,74,74,74,2792.18,2491.33,3573.41,4057.6,2982.86,3210.91,0.91,24.3864,29.6955,0.79,"75.6201",5217.709,839.0686,37,0.7075552,13,1.402007,64.41616,264.8843,5.378049,0.9071698,1.346875,-20.5977,111.0148,-23.92507,1,9,13,14,22,25,25,22,19,17,12,12,12,10,10,9,7,5,7,4,3,3,3,3,3,3,4,4,4,4,4,4,4,6,8,7,8,11,7,5,9,10,6,4,2,2,1,1,1,0
"NMO_04865","132-1-1","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",118,"8395","Female","80000 grams","80000 grams","not reported","neocortex","posterior short insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",2208.51,6,26,58,254.65,402.36,107.25,0.58,4053.7,7801.73,3544.84,317.92,375.81,4,0.9,483,0.44,1.63,63,52.58,1.03,2208.52,6,27,60,34,345.39,337.61,106.66,1465,362.804,721.508,4080.21,10010.2,1465.35,18186.2,60324.2,72748.7,1213,721,392,6.19265,13.9352,4079.92,54.2143,486,27,46.4072,12.6667,1.785,47.7443,44.5508,44.2161,1638.11,1367.1,2633.76,3307.48,2439.97,2145.5,5.48,72.626,85.89,0.17,"36.0549",4080.209,375.8096,27,0.8305373,5,1.175262,68.00348,149.6887,3.213115,1.145773,3.630333,3.601214,76.79502,35.65981,1,8,8,6,7,8,11,19,14,17,20,20,20,19,20,23,22,21,15,14,14,13,13,13,12,12,12,12,12,12,12,11,11,8,7,6,6,6,6,5,4,4,3,2,2,2,2,1,1,0
"NMO_04869","132-1-4","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",118,"8395","Female","80000 grams","80000 grams","not reported","neocortex","posterior short insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",1448.42,7,13,33,253.79,311.03,96.2,0.65,2768.85,6201.7,3148.23,263.36,353.66,4,0.88,329,0.56,1.41,58.7,46.82,1.03,1448.42,7,14,35,22,323.71,284.94,96.05,998,278.492,549.83,2790.32,7650.12,1021.41,10924.1,38862,49633.9,665,453,288,5.2086,12.9276,2790.17,31.2913,332,14,22.4039,8.33333,1.445,23.0469,20.4558,20.1792,763.109,608.706,1310.48,1699.6,1276.96,1445.34,1.95,62.208,92.059,-0.09,"20.7054",2790.317,353.6661,14,0.8245109,5,1.17574,79.72334,149.4997,2.472222,1.075639,3.097686,-20.37967,75.10316,25.42271,1,9,7,5,5,5,6,9,8,14,12,12,12,12,14,15,15,15,14,14,13,12,12,11,11,11,10,10,10,10,10,10,9,9,7,7,7,7,7,5,4,4,2,2,2,2,1,1,1,0
"NMO_04873","132-1-8","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",118,"8395","Female","80000 grams","80000 grams","not reported","neocortex","posterior short insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",952.61,5,19,43,245.32,441.41,100.12,0.6,2750.47,5121.89,2032.16,275.62,318.34,4,0.9,322,0.41,1.6,63.8,58.82,1.02,952.614,5,20,45,26,251.89,401.48,100.14,984,245.46,428.969,2767.88,6074.51,711.7,6180.03,35166.3,43524.2,783,534,246,2.51974,11.141,2767.64,40.9191,325,20,34.4033,8.83333,1.51,35.1857,32.5068,32.2024,1212.26,1117.65,2075.13,2312.58,1728.47,1548.98,3.12,50.5136,58.837,-2.42,"28.7165",2767.876,318.3406,20,0.818127,5,1.214973,61.50836,133.9206,3.021739,0.6035261,2.899249,-42.30018,-32.5852,4.022615,1,7,5,5,5,7,8,10,11,11,12,13,15,16,16,19,19,20,18,18,18,11,9,9,8,7,6,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,3,2,2,2,2,2,1,0
"NMO_04877","132-2-2","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",118,"8395","Female","80000 grams","80000 grams","not reported","neocortex","anterior long insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",2558.03,4,14,32,218.03,483.23,99.22,0.59,2999.55,5934.04,2594.26,327.21,364.38,5,0.91,313,0.44,1.59,64.86,49.2,1.02,2558.03,4,15,34,20,483.23,225.96,99.23,953,271.74,663.092,3028.08,8492.07,1513.71,20845.8,42675.3,49133.5,849,450,266,2.98984,8.83598,3027.9,31.258,316,15,25.3161,7.16667,1,26.1173,24.2658,24.0945,908.131,688.863,1744.89,1868.11,976.464,1089.88,2.34,69.24,83.315,-1.7,"23.5315",3028.085,364.38,15,0.8726515,6,1.266098,89.06132,155.4856,3.085714,1.637243,4.561828,61.84997,-54.13288,9.037437,1,6,6,4,5,5,7,10,10,12,11,12,13,14,15,15,14,14,14,12,12,11,11,11,11,11,10,10,10,10,10,9,8,8,6,5,5,5,5,5,4,3,3,3,2,2,1,1,1,0
"NMO_04881","132-2-6","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",118,"8395","Female","80000 grams","80000 grams","not reported","neocortex","anterior long insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",1522.19,5,23,51,317.09,528.68,110.28,0.57,4277.24,8071.1,3765.35,354.73,398.56,5,0.9,434,0.43,1.66,58.2,56.2,1.03,1522.19,5,24,53,30,424.07,538.38,110.29,1318,313.582,582.786,4299.25,9593.29,1087.07,12142.7,59290.7,71385.6,1261,648,353,3.95085,11.2597,4299.02,48.0795,437,24,42.1527,11,1.375,42.8886,40.3932,40.1476,1338.67,1292.67,2636.69,3042.28,1980.82,1910.33,3.51,61.268,70.105,0.59,"30.9251",4299.245,398.5691,24,0.832594,6,1.10441,81.11784,163.3539,3.203704,0.8730426,4.407703,-37.69098,28.1378,8.384554,1,7,7,8,7,8,12,15,16,17,17,19,20,19,20,20,19,18,18,14,14,13,12,11,11,10,9,9,9,9,9,8,8,8,7,7,7,7,5,5,4,4,3,3,3,2,2,1,1,0
"NMO_04885","132-3-1","Jacobs","human","Not reported","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",118,"8395","Female","80000 grams","80000 grams","not reported","neocortex","middle short insular gyrus","layer 2-3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","Golgi","custom","120","Not reported","dry","40x","Neurolucida","2008-12-10","2009-03-25",1975.45,7,18,43,201.9,382.19,106.17,0.64,3241.03,6782.23,2868.88,261.17,289.7,4,0.9,390,0.4,1.58,62.18,54.19,1.02,1975.45,7,19,45,27,305.99,346.51,106.19,1186,326.946,658.312,3266.1,8757.68,1297.46,15255.9,45722.7,54591.6,748,587,322,4.96944,13.0147,3265.87,40.9019,393,19,32.3473,8.33333,1.6,33.3429,30.5921,30.2509,1119.39,975.552,2026.56,2471.22,1523.02,1640.25,3.12,66.234,88.556,-0.56,"29.6502",3266.104,289.7075,19,0.8413232,5,1.193614,72.58008,138.91,2.586957,0.7866944,2.75315,-36.57649,-27.09768,-1.726896,1,9,9,7,8,9,9,12,13,13,15,15,17,17,17,18,17,17,16,14,14,14,14,13,13,13,13,13,13,13,13,12,11,10,10,9,8,8,8,8,6,6,5,3,2,1,1,1,1,0
