"NeuroMorpho.Org.ID","Neuron.Name","Archive.Name","Species.Name","Strain","Structural.Domains","Physical.Integrity","Morphological.Attributes","Min.Age","Max.Age","Gender","Min.Weight","Max.Weight","Development","Primary.Brain.Region","Secondary.Brain.Region","Tertiary.Brain.Region","Primary.Cell.Class","Secondary.Cell.Class","Tertiary.Cell.Class","Original.Format","Experiment.Protocol","Experimental.Condition","Staining.Method","Slicing.Direction","Slice.Thickness","Tissue.Shrinkage","Objective.Type","Magnification","Reconstruction.Method","Date.of.Deposition","Date.of.Upload","Soma.Surface","Number.of.Stems","Number.of.Bifurcations","Number.of.Branches","Overall.Width","Overall.Height","Overall.Depth","Average.Diameter","Total.Length","Total.Surface","Total.Volume","Max.Euclidean.Distance","Max.Path.Distance","Max.Branch.Order","Average.Contraction","Total.Fragmentation","Partition.Asymmetry","Average.Rall.s.Ratio","Average.Bifurcation.Angle.Local","Average.Bifurcation.Angle.Remote","Fractal.Dimension","Soma_Surface","N_stems","N_bifs","N_branch","N_tips","Width","Height","Depth","Type","Diameter","Diameter_pow","Length","Surface","SectionArea","Volume","EucDistance","PathDistance","Branch_Order","Terminal_degree","TerminalSegment","Taper_1","Taper_2","Branch_pathlength","Contraction","Fragmentation","Daughter_Ratio","Parent_Daughter_Ratio","Partition_asymmetry","Rall_Power","Pk","Pk_classic","Pk_2","Bif_ampl_local","Bif_ampl_remote","Bif_tilt_local","Bif_tilt_remote","Bif_torque_local","Bif_torque_remote","Last_parent_diam","Diam_threshold","HillmanThreshold","Helix","Fractal_Dim","Gstat.total.cable.length","gstats.maximum.path.length","gstats.number.of.branch.points","gstats.mpeucl","gstats.maximum.branch.order","Gstats.mean.branch.angle","Gstats.mean.branch.length","gstats.mplen","gstats.mbo","gstats.field.height","gstats.field.depth","gstats.chullx","gstats.chully","gstats.chullz","Sholl.1","Sholl.2","Sholl.3","Sholl.4","Sholl.5","Sholl.6","Sholl.7","Sholl.8","Sholl.9","Sholl.10","Sholl.11","Sholl.12","Sholl.13","Sholl.14","Sholl.15","Sholl.16","Sholl.17","Sholl.18","Sholl.19","Sholl.20","Sholl.21","Sholl.22","Sholl.23","Sholl.24","Sholl.25","Sholl.26","Sholl.27","Sholl.28","Sholl.29","Sholl.30","Sholl.31","Sholl.32","Sholl.33","Sholl.34","Sholl.35","Sholl.36","Sholl.37","Sholl.38","Sholl.39","Sholl.40","Sholl.41","Sholl.42","Sholl.43","Sholl.44","Sholl.45","Sholl.46","Sholl.47","Sholl.48","Sholl.49","Sholl.50"
"NMO_02270","AM62-2-2","Yuste","mouse","C57BL/6","Dendrites, Soma, Axon","Dendrites & Axon Moderate","Diameter, 3D, Angles","13","49","Not reported","Not reported","Not reported","young","neocortex","occipital","Not reported","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","biocytin","coronal","350","Not reported","Not reported","Not reported","Neurolucida","2008-02-06","2008-07-15",563.27,4,61,126,980.68,869.72,25.99,0.25,7333.53,6262.08,514.38,936.86,1292.28,19,0.86,3462,0.66,1.77,77.37,71.79,1.05,563.28,4,62,128,67,1014.96,860.64,26,8407,925.951,616.425,7346.92,6825.36,494.557,2399.99,1055760,1554480,22980,12018,1972,1.30573,-4.7938,7346.3,111.01,3465,77.9481,113.299,41.7177,4.515,113.274,110.303,108.437,4719.97,4379.53,6604.58,6817.47,5617.72,6072.99,4.1,42.3804,44.4854,-4.56,"101.572",7333.525,1292.28,62,0.6938052,20,1.358124,58.20258,448.8787,7.84252,1.092177,26.12488,197.8924,53.27434,2.954743,1,5,7,12,11,10,11,14,15,17,12,12,10,9,9,7,8,6,5,5,4,5,4,4,3,3,3,3,3,3,3,2,2,2,2,3,3,4,7,1,2,2,3,3,3,3,3,2,1,0
"NMO_02274","AM73-3-2","Yuste","mouse","C57BL/6","Dendrites, Soma, Axon","Dendrites & Axon Moderate","Diameter, 3D, Angles","13","49","Not reported","Not reported","Not reported","young","neocortex","occipital","Not reported","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","biocytin","coronal","350","Not reported","Not reported","Not reported","Neurolucida","2008-02-06","2008-07-15",598.91,9,312,633,318.54,720.57,44.5,0.24,18968.3,15025.6,1044.75,526.24,1190.14,30,0.85,9839,0.75,1.95,81.9,81.06,1.1,598.92,9,313,635,323,405.6,716.69,44.5,21492,2457.61,1366.97,18982.2,15624.6,787.669,3112.12,2558820,5547730,136171,76573,3512,6.07125,19.8148,18978.9,543.331,9842,331.417,616.302,235.015,5.315,616.197,613.428,611.841,25555.9,25292.8,31882.5,31610.2,28030.4,27596.7,13.45,105.145,120.677,-22.33,"417.728",18968.35,1190.137,313,0.4778766,31,1.425969,29.9658,563.7927,14.90694,0.6051621,6.607034,-11.2009,224.5334,8.120854,1,9,20,26,35,32,41,33,37,40,33,28,24,32,27,24,23,19,21,16,15,24,18,17,20,24,30,43,31,31,32,28,29,38,30,25,25,24,35,29,24,15,15,13,9,10,6,5,1,0
"NMO_02279","AM81-2-2","Yuste","mouse","C57BL/6","Dendrites, Soma, Axon","Dendrites & Axon Moderate","Diameter, 3D, Angles","13","49","Not reported","Not reported","Not reported","young","neocortex","occipital","Not reported","interneuron","Martinotti","Not reported","Neurolucida.dat","in vitro","Control","biocytin","coronal","350","Not reported","Not reported","Not reported","Neurolucida","2008-02-06","2008-07-15",597.88,7,268,543,519.06,829.34,29.5,0.26,16643.4,14406.1,1196.96,806.3,1065.7,32,0.81,8216,0.61,1.89,83.64,78.1,1.1,597.886,7,269,545,277,560.59,848.04,29.5,18502,2235.95,1329.36,16657.2,15004,822.53,3258.98,2409410,3396980,99081,45361,3983,5.81399,28.4762,16654.5,445.966,8219,290.113,517.41,164.961,15.08,515.143,510.94,506.778,22417.8,20933.2,26855.1,28357.9,24766.4,26044.4,19.44,98.7508,100.691,3.86,"453.374",16643.39,1065.697,269,0.7092078,33,1.460585,30.65081,413.4065,13.6011,0.7311445,18.08,-19.31842,260.4638,6.608251,1,8,20,30,25,23,21,23,31,26,27,45,36,31,31,37,32,32,21,21,15,13,12,10,11,8,7,9,7,5,4,6,7,10,6,6,6,12,16,15,9,8,10,4,3,2,2,1,1,0
"NMO_02283","AM85-2-2","Yuste","mouse","C57BL/6","Dendrites, Soma, Axon","Dendrites & Axon Moderate","Diameter, 3D, Angles","13","49","Not reported","Not reported","Not reported","young","neocortex","occipital","Not reported","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","biocytin","coronal","350","Not reported","Not reported","Not reported","Neurolucida","2008-02-06","2008-07-15",995.31,6,118,242,384.74,963.69,45,0.27,14397.3,14182,1568.88,771.01,1154.25,21,0.79,7562,0.58,1.65,77.6,68.44,1.09,995.315,6,119,244,126,372.2,961.58,45,23046,2151.19,1405.23,14415.1,15177.3,1069.66,5997.88,2166270,3180880,69888,22332,4570,8.16245,40.3603,14413.9,193.359,7565,182.914,205.96,70.5402,21.21,203.77,197.797,192.676,9157.55,8076.91,12070.8,13071.4,10840,10601.5,9.46,67.0788,74.0638,0.94,"212.483",14397.33,1154.25,119,0.6811679,22,1.358025,59.49311,420.5824,9.563786,0.516346,8.047656,-34.55218,225.0135,10.31833,1,13,35,37,33,40,62,31,25,20,12,12,12,16,12,9,13,11,7,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,6,6,6,6,8,7,8,7,7,9,18,16,25,37,9,0
"NMO_02287","AM99-3-2","Yuste","mouse","C57BL/6","Dendrites, Soma, Axon","Dendrites & Axon Moderate","Diameter, 3D, Angles","13","49","Not reported","Not reported","Not reported","young","neocortex","occipital","Not reported","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","biocytin","coronal","350","Not reported","Not reported","Not reported","Neurolucida","2008-02-06","2008-07-15",684,6,178,362,1076.3,1016.57,35.5,0.25,24072.2,19913.59,1501.06,940.65,2011.16,27,0.81,11626,0.62,1.82,73.2,66.92,1.1,684.001,6,179,364,186,1055.09,1108.86,35.5,26564,3032.52,1716.23,24087,20597.6,994.891,4024.24,4826250,8146470,128118,50210,6291,8.31121,22.33,24085.2,297.766,11629,222.956,333.843,112.615,15.28,332.586,327.226,323.019,13029.7,11913.1,20018.9,20374.1,14599.2,14354.4,13.2,75.751,81.241,-17.9,"312.693",24072.23,2011.158,179,0.6724134,28,1.275165,66.49789,700.6497,10.97521,0.9313557,19.9247,268.2488,-75.57919,7.070439,1,17,35,41,37,33,20,33,25,20,20,20,19,13,17,22,13,8,19,18,17,21,20,12,11,23,10,15,20,12,11,13,10,5,7,7,12,12,10,11,11,12,10,10,4,4,13,12,1,0
"NMO_07054","AP030507-2-2","Yuste","mouse","G42","Dendrites, Soma, Axon","Dendrites & Axon Moderate","Diameter, 3D, Angles","12","17","Male/Female","Not reported","Not reported","young","neocortex","Multiple","Not reported","interneuron","Somatostatin (SOM) containing cell","Not reported","Neurolucida.dat","in vitro","Control","biocytin","coronal","350","Reported 49% in z Not corrected","oil","100x","Neurolucida","2010-07-29","2011-11-08",561.17,5,54,113,78.62,362.77,41.46,0.31,3117.34,3162.55,552.75,253.81,367.83,12,0.76,6705,0.45,1.29,77.57,57.42,1.04,561.178,5,55,115,61,78.54,366.99,33.46,17353,2140.4,1572,3130.7,3723.73,1150.73,2428.55,418974,727476,33139,16012,4157,6.48281,38.4824,3130.15,88.0986,6708,99.5494,79.241,25.3267,28.8,75.293,71.7647,67.9173,4189.04,3100.71,4012.48,6465.04,4259.28,4751.85,6.72,40.4208,46.3008,2.55,"118.046",3130.703,367.8362,55,0.6158518,13,1.386439,27.22351,108.449,5.594828,0.2171891,2.293321,26.38817,10.55118,5.897601,1,7,15,15,31,33,32,24,20,19,19,16,13,12,18,14,16,16,11,7,7,6,7,6,6,6,6,5,4,3,3,2,2,2,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,0
"NMO_07058","AP040607-1cell1","Yuste","mouse","G42","Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles","12","17","Male/Female","Not reported","Not reported","young","neocortex","Multiple","Not reported","interneuron","Somatostatin (SOM) containing cell","Not reported","Neurolucida.dat","in vitro","Control","biocytin","coronal","350","Reported 49% in z Not corrected","oil","100x","Neurolucida","2010-07-29","2011-11-08",786.6,4,13,30,177.99,279.04,34.04,0.37,1957.91,2478.42,411.58,249.08,562.16,4,0.71,6028,0.46,1.39,93.52,73.7,1.03,786.602,4,14,32,19,189.96,277.76,61.47,17272,2323.18,1834.57,1973.73,3265.02,1451.54,3523.97,492795,1017330,12738,10781,3577,1.58347,12.9966,1973.6,23.4566,6031,16.88,22.4232,7,9.02,19.7821,20.1392,18.6886,1215.81,958.122,780.73,1383.57,1183.64,1287.49,2.35,37.224,38.144,2.89,"31.0065",1973.73,562.1635,14,0.6400666,5,1.74011,61.67907,168.6835,2.666667,0.6368096,2.833531,-5.738972,44.62424,-2.064081,1,6,4,6,5,5,6,11,9,11,16,14,15,19,15,11,12,12,11,10,6,7,4,4,4,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0
"NMO_07062","AP041910D","Yuste","mouse","G42","Dendrites, Soma, Axon","Dendrites Moderate, Axon Complete","Diameter, 3D, Angles","12","17","Male/Female","Not reported","Not reported","young","neocortex","Multiple","Not reported","interneuron","Parvalbumin (PV)-positive","Not reported","Neurolucida.dat","in vitro","Control","biocytin","coronal","350","Reported 49% in z Not corrected","oil","100x","Neurolucida","2010-07-29","2011-11-08",657.77,9,80,169,280.55,250.19,26.24,0.29,7125.03,5679.74,742.84,253.48,378.45,10,0.86,5252,0.44,1.6,80.74,71.65,1.02,657.771,9,81,171,91,280.55,289.99,37.12,12996,1567.62,1188.9,7139.49,6337.51,947.447,3123.91,417774,710389,22639,13476,3471,6.45513,41.5107,7138.66,148.624,5255,113.962,137.849,36.6126,23.155,133.501,130.752,127.218,6459.8,5732.24,6353.32,9187.77,6386,7970.61,6.85,47.7592,64.6738,-9.58,"171.427",7139.495,378.4551,81,0.6111009,11,1.430695,41.75143,135.1834,5.843023,1.066812,8.733594,33.55466,14.93372,-3.818723,1,11,9,28,28,28,32,29,30,30,40,39,39,37,42,38,40,40,38,46,44,36,34,32,30,26,26,24,20,17,14,11,8,6,7,6,5,4,4,4,4,3,3,3,2,2,2,2,2,0
"NMO_07066","AP041910Fcell2","Yuste","mouse","G42","Dendrites, Soma, Axon","Dendrites & Axon Moderate","Diameter, 3D, Angles","12","17","Male/Female","Not reported","Not reported","young","neocortex","Multiple","Not reported","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","biocytin","coronal","350","Reported 49% in z Not corrected","oil","100x","Neurolucida","2010-07-29","2011-11-08",280.2,13,35,83,186.16,377.68,25.49,0.47,3080.84,4720.6,628.89,346.8,385.87,5,0.74,10494,0.52,1.77,81.16,70.06,1.04,280.208,13,36,85,50,305.15,282.65,25.5,30851,5038.22,3674.85,3090.28,5000.82,2204.92,1290.77,616808,869154,21588,18581,7525,8.1424,22.0663,3089.81,63.7589,10497,44.0787,66.8928,19.2778,14.745,62.5485,64.2374,63.1319,2840.77,2452.16,2476.21,3982.53,2926.99,2543.66,6.55,42.2668,65.8628,7.61,"83.7639",3090.281,385.8735,36,0.7166484,6,1.464509,36.35624,82.80023,3.05814,1.280933,12.00685,-21.07209,-27.46579,1.955017,1,13,24,29,31,30,31,20,16,12,11,11,8,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,0
"NMO_07070","AP050610D-cell2","Yuste","mouse","G42","Dendrites, Soma, Axon","Dendrites Moderate, Axon Complete","Diameter, 3D, Angles","12","17","Male/Female","Not reported","Not reported","young","neocortex","Multiple","Not reported","interneuron","Parvalbumin (PV)-positive","Not reported","Neurolucida.dat","in vitro","Control","biocytin","coronal","350","Reported 49% in z Not corrected","oil","100x","Neurolucida","2010-07-29","2011-11-08",736.16,6,181,368,541.4,434.4,48.46,0.13,17129.2,7568.27,378.82,580.69,1030.59,15,0.84,17159,0.53,1.83,89.25,60.52,1.02,736.165,6,182,370,189,434.3,669.77,48.46,37089,2420.8,1142.63,17144.5,8304.43,713.092,3197.52,2024290,5610280,128047,65586,9746,3.74099,31.7423,17142.6,314.393,17162,196.161,341.116,97.5423,24.645,338.147,334.463,330.192,16154.3,10955.3,13910.9,22578.1,15461.8,15304.2,7.13,54.2212,55.7362,0.54,"378.148",17144.52,1030.599,182,0.4156652,16,1.566417,46.33655,326.9015,8.679245,0.6566707,8.851433,-24.94835,-12.1528,2.973794,1,13,34,41,59,81,87,83,79,89,76,62,51,38,33,27,21,19,15,11,9,7,6,5,3,3,3,3,3,4,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,4,3,3,4,0
"NMO_07074","AP121509Dcell2","Yuste","mouse","G42","Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","Diameter, 3D, Angles","12","17","Male/Female","Not reported","Not reported","young","neocortex","Multiple","Not reported","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","biocytin","coronal","350","Reported 49% in z Not corrected","oil","100x","Neurolucida","2010-07-29","2011-11-08",1323.09,9,94,197,1265.17,2019.77,69.43,0.4,12140.9,15378.1,2783.45,2053.94,2600.64,16,0.84,10429,0.54,1.53,79.7,70.14,1.02,1323.09,9,95,199,105,1341.04,1568.9,441.93,30009,4278.29,3537.42,12161.4,16701.2,2921.19,9572.22,2847410,4102280,65792,27440,6257,12.2123,63.2603,12160.5,167.494,10432,158.804,155.209,52.3476,42.115,139.45,146.146,141.407,7492.47,6593.18,7165.81,10805.5,8487.11,8459.08,11.84,75.048,114.034,-0.98,"186.43",12161.45,2600.641,95,0.6610588,17,1.409577,61.42044,393.2397,7.045,0.7501446,2.899727,85.00947,128.8897,36.20592,1,31,37,40,18,10,9,8,3,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0
"NMO_07078","AP121808Dcell3","Yuste","mouse","G42","Dendrites, Soma, Axon","Dendrites & Axon Moderate","Diameter, 3D, Angles","12","17","Male/Female","Not reported","Not reported","young","neocortex","Multiple","Not reported","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","biocytin","coronal","350","Reported 49% in z Not corrected","oil","100x","Neurolucida","2010-07-29","2011-11-08",1274.8,7,29,65,221.11,669.76,24.29,0.58,3497.56,5332.35,1463.59,485,623.45,12,0.87,5718,0.61,1.15,75.39,60.86,1.01,1274.8,7,30,67,38,641.26,227.57,24.45,20180,3433.06,3678.5,3517.7,6607.15,3639.58,7884.74,820496,1022190,26623,14175,2995,5.21046,32.0336,3517.36,58.7516,5721,77.3964,40.153,18.9143,12.095,37.9504,35.4004,32.7688,2186.43,1765.22,2759.9,3634.25,2240.99,2462.66,3,49.536,65.855,-2.33,"65.0901",3517.696,623.4552,30,0.7954051,13,1.376733,52.50293,178.6736,4.779412,2.479596,22.73333,106.2564,-23.46861,-0.3830816,1,11,8,9,10,12,15,15,17,17,16,17,15,12,9,9,8,7,6,4,3,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,6,0
"NMO_07082","AP122409Bcell2","Yuste","mouse","G42","Dendrites, Soma, Axon","Dendrites & Axon Moderate","Diameter, 3D, Angles","12","17","Male/Female","Not reported","Not reported","young","neocortex","Multiple","Not reported","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Control","biocytin","coronal","350","Reported 49% in z Not corrected","oil","100x","Neurolucida","2010-07-29","2011-11-08",869.97,13,124,261,320.85,1026.91,49.01,0.74,13605.9,32685.7,7921.79,715.39,974.52,21,0.75,39618,0.5,1.75,79.12,61.13,1.06,869.968,13,125,263,139,364.47,1026.75,49.02,132109,29603.4,27583.3,13622.5,33555.6,21647,11541.2,10106700,14370000,328695,162273,24975,7.44759,54.527,13621.2,199.297,39621,171.924,226.611,63.6828,57.7,218.261,219.727,216.982,9811.32,7580.29,10207.6,15129.2,11223.5,10256.9,31.41,121.344,145.96,4.41,"272.637",13622.51,974.5271,125,0.6464383,22,1.395052,51.99383,362.6858,10.19318,0.3956692,6.81262,16.36247,170.4653,0.7764466,1,20,32,32,35,47,46,48,43,35,27,15,11,9,14,13,6,3,3,3,3,4,3,3,3,2,1,1,1,2,3,3,3,3,3,4,4,4,4,5,8,10,11,9,13,18,6,6,3,0
"NMO_10004","AQR","OpenWorm","C. elegans","N2","Dendrites, Soma, Axon","Dendrites & Axon Complete","Diameter, 3D, Angles","Not reported","Not reported","Hermaphrodite","Not reported","Not reported","adult","somatic nervous system","Not reported","Not reported","principal cell","somatic","putative sensory","MorphML.morph.xml","in vivo","Control","Not reported","Not reported","Not reported","Not reported","Not reported","Not reported","Custom","2012-09-04","2013-05-06",20.8,2,1,4,29.17,41.5,19.27,0.55,115.84,168.16,20.17,40.34,89.2,1,0.72,36,0,2.06,14.14,1.99,1.06,20.8064,2,2,6,5,29.28,41.52,19.27,79,27.844,29.7395,118.42,188.969,23.9697,33.5724,914.843,1792.92,19,56,25,0.143928,0.974437,118.39,4.88623,39,2.01395,4.43842,1,0,4,4.06405,4.08591,194.145,1.99336,160.864,102.267,0,68.3494,0.424,6.528,7.552,2.42861e-17,"4.27127",118.4203,89.2055,2,0.732155,2,1.694235,19.73672,45.97222,1.142857,0.7235067,1.519474,-1.527436,17.52462,8.851538,1,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,0
"NMO_10002","AS10","OpenWorm","C. elegans","N2","Dendrites, Soma, Axon","Dendrites & Axon Complete","Diameter, 3D, Angles","Not reported","Not reported","Hermaphrodite","Not reported","Not reported","adult","somatic nervous system","ventral nerve cord","Not reported","principal cell","Motoneuron","Not reported","MorphML.morph.xml","in vivo","Control","Not reported","Not reported","Not reported","Not reported","Not reported","Not reported","Custom","2012-09-04","2013-05-06",45.72,2,0,2,65.82,108.99,19.91,0.57,177.86,322.84,46.8,121.58,171.14,0,0.85,22,0,0,0,0,1.03,45.7276,2,1,4,4,65.97,108.91,19.92,50,24.09,32.0103,181.669,368.575,28.6865,90.5237,747.188,1132.56,0,28,24,0.503342,1.69979,181.65,3.70975,25,1,2.29603,1,0,2,2,2,180,0,0,0,0,0,0,8.78,12.038,-0.18,"1.03743",181.6687,171.1477,1,0.9274387,1,3.141593,45.41716,45.30236,0.8,0.6057295,3.0698,-21.6252,-13.8428,-4.0632,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"NMO_09998","AS4","OpenWorm","C. elegans","N2","Dendrites, Soma, Axon","Dendrites & Axon Complete","Diameter, 3D, Angles","Not reported","Not reported","Hermaphrodite","Not reported","Not reported","adult","somatic nervous system","ventral nerve cord","Not reported","principal cell","Motoneuron","Not reported","MorphML.morph.xml","in vivo","Control","Not reported","Not reported","Not reported","Not reported","Not reported","Not reported","Custom","2012-09-04","2013-05-06",53.16,2,0,2,72.95,106.03,34.15,0.65,193.07,386.15,62.54,130.18,186.23,0,0.84,23,0,0,0,0,1.03,53.1687,2,1,4,4,69.68,106.66,42.77,52,27.478,37.4308,197.183,439.321,34.6155,117.305,917.89,1426.85,0,29,25,0.538632,1.7233,197.17,3.69879,26,1,2.38058,1,0,2,2,2,180,0,0,0,0,0,0,9.808,13.144,-0.24,"1.03808",197.1834,186.234,1,0.9246974,1,3.141593,49.29586,54.87874,0.8,0.6283869,1.600914,17.85423,-16.78308,18.02654,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"NMO_09994","AS8","OpenWorm","C. elegans","N2","Dendrites, Soma, Axon","Dendrites & Axon Complete","Diameter, 3D, Angles","Not reported","Not reported","Hermaphrodite","Not reported","Not reported","adult","somatic nervous system","ventral nerve cord","Not reported","principal cell","Motoneuron","Not reported","MorphML.morph.xml","in vivo","Control","Not reported","Not reported","Not reported","Not reported","Not reported","Not reported","Custom","2012-09-04","2013-05-06",49.33,2,0,2,85.11,173.78,23.72,0.59,279.26,535.97,83.21,178.01,272.15,0,0.82,27,0,0,0,0,1.03,49.3394,2,1,4,4,91.06,174.08,23.72,60,28.032,36.3055,283.217,585.315,32.5099,132.213,1576.64,2502.85,0,33,29,0.499369,1.72457,283.2,3.65266,30,1,2.26838,1,0,2,2,2,0,0,0,0,0,0,0,9.01,12.449,-0.13,"1.03677",283.2168,272.1526,1,0.9131639,1,3.141593,70.80419,83.42835,0.8,0.5075741,3.557377,-12.75933,-41.01167,-3.879667,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"NMO_09990","ASGL","OpenWorm","C. elegans","N2","Dendrites, Soma, Axon","Dendrites & Axon Complete","Diameter, 3D, Angles","Not reported","Not reported","Hermaphrodite","Not reported","Not reported","adult","somatic nervous system","lateral ganglion","Not reported","principal cell","somatic","Chemosensory","MorphML.morph.xml","in vivo","Control","Not reported","Not reported","Not reported","Not reported","Not reported","Not reported","Custom","2012-09-04","2013-05-06",24.86,2,0,2,83.25,30.94,15.58,0.52,133.05,228.43,31.5,85.23,86.72,0,0.58,29,0,0,0,0,1.1,24.8648,2,1,4,4,83.55,30.91,15.61,75,23.744,25.3548,135.859,253.295,18.8955,49.0195,790.128,995.813,0,35,31,0.077474,1.64443,135.84,3.1758,32,1,2.39815,1,0,2,2,2,180,0,0,0,0,0,0,6.758,9.015,-0.03,"2.21866",135.859,86.72846,1,0.793949,1,3.141593,33.96474,31.11915,0.8,2.664351,5.323659,-20.54375,0.3628125,-4.9625,1,2,2,2,2,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"NMO_09986","ASIL","OpenWorm","C. elegans","N2","Dendrites, Soma, Axon","Dendrites & Axon Complete","Diameter, 3D, Angles","Not reported","Not reported","Hermaphrodite","Not reported","Not reported","adult","somatic nervous system","lateral ganglion","Not reported","principal cell","somatic","Multisensory","MorphML.morph.xml","in vivo","Control","Not reported","Not reported","Not reported","Not reported","Not reported","Not reported","Custom","2012-09-04","2013-05-06",21.91,2,0,2,23.59,87.17,15.16,0.51,148.79,251.61,34.22,86.61,88.99,0,0.6,37,0,0,0,0,1.09,21.9122,2,1,4,4,23.6,87.18,15.16,95,27.05,26.7418,151.424,273.531,18.8897,48.7298,897.951,1287.16,0,43,39,0.0592317,1.59441,151.4,3.21012,40,1,2.42523,1,0,2,2,2,180,0,0,0,0,0,0,6.422,8.507,-0.18,"2.19052",151.4244,88.99541,1,0.8025307,1,3.141593,37.8561,32.17903,0.8,0.2788822,1.564691,-3.9635,18.93275,-0.4035,1,2,2,2,2,2,2,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"NMO_09982","ASKL","OpenWorm","C. elegans","N2","Dendrites, Soma, Axon","Dendrites & Axon Complete","Diameter, 3D, Angles","Not reported","Not reported","Hermaphrodite","Not reported","Not reported","adult","somatic nervous system","lateral ganglion","Not reported","principal cell","somatic","Chemosensory","MorphML.morph.xml","in vivo","Control","Not reported","Not reported","Not reported","Not reported","Not reported","Not reported","Custom","2012-09-04","2013-05-06",24.77,2,0,2,22.19,87.58,18.21,0.52,143.42,245.57,33.72,82.44,84.23,0,0.58,34,0,0,0,0,1.09,24.777,2,1,4,4,22.2,87.59,18.21,87,26.426,27.3183,146.223,270.354,20.0245,51.1795,792.227,1199.82,0,40,36,0.0658034,1.61888,146.2,3.17593,37,1,2.39815,1,0,2,2,2,179.923,0,0,0,0,0,0,6.758,9.015,0.03,"2.18713",146.2226,84.23032,1,0.7939826,1,3.141593,36.55564,32.4276,0.8,0.2648704,1.25,-2.978649,17.03514,-1.171892,1,2,2,2,4,4,4,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"NMO_09978","AVAL","OpenWorm","C. elegans","N2","Dendrites, Soma, Axon","Dendrites & Axon Complete","Diameter, 3D, Angles","Not reported","Not reported","Hermaphrodite","Not reported","Not reported","adult","somatic nervous system","lateral ganglion","Not reported","interneuron","Not reported","Not reported","MorphML.morph.xml","in vivo","Control","Not reported","Not reported","Not reported","Not reported","Not reported","Not reported","Custom","2012-09-04","2013-05-06",9.8,3,0,3,42.77,202.18,633.9,0.45,781.19,1123.84,129.6,669.67,734.46,0,0.75,56,0,0,0,0,1.04,9.80944,3,1,5,5,48.34,202.4,633.88,130,31.022,24.5636,782.95,1133.66,14.2984,133.95,13815.4,15258.8,0,63,58,0.111708,2.15896,782.93,4.27682,59,1,2.77903,1,0,2,2,2,0,0,0,0,0,0,0,4.93,6.9,0.07,"3.12959",782.9501,734.4652,1,0.8553637,1,3.141593,156.59,258.6238,0.8333333,0.2422836,0.07684087,11.77932,-84.03746,-210.9937,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
